YR,MM,DD,PCP,TMAX,TMIN,WDSP,RLTV_HMDT,SLRD
2011,1,1,0.0,-0.635266934208925,-10.2684715172025,6.269865031207,0.51835413153457,-99
2011,1,2,0.0,-5.0062740440474,-13.3824347093513,3.41437224421848,0.732205960901613,-99
2011,1,3,0.0,-3.34157917579058,-12.9447368421053,0.0,0.568829761618107,-99
2011,1,4,0.0,-0.5,-7.12012294888164,0.0,0.770885545722714,-99
2011,1,5,0.0,3.39897047275652,-8.70287185044703,2.0,0.75,-99
2011,1,6,0.0,-4.65319078994383,-13.3950716090986,2.3,0.7,-99
2011,1,7,0.0,-7.143372118078,-14.4692570452605,2.0,0.85,-99
2011,1,8,0.0,-6.96150152771715,-15.4308195133761,1.2344478719503,0.83,-99
2011,1,9,0.0,-3.70296373203709,-13.2266542980829,0.345275672785302,0.68,-99
2011,1,10,0.1,-0.982829804199522,-7.54481801249042,0.0,0.83,-99
2011,1,11,0.0,2.14481255337863,-7.8189304306673,0.4,1.0,-99
2011,1,12,0.0,1.48906497690903,-7.78917553671297,0.0,0.990498705300074,-99
2011,1,13,0.0,3.55802797868746,-7.79458776835649,1.5,0.945916896851077,-99
2011,1,14,0.0,-3.0838670326319,-12.494190504276,2.0,0.746800413040271,-99
2011,1,15,0.0,-2.61758478377893,-11.5228934755991,0.536165612005062,0.700401608910891,-99
2011,1,16,2.0105448820153,-1.55377108788065,-8.07015216357584,1.01501572450049,1.0,-99
2011,1,17,0.0,0.33573522988184,-11.1136543014996,1.1,1.0,-99
2011,1,18,0.0,0.60089792438251,-10.8689762150982,0.8,0.85585326953748,-99
2011,1,19,0.0,2.77765193042153,-9.44555639666919,0.5,0.68,-99
2011,1,20,0.0,0.978598069978095,-9.88563906175204,1.52744962367793,0.723916757390503,-99
2011,1,21,0.0,0.347444923559389,-9.00900769710838,0.3,0.695082574316885,-99
2011,1,22,0.1,1.40752701106219,-8.03874050521109,0.4,0.78119737704918,-99
2011,1,23,0.0,3.98491748968435,-5.60166309038363,0.911038961038961,0.736051703877791,-99
2011,1,24,0.0,2.86891648970582,-5.09581516179977,1.4,0.75,-99
2011,1,25,0.0,4.27999237195787,-3.871051106421,1.0,0.76,-99
2011,1,26,0.0,3.54318475031189,-3.73270251582914,2.3,0.52769982483636,-99
