ID,YMD,SGG_CD,FW,POWER
58255,2022-10-01,44250,3.18,2827198.0800000005
58256,2022-10-01,44270,-999.0,-999.0
58257,2022-10-01,44710,11.8,10490860.8
58258,2022-10-01,44710,0.82,729025.9199999998
58259,2022-10-01,44760,-999.0,-999.0
58260,2022-10-01,44770,-999.0,-999.0
58261,2022-10-01,44790,-999.0,-999.0
58262,2022-10-01,44800,0.52,462309.12000000017
58263,2022-10-01,44810,-999.0,-999.0
58264,2022-10-01,44810,37.74,33552973.44
58265,2022-10-01,45111,0.51,453418.56
58266,2022-10-01,45113,5.88,5227649.28
58267,2022-10-01,45130,-999.0,-999.0
58268,2022-10-01,45140,0.04,35562.240000000005
58269,2022-10-01,45180,50.41,44817312.96
58270,2022-10-01,45180,0.0,0.0
58271,2022-10-01,45190,5.4,4800902.4
58272,2022-10-01,45190,8.51,7565866.559999999
58273,2022-10-01,45210,0.0,0.0
58274,2022-10-01,45210,0.0,0.0
58275,2022-10-01,45710,4.16,3698472.960000002
58276,2022-10-01,45720,8.7,7734787.2
58277,2022-10-01,45720,1.42,1262459.52
58278,2022-10-01,45730,8.62,7663662.72
58279,2022-10-01,45730,1.98,1760330.8799999997
58280,2022-10-01,45740,0.9,800150.3999999999
58281,2022-10-01,45740,-999.0,-999.0
58282,2022-10-01,45740,-999.0,-999.0
58283,2022-10-01,45750,2.76,2453794.56
58284,2022-10-01,45750,0.72,640120.32
58285,2022-10-01,45770,4.24,3769597.44
58286,2022-10-01,45770,1.63,1449161.2799999998
58287,2022-10-01,45790,1.15,1022414.4
58288,2022-10-01,45800,0.0,0.0
58289,2022-10-01,46150,0.0,0.0
58290,2022-10-01,46150,0.74,657901.44
58291,2022-10-01,46150,33.1,29427753.6
58292,2022-10-01,46150,0.54,480090.2400000001
58293,2022-10-01,46170,0.0,0.0
58294,2022-10-01,46230,5.48,4872026.88
58295,2022-10-01,46230,0.1,88905.6
58296,2022-10-01,46230,1.18,1049086.0799999998
58297,2022-10-01,46230,-999.0,-999.0
58298,2022-10-01,46710,0.63,560105.28
58299,2022-10-01,46720,6.74,5992237.439999999
58300,2022-10-01,46730,13.61,12100052.16
58301,2022-10-01,46780,0.2,177811.2
58302,2022-10-01,46790,1.22,1084648.32
58303,2022-10-01,46800,0.92,817931.5200000001
58304,2022-10-01,46810,235.64,209497155.84
58305,2022-10-01,46830,0.0,0.0
58306,2022-10-01,46840,0.0,0.0
58307,2022-10-01,46860,0.37,328950.72
58308,2022-10-01,46870,21.22,18865768.32
58309,2022-10-01,46880,0.57,506761.9199999999
58310,2022-10-01,47111,14.59,12971327.04
58311,2022-10-01,47113,-999.0,-999.0
58312,2022-10-01,47130,44.59,39643007.04000001
58313,2022-10-01,47150,0.0,0.0
58314,2022-10-01,47170,0.0,0.0
58315,2022-10-01,47190,70.62,62785134.72000001
58316,2022-10-01,47210,12.64,11237667.840000002
58317,2022-10-01,47230,5.07,4507513.92
58318,2022-10-01,47250,66.34,58979975.04
58319,2022-10-01,47280,291.37,259044246.7200001
58320,2022-10-01,47290,0.67,595667.5199999999
58321,2022-10-01,47290,26.48,23542202.88
58322,2022-10-01,47720,1.02,906837.12
58323,2022-10-01,47730,56.18,49947166.080000006
58324,2022-10-01,47750,0.0,0.0
58325,2022-10-01,47750,-999.0,-999.0
58326,2022-10-01,47760,0.2,177811.2
58327,2022-10-01,47770,0.06,53343.35999999998
58328,2022-10-01,47770,2.68,2382670.08
58329,2022-10-01,47820,0.0,0.0
58330,2022-10-01,47820,40.36,35882300.160000004
58331,2022-10-01,47830,4.06,3609567.359999999
58332,2022-10-01,47830,0.0,0.0
58333,2022-10-01,47840,93.38,83020049.28
58334,2022-10-01,47840,0.0,0.0
58335,2022-10-01,47850,88.02,78254709.11999999
58336,2022-10-01,47900,57.89,51467451.84
58337,2022-10-01,47920,0.96,853493.7599999997
58338,2022-10-01,47920,8.07,7174681.92
58339,2022-10-01,47930,17.4,15469574.4
58340,2022-10-01,48121,619.8,551036908.8
58341,2022-10-01,48170,33.73,29987858.879999995
58342,2022-10-01,48250,0.0,0.0
58343,2022-10-01,48250,862.99,767246437.44
58344,2022-10-01,48250,0.0,0.0
58345,2022-10-01,48270,195.11,173463716.16000003
58346,2022-10-01,48310,0.0,0.0
58347,2022-10-01,48330,41.54,36931386.24
58348,2022-10-01,48720,0.0,0.0
58349,2022-10-01,48730,129.34,114990503.04
58350,2022-10-01,48730,0.0,0.0
58351,2022-10-01,48740,140.18,124627870.08
58352,2022-10-01,48820,0.31,275607.36
58353,2022-10-01,48850,3.84,3413975.039999998
58354,2022-10-01,48850,1.6,1422489.6
58355,2022-10-01,48860,11.64,10348611.840000002
58356,2022-10-01,48860,1.1,977961.6
58357,2022-10-01,48870,0.5,444528.00000000006
58358,2022-10-01,48870,0.5,444528.00000000006
58359,2022-10-01,48880,2.25,2000376.0
58360,2022-10-01,48880,0.0,0.0
58361,2022-10-01,48890,90.98,80886314.88
58362,2022-10-01,48890,0.0,0.0
58363,2022-10-02,11170,-999.0,-999.0
58364,2022-10-02,11215,199.26,177153298.56
58365,2022-10-02,11230,4.96,4409717.76
58366,2022-10-02,11350,-999.0,-999.0
58367,2022-10-02,11470,4.57,4062985.920000001
58368,2022-10-02,11530,1.58,1404708.4800000002
58369,2022-10-02,11590,-999.0,-999.0
58370,2022-10-02,11680,0.9,800150.3999999999
58371,2022-10-02,11710,9.28,8250439.679999999
58372,2022-10-02,26260,0.0,0.0
58373,2022-10-02,26320,212.35,188791041.6
58374,2022-10-02,27140,15.1,13424745.6
58375,2022-10-02,27230,0.33,293388.48000000004
58376,2022-10-02,27260,26.67,23711123.520000003
58377,2022-10-02,27710,813.12,722909214.72
58378,2022-10-02,28245,-999.0,-999.0
58379,2022-10-02,28260,-999.0,-999.0
58380,2022-10-02,29110,0.76,675682.56
58381,2022-10-02,29140,0.67,595667.5199999999
58382,2022-10-02,29170,4.48,3982970.8800000018
58383,2022-10-02,29200,13.05,11602180.8
58384,2022-10-02,30110,0.13,115577.28000000004
58385,2022-10-02,30140,0.78,693463.68
58386,2022-10-02,30170,0.54,480090.2400000001
58387,2022-10-02,30200,0.56,497871.3600000002
58388,2022-10-02,30230,15.41,13700352.96
58389,2022-10-02,31110,7.07,6285625.92
58390,2022-10-02,31140,8.4,7468070.399999999
58391,2022-10-02,31200,127.92,113728043.52000004
58392,2022-10-02,31710,2.08,1849236.480000001
58393,2022-10-02,36110,-999.0,-999.0
58394,2022-10-02,41135,4.28,3805159.6800000006
58395,2022-10-02,41150,1.8,1600300.7999999998
58396,2022-10-02,41171,1.72,1529176.32
58397,2022-10-02,41190,-999.0,-999.0
58398,2022-10-02,41210,4.65,4134110.400000001
58399,2022-10-02,41220,24.66,21924120.96
58400,2022-10-02,41250,1.77,1573629.1199999996
58401,2022-10-02,41281,646.85,575085873.6
58402,2022-10-02,41310,5.46,4854245.76
58403,2022-10-02,41360,248.73,221134898.88
58404,2022-10-02,41370,6.66,5921112.959999999
58405,2022-10-02,41461,5.3,4711996.800000001
58406,2022-10-02,41480,0.0,0.0
58407,2022-10-02,41500,0.0,0.0
58408,2022-10-02,41550,1.46,1298021.76
58409,2022-10-02,41570,-999.0,-999.0
58410,2022-10-02,41590,5.4,4800902.4
58411,2022-10-02,41610,-999.0,-999.0
58412,2022-10-02,41650,14.8,13158028.8
58413,2022-10-02,41650,5.79,5147634.24
58414,2022-10-02,41670,-999.0,-999.0
58415,2022-10-02,41800,-999.0,-999.0
58416,2022-10-02,41820,-999.0,-999.0
58417,2022-10-02,41830,-999.0,-999.0
58418,2022-10-02,42110,132.67,117951059.51999998
58419,2022-10-02,42130,89.62,79677198.72000001
58420,2022-10-02,42150,2.59,2302655.04
58421,2022-10-02,42170,4.78,4249687.680000002
58422,2022-10-02,42190,0.3,266716.8
58423,2022-10-02,42190,0.6,533433.6
58424,2022-10-02,42230,0.0,0.0
58425,2022-10-02,42230,1.69,1502504.64
58426,2022-10-02,42230,-999.0,-999.0
58427,2022-10-02,42720,-999.0,-999.0
58428,2022-10-02,42730,1.59,1413599.0400000005
58429,2022-10-02,42730,6.69,5947784.640000001
58430,2022-10-02,42750,0.94,835712.6399999999
58431,2022-10-02,42760,-999.0,-999.0
58432,2022-10-02,42760,5.04,4480842.24
58433,2022-10-02,42760,-999.0,-999.0
58434,2022-10-02,42770,-999.0,-999.0
58435,2022-10-02,42780,0.0,0.0
58436,2022-10-02,42790,0.0,0.0
58437,2022-10-02,42790,-999.0,-999.0
58438,2022-10-02,42800,-999.0,-999.0
58439,2022-10-02,42800,-999.0,-999.0
58440,2022-10-02,42810,0.0,0.0
58441,2022-10-02,42830,6.32,5618833.920000001
58442,2022-10-02,43111,0.0,0.0
58443,2022-10-02,43112,0.0,0.0
58444,2022-10-02,43113,22.37,19888182.72
58445,2022-10-02,43114,9.21,8188205.76
58446,2022-10-02,43130,78.51,69799786.56
58447,2022-10-02,43150,0.0,0.0
58448,2022-10-02,43150,-999.0,-999.0
58449,2022-10-02,43720,1.91,1698096.96
58450,2022-10-02,43730,20.4,18136742.4
58451,2022-10-02,43730,1.7,1511395.2
58452,2022-10-02,43730,0.47,417856.32
58453,2022-10-02,43740,17.09,15193967.04
58454,2022-10-02,43740,1.38,1226897.2799999998
58455,2022-10-02,43745,2.4,2133734.4
58456,2022-10-02,43750,-999.0,-999.0
58457,2022-10-02,43760,5.46,4854245.76
58458,2022-10-02,43770,-999.0,-999.0
58459,2022-10-02,43800,-999.0,-999.0
58460,2022-10-02,44131,0.72,640120.32
58461,2022-10-02,44131,0.0,0.0
58462,2022-10-02,44131,0.17,151139.52000000002
58463,2022-10-02,44150,-999.0,-999.0
58464,2022-10-02,44180,0.1,88905.6
58465,2022-10-02,44180,0.09,80015.04
58466,2022-10-02,44200,17.93,15940774.079999998
58467,2022-10-02,44230,182.09,161888207.04
58468,2022-10-02,44250,3.23,2871650.8800000004
58469,2022-10-02,44270,-999.0,-999.0
58470,2022-10-02,44710,10.06,8943903.36
58471,2022-10-02,44710,0.81,720135.3600000001
58472,2022-10-02,44760,-999.0,-999.0
58473,2022-10-02,44770,-999.0,-999.0
58474,2022-10-02,44790,-999.0,-999.0
58475,2022-10-02,44800,0.53,471199.68000000005
58476,2022-10-02,44810,-999.0,-999.0
58477,2022-10-02,44810,37.23,33099554.879999995
58478,2022-10-02,45111,0.46,408965.76000000007
58479,2022-10-02,45113,5.66,5032056.959999999
58480,2022-10-02,45130,-999.0,-999.0
58481,2022-10-02,45140,0.03,26671.67999999999
58482,2022-10-02,45180,50.56,44950671.36000001
58483,2022-10-02,45180,0.0,0.0
58484,2022-10-02,45190,4.98,4427498.880000001
58485,2022-10-02,45190,9.61,8543828.16
58486,2022-10-02,45210,0.0,0.0
58487,2022-10-02,45210,0.0,0.0
58488,2022-10-02,45710,3.68,3271726.0800000005
58489,2022-10-02,45720,8.7,7734787.2
58490,2022-10-02,45720,1.11,986852.1600000004
58491,2022-10-02,45730,8.62,7663662.72
58492,2022-10-02,45730,1.72,1529176.32
58493,2022-10-02,45740,0.8,711244.8
58494,2022-10-02,45740,-999.0,-999.0
58495,2022-10-02,45740,-999.0,-999.0
58496,2022-10-02,45750,5.29,4703106.24
58497,2022-10-02,45750,0.7,622339.2000000001
58498,2022-10-02,45770,4.82,4285249.920000001
58499,2022-10-02,45770,1.76,1564738.5599999998
58500,2022-10-02,45790,1.47,1306912.32
58501,2022-10-02,45800,0.0,0.0
58502,2022-10-02,46150,0.0,0.0
58503,2022-10-02,46150,0.81,720135.3600000001
58504,2022-10-02,46150,32.77,29134365.120000005
58505,2022-10-02,46150,0.68,604558.0800000001
58506,2022-10-02,46170,0.0,0.0
58507,2022-10-02,46230,5.3,4711996.800000001
58508,2022-10-02,46230,0.08,71124.48000000001
58509,2022-10-02,46230,1.09,969071.0400000002
58510,2022-10-02,46230,-999.0,-999.0
58511,2022-10-02,46710,0.63,560105.28
58512,2022-10-02,46720,6.6,5867769.600000001
58513,2022-10-02,46730,13.37,11886678.72
58514,2022-10-02,46780,0.2,177811.2
58515,2022-10-02,46790,1.29,1146882.2399999998
58516,2022-10-02,46800,0.64,568995.8400000001
58517,2022-10-02,46810,235.64,209497155.84
58518,2022-10-02,46830,0.0,0.0
58519,2022-10-02,46840,0.0,0.0
58520,2022-10-02,46860,0.35,311169.60000000003
58521,2022-10-02,46870,20.86,18545708.16
58522,2022-10-02,46880,0.49,435637.44
58523,2022-10-02,47111,4.03,3582895.6800000006
58524,2022-10-02,47113,-999.0,-999.0
58525,2022-10-02,47130,43.33,38522796.48
58526,2022-10-02,47150,0.0,0.0
58527,2022-10-02,47170,0.0,0.0
58528,2022-10-02,47190,61.31,54508023.36000001
58529,2022-10-02,47210,14.63,13006889.280000005
58530,2022-10-02,47230,3.75,3333959.9999999995
58531,2022-10-02,47250,60.47,53761216.31999999
58532,2022-10-02,47280,285.08,253452084.48
58533,2022-10-02,47290,0.67,595667.5199999999
58534,2022-10-02,47290,23.26,20679442.56
58535,2022-10-02,47720,1.37,1218006.72
58536,2022-10-02,47730,59.38,52792145.28000001
58537,2022-10-02,47750,0.0,0.0
58538,2022-10-02,47750,-999.0,-999.0
58539,2022-10-02,47760,0.2,177811.2
58540,2022-10-02,47770,0.06,53343.35999999998
58541,2022-10-02,47770,2.64,2347107.8400000003
58542,2022-10-02,47820,0.0,0.0
58543,2022-10-02,47820,39.0,34673184.0
58544,2022-10-02,47830,3.69,3280616.639999999
58545,2022-10-02,47830,0.0,0.0
58546,2022-10-02,47840,108.65,96595934.4
58547,2022-10-02,47840,0.0,0.0
58548,2022-10-02,47850,81.12,72120222.72
58549,2022-10-02,47900,54.76,48684706.55999999
58550,2022-10-02,47920,0.95,844603.1999999998
58551,2022-10-02,47920,7.65,6801278.4
58552,2022-10-02,47930,20.38,18118961.28
58553,2022-10-02,48121,617.58,549063204.4800001
58554,2022-10-02,48170,29.61,26324948.16
58555,2022-10-02,48250,0.0,0.0
58556,2022-10-02,48250,835.35,742672929.6000001
58557,2022-10-02,48250,0.0,0.0
58558,2022-10-02,48270,165.17,146845379.51999998
58559,2022-10-02,48310,0.0,0.0
58560,2022-10-02,48330,40.62,36113454.72
58561,2022-10-02,48720,0.0,0.0
58562,2022-10-02,48730,123.58,109869540.48
58563,2022-10-02,48730,0.0,0.0
58564,2022-10-02,48740,152.47,135554368.32
58565,2022-10-02,48820,0.29,257826.24
58566,2022-10-02,48850,33.99,30219013.44
58567,2022-10-02,48850,1.65,1466942.4
58568,2022-10-02,48860,11.11,9877412.16
58569,2022-10-02,48860,1.1,977961.6
58570,2022-10-02,48870,0.5,444528.00000000006
58571,2022-10-02,48870,0.4,355622.4
58572,2022-10-02,48880,2.18,1938142.0800000003
58573,2022-10-02,48880,0.0,0.0
58574,2022-10-02,48890,116.84,103877303.04
58575,2022-10-02,48890,0.0,0.0
58576,2022-10-03,11170,-999.0,-999.0
58577,2022-10-03,11215,629.54,559696314.24
58578,2022-10-03,11230,53.55,47608948.79999999
58579,2022-10-03,11350,-999.0,-999.0
58580,2022-10-03,11470,29.89,26573883.840000004
58581,2022-10-03,11530,9.67,8597171.520000001
58582,2022-10-03,11590,-999.0,-999.0
58583,2022-10-03,11680,5.12,4551966.720000001
58584,2022-10-03,11710,29.74,26440525.44
58585,2022-10-03,26260,0.0,0.0
58586,2022-10-03,26320,111.06,98738559.36
58587,2022-10-03,27140,13.14,11682195.84
58588,2022-10-03,27230,0.71,631229.76
58589,2022-10-03,27260,26.71,23746685.76
58590,2022-10-03,27710,782.13,695357369.28
58591,2022-10-03,28245,-999.0,-999.0
58592,2022-10-03,28260,-999.0,-999.0
58593,2022-10-03,29110,0.76,675682.56
58594,2022-10-03,29140,0.68,604558.0800000001
58595,2022-10-03,29170,4.31,3831831.36
58596,2022-10-03,29200,11.39,10126347.84
58597,2022-10-03,30110,0.46,408965.76000000007
58598,2022-10-03,30140,1.1,977961.6
58599,2022-10-03,30170,0.95,844603.1999999998
58600,2022-10-03,30200,7.08,6294516.479999999
58601,2022-10-03,30230,15.86,14100428.16
58602,2022-10-03,31110,2.92,2596043.52
58603,2022-10-03,31140,7.35,6534561.6
58604,2022-10-03,31200,127.92,113728043.52000004
58605,2022-10-03,31710,2.19,1947032.64
58606,2022-10-03,36110,-999.0,-999.0
58607,2022-10-03,41135,10.44,9281744.64
58608,2022-10-03,41150,15.83,14073756.48
58609,2022-10-03,41171,11.41,10144128.96
58610,2022-10-03,41190,-999.0,-999.0
58611,2022-10-03,41210,15.06,13389183.360000003
58612,2022-10-03,41220,81.84,72760343.03999999
58613,2022-10-03,41250,24.52,21799653.12
58614,2022-10-03,41281,976.58,868234308.48
58615,2022-10-03,41310,50.13,44568377.28
58616,2022-10-03,41360,627.69,558051560.64
58617,2022-10-03,41370,12.7,11291011.2
58618,2022-10-03,41461,11.4,10135238.4
58619,2022-10-03,41480,0.0,0.0
58620,2022-10-03,41500,0.61,542324.16
58621,2022-10-03,41550,3.04,2702730.24
58622,2022-10-03,41570,-999.0,-999.0
58623,2022-10-03,41590,20.16,17923368.96
58624,2022-10-03,41610,-999.0,-999.0
58625,2022-10-03,41650,30.3,26938396.8
58626,2022-10-03,41650,35.29,31374786.24
58627,2022-10-03,41670,-999.0,-999.0
58628,2022-10-03,41800,-999.0,-999.0
58629,2022-10-03,41820,-999.0,-999.0
58630,2022-10-03,41830,-999.0,-999.0
58631,2022-10-03,42110,211.17,187741955.51999995
58632,2022-10-03,42130,94.97,84433648.32000001
58633,2022-10-03,42150,2.82,2507137.92
58634,2022-10-03,42170,8.93,7939270.08
58635,2022-10-03,42190,0.3,266716.8
58636,2022-10-03,42190,0.6,533433.6
58637,2022-10-03,42230,0.0,0.0
58638,2022-10-03,42230,1.62,1440270.7200000002
58639,2022-10-03,42230,-999.0,-999.0
58640,2022-10-03,42720,-999.0,-999.0
58641,2022-10-03,42730,3.31,2942775.36
58642,2022-10-03,42730,9.9,8801654.4
58643,2022-10-03,42750,1.01,897946.56
58644,2022-10-03,42760,-999.0,-999.0
58645,2022-10-03,42760,6.49,5769973.44
58646,2022-10-03,42760,-999.0,-999.0
58647,2022-10-03,42770,-999.0,-999.0
58648,2022-10-03,42780,0.0,0.0
58649,2022-10-03,42790,0.0,0.0
58650,2022-10-03,42790,-999.0,-999.0
58651,2022-10-03,42800,-999.0,-999.0
58652,2022-10-03,42800,-999.0,-999.0
58653,2022-10-03,42810,0.0,0.0
58654,2022-10-03,42830,8.87,7885926.720000002
58655,2022-10-03,43111,0.0,0.0
58656,2022-10-03,43112,0.0,0.0
58657,2022-10-03,43113,28.52,25355877.12
58658,2022-10-03,43114,11.3,10046332.8
58659,2022-10-03,43130,81.34,72315815.04
58660,2022-10-03,43150,0.0,0.0
58661,2022-10-03,43150,-999.0,-999.0
58662,2022-10-03,43720,3.29,2924994.24
58663,2022-10-03,43730,19.5,17336592.0
58664,2022-10-03,43730,4.0,3556224.0000000005
58665,2022-10-03,43730,2.06,1831455.36
58666,2022-10-03,43740,16.64,14793891.840000004
58667,2022-10-03,43740,1.68,1493614.0800000003
58668,2022-10-03,43745,15.27,13575885.12
58669,2022-10-03,43750,-999.0,-999.0
58670,2022-10-03,43760,9.04,8037066.239999999
58671,2022-10-03,43770,-999.0,-999.0
58672,2022-10-03,43800,-999.0,-999.0
58673,2022-10-03,44131,1.48,1315802.88
58674,2022-10-03,44131,0.06,53343.35999999998
58675,2022-10-03,44131,0.47,417856.32
58676,2022-10-03,44150,-999.0,-999.0
58677,2022-10-03,44180,1.1,977961.6
58678,2022-10-03,44180,1.2,1066867.2
58679,2022-10-03,44200,19.48,17318810.88
58680,2022-10-03,44230,403.36,358609628.16
58681,2022-10-03,44250,4.3,3822940.8
58682,2022-10-03,44270,-999.0,-999.0
58683,2022-10-03,44710,10.51,9343978.560000002
58684,2022-10-03,44710,0.98,871274.88
58685,2022-10-03,44760,-999.0,-999.0
58686,2022-10-03,44770,-999.0,-999.0
58687,2022-10-03,44790,-999.0,-999.0
58688,2022-10-03,44800,1.92,1706987.519999999
58689,2022-10-03,44810,7.31,6498999.359999999
58690,2022-10-03,44810,68.57,60962569.92
58691,2022-10-03,45111,0.74,657901.44
58692,2022-10-03,45113,6.59,5858879.040000001
58693,2022-10-03,45130,-999.0,-999.0
58694,2022-10-03,45140,0.09,80015.04
58695,2022-10-03,45180,48.97,43537072.32
58696,2022-10-03,45180,0.0,0.0
58697,2022-10-03,45190,6.25,5556600.0
58698,2022-10-03,45190,11.41,10144128.96
58699,2022-10-03,45210,0.0,0.0
58700,2022-10-03,45210,0.0,0.0
58701,2022-10-03,45710,4.35,3867393.6
58702,2022-10-03,45720,8.74,7770349.44
58703,2022-10-03,45720,1.06,942399.36
58704,2022-10-03,45730,8.62,7663662.72
58705,2022-10-03,45730,1.7,1511395.2
58706,2022-10-03,45740,0.9,800150.3999999999
58707,2022-10-03,45740,-999.0,-999.0
58708,2022-10-03,45740,-999.0,-999.0
58709,2022-10-03,45750,5.19,4614200.640000001
58710,2022-10-03,45750,0.68,604558.0800000001
58711,2022-10-03,45770,6.23,5538818.880000001
58712,2022-10-03,45770,1.74,1546957.4399999997
58713,2022-10-03,45790,1.74,1546957.4399999997
58714,2022-10-03,45800,0.0,0.0
58715,2022-10-03,46150,0.0,0.0
58716,2022-10-03,46150,0.71,631229.76
58717,2022-10-03,46150,32.62,29001006.72
58718,2022-10-03,46150,0.6,533433.6
58719,2022-10-03,46170,0.0,0.0
58720,2022-10-03,46230,5.12,4551966.720000001
58721,2022-10-03,46230,0.08,71124.48000000001
58722,2022-10-03,46230,1.1,977961.6
58723,2022-10-03,46230,-999.0,-999.0
58724,2022-10-03,46710,0.59,524543.0399999999
58725,2022-10-03,46720,6.64,5903331.839999999
58726,2022-10-03,46730,13.93,12384550.08
58727,2022-10-03,46780,0.2,177811.2
58728,2022-10-03,46790,1.33,1182444.4800000002
58729,2022-10-03,46800,0.55,488980.8000000001
58730,2022-10-03,46810,235.64,209497155.84
58731,2022-10-03,46830,0.0,0.0
58732,2022-10-03,46840,0.0,0.0
58733,2022-10-03,46860,0.26,231154.56000000008
58734,2022-10-03,46870,20.63,18341225.28
58735,2022-10-03,46880,0.45,400075.2
58736,2022-10-03,47111,1.27,1129101.1200000003
58737,2022-10-03,47113,-999.0,-999.0
58738,2022-10-03,47130,47.16,41927880.95999999
58739,2022-10-03,47150,0.0,0.0
58740,2022-10-03,47170,0.0,0.0
58741,2022-10-03,47190,54.54,48489114.24
58742,2022-10-03,47210,16.51,14678314.560000002
58743,2022-10-03,47230,4.13,3671801.28
58744,2022-10-03,47250,58.96,52418741.760000005
58745,2022-10-03,47280,282.32,250998289.92
58746,2022-10-03,47290,0.64,568995.8400000001
58747,2022-10-03,47290,22.38,19897073.28
58748,2022-10-03,47720,1.21,1075757.76
58749,2022-10-03,47730,68.55,60944788.80000001
