ID,YMD,SGG_CD,FW,POWER
6802,2022-02-01,48720,14.85,13202481.6
6803,2022-02-01,48730,103.56,92070639.36
6804,2022-02-01,48730,0.0,0.0
6805,2022-02-01,48740,149.42,132842747.52
6806,2022-02-01,48820,0.29,257826.24
6807,2022-02-01,48850,4.8,4267468.8
6808,2022-02-01,48850,0.18,160030.08
6809,2022-02-01,48860,10.81,9610695.36
6810,2022-02-01,48860,0.9,800150.3999999999
6811,2022-02-01,48870,0.6,533433.6
6812,2022-02-01,48870,2.8,2489356.8000000003
6813,2022-02-01,48880,3.81,3387303.36
6814,2022-02-01,48880,0.0,0.0
6815,2022-02-01,48890,70.28,62482855.68
6816,2022-02-01,48890,0.0,0.0
6817,2022-02-02,11170,-999.0,-999.0
6818,2022-02-02,11215,134.8,119844748.8
6819,2022-02-02,11230,2.64,2347107.8400000003
6820,2022-02-02,11350,-999.0,-999.0
6821,2022-02-02,11470,2.9,2578262.4
6822,2022-02-02,11530,0.6,533433.6
6823,2022-02-02,11590,-999.0,-999.0
6824,2022-02-02,11680,0.33,293388.48000000004
6825,2022-02-02,11710,4.9,4356374.400000001
6826,2022-02-02,26260,0.0,0.0
6827,2022-02-02,26320,80.24,71337853.44
6828,2022-02-02,27140,6.75,6001128.0
6829,2022-02-02,27230,0.21,186701.76000000004
6830,2022-02-02,27260,13.51,12011146.559999997
6831,2022-02-02,27710,3.04,2702730.24
6832,2022-02-02,28245,-999.0,-999.0
6833,2022-02-02,28260,-999.0,-999.0
6834,2022-02-02,29110,0.61,542324.16
6835,2022-02-02,29140,0.7,622339.2000000001
6836,2022-02-02,29170,2.91,2587152.9600000004
6837,2022-02-02,29200,12.57,11175433.92
6838,2022-02-02,30110,0.06,53343.35999999998
6839,2022-02-02,30140,0.57,506761.9199999999
6840,2022-02-02,30170,-999.0,-999.0
6841,2022-02-02,30200,0.61,542324.16
6842,2022-02-02,30230,14.07,12509017.92
6843,2022-02-02,31110,10.56,9388431.36
6844,2022-02-02,31140,4.1,3645129.599999999
6845,2022-02-02,31200,134.65,119711390.40000002
6846,2022-02-02,31710,1.42,1262459.52
6847,2022-02-02,36110,-999.0,-999.0
6848,2022-02-02,41135,0.39,346731.84
6849,2022-02-02,41150,0.6,533433.6
6850,2022-02-02,41171,0.56,497871.3600000002
6851,2022-02-02,41190,-999.0,-999.0
6852,2022-02-02,41210,2.64,2347107.8400000003
6853,2022-02-02,41220,7.6,6756825.599999999
6854,2022-02-02,41250,1.45,1289131.2
6855,2022-02-02,41281,691.95,615182299.2
6856,2022-02-02,41310,2.3,2044828.8000000005
6857,2022-02-02,41360,135.52,120484869.12000002
6858,2022-02-02,41370,1.9,1689206.3999999997
6859,2022-02-02,41461,0.82,729025.9199999998
6860,2022-02-02,41480,-999.0,-999.0
6861,2022-02-02,41500,-999.0,-999.0
6862,2022-02-02,41550,0.22,195592.32
6863,2022-02-02,41570,-999.0,-999.0
6864,2022-02-02,41590,2.31,2053719.36
6865,2022-02-02,41610,-999.0,-999.0
6866,2022-02-02,41650,7.3,6490108.799999999
6867,2022-02-02,41650,-999.0,-999.0
6868,2022-02-02,41670,-999.0,-999.0
6869,2022-02-02,41800,-999.0,-999.0
6870,2022-02-02,41820,-999.0,-999.0
6871,2022-02-02,41830,-999.0,-999.0
6872,2022-02-02,42110,72.67,64607699.51999999
6873,2022-02-02,42130,89.87,79899462.72
6874,2022-02-02,42150,-999.0,-999.0
6875,2022-02-02,42170,1.44,1280240.64
6876,2022-02-02,42190,0.0,0.0
6877,2022-02-02,42190,0.0,0.0
6878,2022-02-02,42230,0.0,0.0
6879,2022-02-02,42230,0.19,168920.64
6880,2022-02-02,42230,5.3,4711996.800000001
6881,2022-02-02,42720,-999.0,-999.0
6882,2022-02-02,42730,-999.0,-999.0
6883,2022-02-02,42730,1.17,1040195.5199999998
6884,2022-02-02,42750,-999.0,-999.0
6885,2022-02-02,42760,-999.0,-999.0
6886,2022-02-02,42760,2.09,1858127.04
6887,2022-02-02,42760,-999.0,-999.0
6888,2022-02-02,42770,-999.0,-999.0
6889,2022-02-02,42780,0.0,0.0
6890,2022-02-02,42790,0.0,0.0
6891,2022-02-02,42790,-999.0,-999.0
6892,2022-02-02,42800,-999.0,-999.0
6893,2022-02-02,42800,-999.0,-999.0
6894,2022-02-02,42810,0.0,0.0
6895,2022-02-02,42830,0.05,44452.8
6896,2022-02-02,43111,0.0,0.0
6897,2022-02-02,43112,0.0,0.0
6898,2022-02-02,43113,29.38,26120465.28
6899,2022-02-02,43114,4.68,4160782.079999999
6900,2022-02-02,43130,82.63,73462697.28
6901,2022-02-02,43150,0.0,0.0
6902,2022-02-02,43150,-999.0,-999.0
6903,2022-02-02,43720,0.87,773478.7199999999
6904,2022-02-02,43730,11.8,10490860.8
6905,2022-02-02,43730,1.6,1422489.6
6906,2022-02-02,43730,0.78,693463.68
6907,2022-02-02,43740,10.95,9735163.2
6908,2022-02-02,43740,0.53,471199.68000000005
6909,2022-02-02,43745,0.54,480090.2400000001
6910,2022-02-02,43750,-999.0,-999.0
6911,2022-02-02,43760,0.78,693463.68
6912,2022-02-02,43770,-999.0,-999.0
6913,2022-02-02,43800,0.0,0.0
6914,2022-02-02,44131,0.64,568995.8400000001
6915,2022-02-02,44131,0.28,248935.6800000001
6916,2022-02-02,44131,0.17,151139.52000000002
6917,2022-02-02,44150,-999.0,-999.0
6918,2022-02-02,44180,14.06,12500127.36
6919,2022-02-02,44180,0.36,320060.16
6920,2022-02-02,44200,28.42,25266971.52
6921,2022-02-02,44230,116.16,103272744.96
6922,2022-02-02,44250,0.14,124467.84000000004
6923,2022-02-02,44270,-999.0,-999.0
6924,2022-02-02,44710,9.24,8214877.439999999
6925,2022-02-02,44710,0.21,186701.76000000004
6926,2022-02-02,44760,-999.0,-999.0
6927,2022-02-02,44770,-999.0,-999.0
6928,2022-02-02,44790,-999.0,-999.0
6929,2022-02-02,44800,0.33,293388.48000000004
6930,2022-02-02,44810,9.96,8854997.760000002
6931,2022-02-02,44810,39.27,34913229.12
6932,2022-02-02,45111,0.35,311169.60000000003
6933,2022-02-02,45113,4.69,4169672.6400000006
6934,2022-02-02,45130,-999.0,-999.0
6935,2022-02-02,45140,0.03,26671.67999999999
6936,2022-02-02,45180,2.97,2640496.3200000003
6937,2022-02-02,45180,0.0,0.0
6938,2022-02-02,45190,7.81,6943527.359999999
6939,2022-02-02,45190,4.78,4249687.680000002
6940,2022-02-02,45210,0.0,0.0
6941,2022-02-02,45210,0.0,0.0
6942,2022-02-02,45710,1.37,1218006.72
6943,2022-02-02,45720,7.95,7067995.2
6944,2022-02-02,45720,0.0,0.0
6945,2022-02-02,45730,8.27,7352493.120000001
6946,2022-02-02,45730,0.9,800150.3999999999
6947,2022-02-02,45740,0.1,88905.6
6948,2022-02-02,45740,-999.0,-999.0
6949,2022-02-02,45740,-999.0,-999.0
6950,2022-02-02,45750,4.14,3680691.84
6951,2022-02-02,45750,0.18,160030.08
6952,2022-02-02,45770,6.53,5805535.680000001
6953,2022-02-02,45770,1.01,897946.56
6954,2022-02-02,45790,1.38,1226897.2799999998
6955,2022-02-02,45800,0.0,0.0
6956,2022-02-02,46150,12.6,11202105.6
6957,2022-02-02,46150,0.48,426746.87999999983
6958,2022-02-02,46150,-999.0,-999.0
6959,2022-02-02,46150,0.28,248935.6800000001
6960,2022-02-02,46170,0.0,0.0
6961,2022-02-02,46230,0.0,0.0
6962,2022-02-02,46230,0.01,8890.560000000001
6963,2022-02-02,46230,0.89,791259.8400000001
6964,2022-02-02,46230,-999.0,-999.0
6965,2022-02-02,46710,0.33,293388.48000000004
6966,2022-02-02,46720,9.84,8748311.04
6967,2022-02-02,46730,17.41,15478464.959999995
6968,2022-02-02,46780,0.2,177811.2
6969,2022-02-02,46790,0.48,426746.87999999983
6970,2022-02-02,46800,0.06,53343.35999999998
6971,2022-02-02,46810,3.04,2702730.24
6972,2022-02-02,46830,0.0,0.0
6973,2022-02-02,46840,0.0,0.0
6974,2022-02-02,46860,0.32,284497.92000000004
6975,2022-02-02,46870,0.0,0.0
6976,2022-02-02,46880,1.44,1280240.64
6977,2022-02-02,47111,22.67,20154899.520000003
6978,2022-02-02,47113,-999.0,-999.0
6979,2022-02-02,47130,3.34,2969447.04
6980,2022-02-02,47150,1.79,1591410.24
6981,2022-02-02,47170,0.0,0.0
6982,2022-02-02,47190,58.23,51769730.88
6983,2022-02-02,47210,7.38,6561233.279999998
6984,2022-02-02,47230,4.32,3840721.92
6985,2022-02-02,47250,48.48,43101434.88
6986,2022-02-02,47280,230.75,205149672.0
6987,2022-02-02,47290,2.39,2124843.840000001
6988,2022-02-02,47290,26.11,23213252.16
6989,2022-02-02,47720,1.13,1004633.28
6990,2022-02-02,47730,34.76,30903586.56
6991,2022-02-02,47750,0.0,0.0
6992,2022-02-02,47750,0.0,0.0
6993,2022-02-02,47760,0.0,0.0
6994,2022-02-02,47770,1.0,889056.0000000001
6995,2022-02-02,47770,0.11,97796.16
6996,2022-02-02,47820,0.0,0.0
6997,2022-02-02,47820,0.0,0.0
6998,2022-02-02,47830,0.71,631229.76
6999,2022-02-02,47830,0.0,0.0
7000,2022-02-02,47840,46.45,41296651.2
7001,2022-02-02,47840,0.0,0.0
7002,2022-02-02,47850,45.08,40078644.48
7003,2022-02-02,47900,32.97,29312176.32
7004,2022-02-02,47920,-999.0,-999.0
7005,2022-02-02,47920,2.31,2053719.36
7006,2022-02-02,47930,82.74,73560493.44
7007,2022-02-02,48121,674.59,599748287.0400001
7008,2022-02-02,48170,8.21,7299149.76
7009,2022-02-02,48250,0.0,0.0
7010,2022-02-02,48250,1050.58,934024452.4799998
7011,2022-02-02,48250,0.0,0.0
7012,2022-02-02,48270,139.77,124263357.12000002
7013,2022-02-02,48310,0.0,0.0
7014,2022-02-02,48330,47.2,41963443.2
7015,2022-02-02,48720,14.85,13202481.6
7016,2022-02-02,48730,96.78,86042839.68
7017,2022-02-02,48730,0.0,0.0
7018,2022-02-02,48740,128.26,114030322.56
7019,2022-02-02,48820,0.29,257826.24
7020,2022-02-02,48850,1.9,1689206.3999999997
7021,2022-02-02,48850,0.18,160030.08
7022,2022-02-02,48860,8.77,7797021.119999998
7023,2022-02-02,48860,0.9,800150.3999999999
7024,2022-02-02,48870,0.6,533433.6
7025,2022-02-02,48870,2.8,2489356.8000000003
7026,2022-02-02,48880,3.73,3316178.8800000004
7027,2022-02-02,48880,0.0,0.0
7028,2022-02-02,48890,75.89,67470459.83999999
7029,2022-02-02,48890,0.0,0.0
7030,2022-02-03,11170,-999.0,-999.0
7031,2022-02-03,11215,139.86,124343372.16
7032,2022-02-03,11230,2.64,2347107.8400000003
7033,2022-02-03,11350,-999.0,-999.0
7034,2022-02-03,11470,3.1,2756073.6
7035,2022-02-03,11530,0.57,506761.9199999999
7036,2022-02-03,11590,-999.0,-999.0
7037,2022-02-03,11680,0.34,302279.04000000004
7038,2022-02-03,11710,5.14,4569747.839999999
7039,2022-02-03,26260,0.0,0.0
7040,2022-02-03,26320,55.34,49200359.04000001
7041,2022-02-03,27140,6.6,5867769.600000001
7042,2022-02-03,27230,0.33,293388.48000000004
7043,2022-02-03,27260,13.6,12091161.6
7044,2022-02-03,27710,2.14,1902579.8400000003
7045,2022-02-03,28245,-999.0,-999.0
7046,2022-02-03,28260,-999.0,-999.0
7047,2022-02-03,29110,0.62,551214.72
7048,2022-02-03,29140,0.7,622339.2000000001
7049,2022-02-03,29170,3.76,3342850.56
7050,2022-02-03,29200,12.07,10730905.92
7051,2022-02-03,30110,0.06,53343.35999999998
7052,2022-02-03,30140,0.57,506761.9199999999
7053,2022-02-03,30170,-999.0,-999.0
7054,2022-02-03,30200,0.75,666791.9999999999
7055,2022-02-03,30230,13.69,12171176.639999997
7056,2022-02-03,31110,3.96,3520661.76
7057,2022-02-03,31140,3.51,3120586.5600000005
7058,2022-02-03,31200,134.41,119498016.95999998
7059,2022-02-03,31710,1.4,1244678.4
7060,2022-02-03,36110,-999.0,-999.0
7061,2022-02-03,41135,0.37,328950.72
7062,2022-02-03,41150,0.57,506761.9199999999
7063,2022-02-03,41171,0.56,497871.3600000002
7064,2022-02-03,41190,-999.0,-999.0
7065,2022-02-03,41210,2.6,2311545.6
7066,2022-02-03,41220,6.75,6001128.0
7067,2022-02-03,41250,1.45,1289131.2
7068,2022-02-03,41281,767.67,682501619.52
7069,2022-02-03,41310,2.36,2098172.16
7070,2022-02-03,41360,135.52,120484869.12000002
7071,2022-02-03,41370,1.94,1724768.64
7072,2022-02-03,41461,0.82,729025.9199999998
7073,2022-02-03,41480,-999.0,-999.0
7074,2022-02-03,41500,-999.0,-999.0
7075,2022-02-03,41550,0.22,195592.32
7076,2022-02-03,41570,-999.0,-999.0
7077,2022-02-03,41590,2.45,2178187.2000000007
7078,2022-02-03,41610,-999.0,-999.0
7079,2022-02-03,41650,7.3,6490108.799999999
7080,2022-02-03,41650,-999.0,-999.0
7081,2022-02-03,41670,-999.0,-999.0
7082,2022-02-03,41800,-999.0,-999.0
7083,2022-02-03,41820,-999.0,-999.0
7084,2022-02-03,41830,-999.0,-999.0
7085,2022-02-03,42110,77.64,69026307.83999999
7086,2022-02-03,42130,89.87,79899462.72
7087,2022-02-03,42150,-999.0,-999.0
7088,2022-02-03,42170,0.59,524543.0399999999
7089,2022-02-03,42190,0.0,0.0
7090,2022-02-03,42190,0.0,0.0
7091,2022-02-03,42230,0.0,0.0
7092,2022-02-03,42230,0.22,195592.32
7093,2022-02-03,42230,-999.0,-999.0
7094,2022-02-03,42720,-999.0,-999.0
7095,2022-02-03,42730,-999.0,-999.0
7096,2022-02-03,42730,1.18,1049086.0799999998
7097,2022-02-03,42750,-999.0,-999.0
7098,2022-02-03,42760,-999.0,-999.0
7099,2022-02-03,42760,2.0,1778112.0000000002
7100,2022-02-03,42760,-999.0,-999.0
7101,2022-02-03,42770,-999.0,-999.0
7102,2022-02-03,42780,0.0,0.0
7103,2022-02-03,42790,0.0,0.0
7104,2022-02-03,42790,-999.0,-999.0
7105,2022-02-03,42800,-999.0,-999.0
7106,2022-02-03,42800,-999.0,-999.0
7107,2022-02-03,42810,0.0,0.0
7108,2022-02-03,42830,0.72,640120.32
7109,2022-02-03,43111,0.0,0.0
7110,2022-02-03,43112,0.0,0.0
7111,2022-02-03,43113,29.53,26253823.68
7112,2022-02-03,43114,4.68,4160782.079999999
7113,2022-02-03,43130,83.41,74156160.96
7114,2022-02-03,43150,0.0,0.0
7115,2022-02-03,43150,-999.0,-999.0
7116,2022-02-03,43720,0.85,755697.6
7117,2022-02-03,43730,11.6,10313049.6
7118,2022-02-03,43730,1.6,1422489.6
7119,2022-02-03,43730,0.73,649010.88
7120,2022-02-03,43740,10.92,9708491.52
7121,2022-02-03,43740,0.52,462309.12000000017
7122,2022-02-03,43745,0.54,480090.2400000001
7123,2022-02-03,43750,-999.0,-999.0
7124,2022-02-03,43760,1.25,1111320.0
7125,2022-02-03,43770,-999.0,-999.0
7126,2022-02-03,43800,0.0,0.0
7127,2022-02-03,44131,0.61,542324.16
7128,2022-02-03,44131,0.3,266716.8
7129,2022-02-03,44131,0.18,160030.08
7130,2022-02-03,44150,-999.0,-999.0
7131,2022-02-03,44180,13.99,12437893.44
7132,2022-02-03,44180,0.34,302279.04000000004
7133,2022-02-03,44200,31.83,28298652.480000004
7134,2022-02-03,44230,171.63,152588681.28
7135,2022-02-03,44250,0.13,115577.28000000004
7136,2022-02-03,44270,-999.0,-999.0
7137,2022-02-03,44710,9.26,8232658.560000001
7138,2022-02-03,44710,0.21,186701.76000000004
7139,2022-02-03,44760,-999.0,-999.0
7140,2022-02-03,44770,-999.0,-999.0
7141,2022-02-03,44790,-999.0,-999.0
7142,2022-02-03,44800,0.31,275607.36
7143,2022-02-03,44810,12.09,10748687.04
7144,2022-02-03,44810,41.44,36842480.64
7145,2022-02-03,45111,0.32,284497.92000000004
7146,2022-02-03,45113,4.69,4169672.6400000006
7147,2022-02-03,45130,-999.0,-999.0
7148,2022-02-03,45140,0.03,26671.67999999999
7149,2022-02-03,45180,2.97,2640496.3200000003
7150,2022-02-03,45180,0.0,0.0
7151,2022-02-03,45190,7.71,6854621.760000001
7152,2022-02-03,45190,4.57,4062985.920000001
7153,2022-02-03,45210,0.0,0.0
7154,2022-02-03,45210,0.0,0.0
7155,2022-02-03,45710,1.44,1280240.64
7156,2022-02-03,45720,7.81,6943527.359999999
7157,2022-02-03,45720,0.0,0.0
7158,2022-02-03,45730,8.2,7290259.199999998
7159,2022-02-03,45730,0.87,773478.7199999999
7160,2022-02-03,45740,0.1,88905.6
7161,2022-02-03,45740,-999.0,-999.0
7162,2022-02-03,45740,-999.0,-999.0
7163,2022-02-03,45750,4.12,3662910.72
7164,2022-02-03,45750,0.18,160030.08
7165,2022-02-03,45770,6.34,5636615.04
7166,2022-02-03,45770,1.3,1155772.8
7167,2022-02-03,45790,1.35,1200225.6
7168,2022-02-03,45800,0.0,0.0
7169,2022-02-03,46150,13.3,11824444.799999995
7170,2022-02-03,46150,0.48,426746.87999999983
7171,2022-02-03,46150,-999.0,-999.0
7172,2022-02-03,46150,0.28,248935.6800000001
7173,2022-02-03,46170,0.0,0.0
7174,2022-02-03,46230,0.0,0.0
7175,2022-02-03,46230,0.01,8890.560000000001
7176,2022-02-03,46230,0.93,826822.0800000001
7177,2022-02-03,46230,-999.0,-999.0
7178,2022-02-03,46710,0.32,284497.92000000004
7179,2022-02-03,46720,9.6,8534937.6
7180,2022-02-03,46730,17.68,15718510.08
7181,2022-02-03,46780,0.2,177811.2
7182,2022-02-03,46790,0.48,426746.87999999983
7183,2022-02-03,46800,0.05,44452.8
7184,2022-02-03,46810,2.53,2249311.68
7185,2022-02-03,46830,0.0,0.0
7186,2022-02-03,46840,0.0,0.0
7187,2022-02-03,46860,0.34,302279.04000000004
7188,2022-02-03,46870,0.0,0.0
7189,2022-02-03,46880,1.57,1395817.9200000002
7190,2022-02-03,47111,29.8,26493868.8
7191,2022-02-03,47113,-999.0,-999.0
7192,2022-02-03,47130,2.92,2596043.52
7193,2022-02-03,47150,1.76,1564738.5599999998
7194,2022-02-03,47170,0.0,0.0
7195,2022-02-03,47190,43.96,39082901.76
7196,2022-02-03,47210,7.13,6338969.28
7197,2022-02-03,47230,3.69,3280616.639999999
7198,2022-02-03,47250,51.69,45955304.64
7199,2022-02-03,47280,234.32,208323601.92000005
7200,2022-02-03,47290,2.16,1920360.96
7201,2022-02-03,47290,24.87,22110822.720000003
7202,2022-02-03,47720,1.07,951289.9200000002
7203,2022-02-03,47730,35.18,31276990.08
7204,2022-02-03,47750,0.0,0.0
