ID,YMD,SGG_CD,FW,POWER
134,2022-01-01,45750,3.99,3547333.44
135,2022-01-01,45750,0.32,284497.92000000004
136,2022-01-01,45770,6.68,5938894.079999999
137,2022-01-01,45770,1.23,1093538.88
138,2022-01-01,45790,2.28,2027047.68
139,2022-01-01,45800,0.0,0.0
140,2022-01-01,46150,10.4,9246182.4
141,2022-01-01,46150,0.57,506761.9199999999
142,2022-01-01,46150,-999.0,-999.0
143,2022-01-01,46150,0.51,453418.56
144,2022-01-01,46170,0.0,0.0
145,2022-01-01,46230,0.0,0.0
146,2022-01-01,46230,0.01,8890.560000000001
147,2022-01-01,46230,0.89,791259.8400000001
148,2022-01-01,46230,-999.0,-999.0
149,2022-01-01,46710,0.42,373403.5200000001
150,2022-01-01,46720,11.11,9877412.16
151,2022-01-01,46730,19.44,17283248.639999997
152,2022-01-01,46780,0.2,177811.2
153,2022-01-01,46790,0.69,613448.6399999999
154,2022-01-01,46800,0.09,80015.04
155,2022-01-01,46810,0.32,284497.92000000004
156,2022-01-01,46830,0.0,0.0
157,2022-01-01,46840,0.0,0.0
158,2022-01-01,46860,0.4,355622.4
159,2022-01-01,46870,0.0,0.0
160,2022-01-01,46880,2.35,2089281.6
161,2022-01-01,47111,26.17,23266595.52
162,2022-01-01,47113,-999.0,-999.0
163,2022-01-01,47130,0.98,871274.88
164,2022-01-01,47150,2.9,2578262.4
165,2022-01-01,47170,0.0,0.0
166,2022-01-01,47190,69.19,61513784.64
167,2022-01-01,47210,7.36,6543452.160000001
168,2022-01-01,47230,4.61,4098548.16
169,2022-01-01,47250,57.88,51458561.28
170,2022-01-01,47280,248.7,221108227.2
171,2022-01-01,47290,3.34,2969447.04
172,2022-01-01,47290,24.72,21977464.32
173,2022-01-01,47720,2.98,2649386.88
174,2022-01-01,47730,49.62,44114958.72
175,2022-01-01,47750,0.0,0.0
176,2022-01-01,47750,0.0,0.0
177,2022-01-01,47760,0.0,0.0
178,2022-01-01,47770,0.71,631229.76
179,2022-01-01,47770,0.16,142248.96000000002
180,2022-01-01,47820,0.0,0.0
181,2022-01-01,47820,21.53,19141375.68
182,2022-01-01,47830,0.94,835712.6399999999
183,2022-01-01,47830,0.0,0.0
184,2022-01-01,47840,50.37,44781750.720000006
185,2022-01-01,47840,0.0,0.0
186,2022-01-01,47850,54.58,48524676.48
187,2022-01-01,47900,35.66,31703736.96
188,2022-01-01,47920,-999.0,-999.0
189,2022-01-01,47920,3.77,3351741.1200000006
190,2022-01-01,47930,471.04,418780938.24000007
191,2022-01-01,48121,640.32,569280337.9200001
192,2022-01-01,48170,9.25,8223768.000000001
193,2022-01-01,48250,0.0,0.0
194,2022-01-01,48250,952.79,847083666.24
195,2022-01-01,48250,0.0,0.0
196,2022-01-01,48270,111.16,98827464.95999998
197,2022-01-01,48310,0.0,0.0
198,2022-01-01,48330,42.59,37864895.04000001
199,2022-01-01,48720,14.85,13202481.6
200,2022-01-01,48730,95.24,84673693.44
201,2022-01-01,48730,0.0,0.0
202,2022-01-01,48740,128.79,114501522.24
203,2022-01-01,48820,0.3,266716.8
204,2022-01-01,48850,2.23,1982594.8800000004
205,2022-01-01,48850,0.28,248935.6800000001
206,2022-01-01,48860,7.68,6827950.079999997
207,2022-01-01,48860,1.0,889056.0000000001
208,2022-01-01,48870,0.8,711244.8
209,2022-01-01,48870,1.4,1244678.4
210,2022-01-01,48880,4.29,3814050.24
211,2022-01-01,48880,0.0,0.0
212,2022-01-01,48890,77.14,68581779.84
213,2022-01-01,48890,0.0,0.0
214,2022-01-02,11170,-999.0,-999.0
215,2022-01-02,11215,134.07,119195737.92
216,2022-01-02,11230,2.97,2640496.3200000003
217,2022-01-02,11350,-999.0,-999.0
218,2022-01-02,11470,3.31,2942775.36
219,2022-01-02,11530,0.67,595667.5199999999
220,2022-01-02,11590,-999.0,-999.0
221,2022-01-02,11680,0.38,337841.28
222,2022-01-02,11710,5.47,4863136.32
223,2022-01-02,26260,0.0,0.0
224,2022-01-02,26320,43.19,38398328.64
225,2022-01-02,27140,6.53,5805535.680000001
226,2022-01-02,27230,0.0,0.0
227,2022-01-02,27260,15.12,13442526.72
228,2022-01-02,27710,3.5,3111696.0
229,2022-01-02,28245,-999.0,-999.0
230,2022-01-02,28260,-999.0,-999.0
231,2022-01-02,29110,0.75,666791.9999999999
232,2022-01-02,29140,0.71,631229.76
233,2022-01-02,29170,3.95,3511771.2000000007
234,2022-01-02,29200,16.88,15007265.28
235,2022-01-02,30110,0.07,62233.92000000003
236,2022-01-02,30140,0.72,640120.32
237,2022-01-02,30170,0.42,373403.5200000001
238,2022-01-02,30200,1.12,995742.7200000004
239,2022-01-02,30230,15.41,13700352.96
240,2022-01-02,31110,8.08,7183572.48
241,2022-01-02,31140,3.08,2738292.4800000004
242,2022-01-02,31200,136.29,121169442.24
243,2022-01-02,31710,0.51,453418.56
244,2022-01-02,36110,-999.0,-999.0
245,2022-01-02,41135,0.41,364512.9599999999
246,2022-01-02,41150,0.63,560105.28
247,2022-01-02,41171,-999.0,-999.0
248,2022-01-02,41190,-999.0,-999.0
249,2022-01-02,41210,2.81,2498247.36
250,2022-01-02,41220,14.89,13238043.84
251,2022-01-02,41250,1.48,1315802.88
252,2022-01-02,41281,572.32,508824529.92
253,2022-01-02,41310,2.52,2240421.12
254,2022-01-02,41360,135.52,120484869.12000002
255,2022-01-02,41370,2.22,1973704.3200000003
256,2022-01-02,41461,1.18,1049086.0799999998
257,2022-01-02,41480,-999.0,-999.0
258,2022-01-02,41500,-999.0,-999.0
259,2022-01-02,41550,0.29,257826.24
260,2022-01-02,41570,-999.0,-999.0
261,2022-01-02,41590,2.59,2302655.04
262,2022-01-02,41610,-999.0,-999.0
263,2022-01-02,41650,-999.0,-999.0
264,2022-01-02,41650,-999.0,-999.0
265,2022-01-02,41670,-999.0,-999.0
266,2022-01-02,41800,-999.0,-999.0
267,2022-01-02,41820,-999.0,-999.0
268,2022-01-02,41830,-999.0,-999.0
269,2022-01-02,42110,68.6,60989241.6
270,2022-01-02,42130,243.1,216129513.6
271,2022-01-02,42150,-999.0,-999.0
272,2022-01-02,42170,0.63,560105.28
273,2022-01-02,42190,-999.0,-999.0
274,2022-01-02,42190,0.0,0.0
275,2022-01-02,42230,-999.0,-999.0
276,2022-01-02,42230,0.39,346731.84
277,2022-01-02,42230,3.71,3298397.76
278,2022-01-02,42720,-999.0,-999.0
279,2022-01-02,42730,-999.0,-999.0
280,2022-01-02,42730,1.51,1342474.56
281,2022-01-02,42750,-999.0,-999.0
282,2022-01-02,42760,-999.0,-999.0
283,2022-01-02,42760,3.35,2978337.6
284,2022-01-02,42760,-999.0,-999.0
285,2022-01-02,42770,-999.0,-999.0
286,2022-01-02,42780,-999.0,-999.0
287,2022-01-02,42790,-999.0,-999.0
288,2022-01-02,42790,-999.0,-999.0
289,2022-01-02,42800,-999.0,-999.0
290,2022-01-02,42800,-999.0,-999.0
291,2022-01-02,42810,-999.0,-999.0
292,2022-01-02,42830,0.16,142248.96000000002
293,2022-01-02,43111,0.0,0.0
294,2022-01-02,43112,0.0,0.0
295,2022-01-02,43113,30.73,27320690.880000006
296,2022-01-02,43114,5.44,4836464.640000001
297,2022-01-02,43130,84.72,75320824.32
298,2022-01-02,43150,-999.0,-999.0
299,2022-01-02,43150,-999.0,-999.0
300,2022-01-02,43720,1.1,977961.6
301,2022-01-02,43730,15.1,13424745.6
302,2022-01-02,43730,2.1,1867017.6
303,2022-01-02,43730,0.95,844603.1999999998
304,2022-01-02,43740,13.77,12242301.119999995
305,2022-01-02,43740,0.78,693463.68
306,2022-01-02,43745,0.61,542324.16
307,2022-01-02,43750,-999.0,-999.0
308,2022-01-02,43760,1.58,1404708.4800000002
309,2022-01-02,43770,-999.0,-999.0
310,2022-01-02,43800,-999.0,-999.0
311,2022-01-02,44131,0.7,622339.2000000001
312,2022-01-02,44131,0.39,346731.84
313,2022-01-02,44131,0.22,195592.32
314,2022-01-02,44150,-999.0,-999.0
315,2022-01-02,44180,15.62,13887054.72
316,2022-01-02,44180,0.37,328950.72
317,2022-01-02,44200,73.88,65683457.28
318,2022-01-02,44230,173.01,153815578.56
319,2022-01-02,44250,0.18,160030.08
320,2022-01-02,44270,-999.0,-999.0
321,2022-01-02,44710,10.75,9557351.999999998
322,2022-01-02,44710,0.33,293388.48000000004
323,2022-01-02,44760,-999.0,-999.0
324,2022-01-02,44770,-999.0,-999.0
325,2022-01-02,44790,-999.0,-999.0
326,2022-01-02,44800,0.35,311169.60000000003
327,2022-01-02,44810,39.88,35455553.28
328,2022-01-02,44810,72.95,64856635.20000001
329,2022-01-02,45111,0.03,26671.67999999999
330,2022-01-02,45113,5.32,4729777.920000001
331,2022-01-02,45130,-999.0,-999.0
332,2022-01-02,45140,0.03,26671.67999999999
333,2022-01-02,45180,2.97,2640496.3200000003
334,2022-01-02,45180,0.0,0.0
335,2022-01-02,45190,8.62,7663662.72
336,2022-01-02,45190,7.74,6881293.44
337,2022-01-02,45210,0.0,0.0
338,2022-01-02,45210,0.0,0.0
339,2022-01-02,45710,1.97,1751440.32
340,2022-01-02,45720,8.4,7468070.399999999
341,2022-01-02,45720,0.0,0.0
342,2022-01-02,45730,8.62,7663662.72
343,2022-01-02,45730,1.31,1164663.36
344,2022-01-02,45740,0.4,355622.4
345,2022-01-02,45740,-999.0,-999.0
346,2022-01-02,45740,-999.0,-999.0
347,2022-01-02,45750,3.95,3511771.2000000007
348,2022-01-02,45750,0.31,275607.36
349,2022-01-02,45770,6.61,5876660.16
350,2022-01-02,45770,1.2,1066867.2
351,2022-01-02,45790,2.12,1884798.72
352,2022-01-02,45800,0.0,0.0
353,2022-01-02,46150,10.2,9068371.2
354,2022-01-02,46150,0.57,506761.9199999999
355,2022-01-02,46150,-999.0,-999.0
356,2022-01-02,46150,0.5,444528.00000000006
357,2022-01-02,46170,0.0,0.0
358,2022-01-02,46230,0.0,0.0
359,2022-01-02,46230,0.01,8890.560000000001
360,2022-01-02,46230,0.87,773478.7199999999
361,2022-01-02,46230,-999.0,-999.0
362,2022-01-02,46710,0.39,346731.84
363,2022-01-02,46720,10.88,9672929.28
364,2022-01-02,46730,19.42,17265467.52
365,2022-01-02,46780,0.2,177811.2
366,2022-01-02,46790,0.66,586776.9600000001
367,2022-01-02,46800,0.09,80015.04
368,2022-01-02,46810,1.84,1635863.0400000005
369,2022-01-02,46830,0.0,0.0
370,2022-01-02,46840,0.0,0.0
371,2022-01-02,46860,0.22,195592.32
372,2022-01-02,46870,0.0,0.0
373,2022-01-02,46880,2.39,2124843.840000001
374,2022-01-02,47111,43.53,38700607.68
375,2022-01-02,47113,-999.0,-999.0
376,2022-01-02,47130,0.95,844603.1999999998
377,2022-01-02,47150,2.35,2089281.6
378,2022-01-02,47170,0.0,0.0
379,2022-01-02,47190,81.06,72066879.36
380,2022-01-02,47210,7.23,6427874.880000001
381,2022-01-02,47230,4.17,3707363.52
382,2022-01-02,47250,45.91,40816560.95999999
383,2022-01-02,47280,246.98,219579050.88
384,2022-01-02,47290,3.34,2969447.04
385,2022-01-02,47290,25.34,22528679.04
386,2022-01-02,47720,2.08,1849236.480000001
387,2022-01-02,47730,46.64,41465571.84
388,2022-01-02,47750,0.0,0.0
389,2022-01-02,47750,0.0,0.0
390,2022-01-02,47760,0.0,0.0
391,2022-01-02,47770,0.77,684573.1200000001
392,2022-01-02,47770,0.16,142248.96000000002
393,2022-01-02,47820,0.0,0.0
394,2022-01-02,47820,21.53,19141375.68
395,2022-01-02,47830,0.94,835712.6399999999
396,2022-01-02,47830,0.0,0.0
397,2022-01-02,47840,51.59,45866399.04
398,2022-01-02,47840,0.0,0.0
399,2022-01-02,47850,59.78,53147767.68000001
400,2022-01-02,47900,36.63,32566121.27999999
401,2022-01-02,47920,-999.0,-999.0
402,2022-01-02,47920,4.26,3787378.56
403,2022-01-02,47930,469.0,416967264.0
404,2022-01-02,48121,630.46,560514245.76
405,2022-01-02,48170,9.25,8223768.000000001
406,2022-01-02,48250,0.0,0.0
407,2022-01-02,48250,914.3,812863900.8
408,2022-01-02,48250,0.0,0.0
409,2022-01-02,48270,138.47,123107584.32
410,2022-01-02,48310,0.0,0.0
411,2022-01-02,48330,41.33,36744684.47999999
412,2022-01-02,48720,14.85,13202481.6
413,2022-01-02,48730,97.03,86265103.68
414,2022-01-02,48730,0.0,0.0
415,2022-01-02,48740,135.53,120493759.68000002
416,2022-01-02,48820,0.29,257826.24
417,2022-01-02,48850,0.08,71124.48000000001
418,2022-01-02,48850,0.26,231154.56000000008
419,2022-01-02,48860,7.58,6739044.480000001
420,2022-01-02,48860,1.1,977961.6
421,2022-01-02,48870,0.8,711244.8
422,2022-01-02,48870,1.3,1155772.8
423,2022-01-02,48880,4.44,3947408.640000001
424,2022-01-02,48880,0.0,0.0
425,2022-01-02,48890,84.11,74778500.15999998
426,2022-01-02,48890,0.0,0.0
427,2022-01-03,11170,-999.0,-999.0
428,2022-01-03,11215,129.37,115017174.72000004
429,2022-01-03,11230,3.04,2702730.24
430,2022-01-03,11350,-999.0,-999.0
431,2022-01-03,11470,3.37,2996118.7199999997
432,2022-01-03,11530,0.64,568995.8400000001
433,2022-01-03,11590,-999.0,-999.0
434,2022-01-03,11680,0.4,355622.4
435,2022-01-03,11710,5.24,4658653.44
436,2022-01-03,26260,0.0,0.0
437,2022-01-03,26320,47.8,42496876.8
438,2022-01-03,27140,6.24,5547709.44
439,2022-01-03,27230,0.76,675682.56
440,2022-01-03,27260,15.07,13398073.919999998
441,2022-01-03,27710,2.55,2267092.8000000003
442,2022-01-03,28245,-999.0,-999.0
443,2022-01-03,28260,-999.0,-999.0
444,2022-01-03,29110,0.7,622339.2000000001
445,2022-01-03,29140,0.7,622339.2000000001
446,2022-01-03,29170,3.85,3422865.6
447,2022-01-03,29200,13.7,12180067.2
448,2022-01-03,30110,0.07,62233.92000000003
449,2022-01-03,30140,0.69,613448.6399999999
450,2022-01-03,30170,0.42,373403.5200000001
451,2022-01-03,30200,1.1,977961.6
452,2022-01-03,30230,14.73,13095794.88
453,2022-01-03,31110,7.68,6827950.079999997
454,2022-01-03,31140,3.25,2889432.0000000005
455,2022-01-03,31200,136.29,121169442.24
456,2022-01-03,31710,0.49,435637.44
457,2022-01-03,36110,-999.0,-999.0
458,2022-01-03,41135,0.42,373403.5200000001
459,2022-01-03,41150,0.63,560105.28
460,2022-01-03,41171,-999.0,-999.0
461,2022-01-03,41190,-999.0,-999.0
462,2022-01-03,41210,2.89,2569371.84
463,2022-01-03,41220,19.32,17176561.92
464,2022-01-03,41250,1.52,1351365.12
465,2022-01-03,41281,704.35,626206593.6
466,2022-01-03,41310,2.52,2240421.12
467,2022-01-03,41360,135.52,120484869.12000002
468,2022-01-03,41370,2.18,1938142.0800000003
469,2022-01-03,41461,1.18,1049086.0799999998
470,2022-01-03,41480,-999.0,-999.0
471,2022-01-03,41500,-999.0,-999.0
472,2022-01-03,41550,0.29,257826.24
473,2022-01-03,41570,-999.0,-999.0
474,2022-01-03,41590,2.4,2133734.4
475,2022-01-03,41610,-999.0,-999.0
476,2022-01-03,41650,11.0,9779616.0
477,2022-01-03,41650,-999.0,-999.0
478,2022-01-03,41670,-999.0,-999.0
479,2022-01-03,41800,-999.0,-999.0
480,2022-01-03,41820,-999.0,-999.0
481,2022-01-03,41830,-999.0,-999.0
482,2022-01-03,42110,96.33,85642764.48
483,2022-01-03,42130,250.72,222904120.32
484,2022-01-03,42150,-999.0,-999.0
485,2022-01-03,42170,0.69,613448.6399999999
486,2022-01-03,42190,0.0,0.0
487,2022-01-03,42190,0.0,0.0
488,2022-01-03,42230,0.0,0.0
489,2022-01-03,42230,0.32,284497.92000000004
490,2022-01-03,42230,3.63,3227273.28
491,2022-01-03,42720,-999.0,-999.0
492,2022-01-03,42730,-999.0,-999.0
493,2022-01-03,42730,1.49,1324693.44
494,2022-01-03,42750,-999.0,-999.0
495,2022-01-03,42760,-999.0,-999.0
496,2022-01-03,42760,3.46,3076133.7600000007
497,2022-01-03,42760,-999.0,-999.0
498,2022-01-03,42770,-999.0,-999.0
499,2022-01-03,42780,0.0,0.0
500,2022-01-03,42790,0.0,0.0
501,2022-01-03,42790,-999.0,-999.0
502,2022-01-03,42800,-999.0,-999.0
503,2022-01-03,42800,-999.0,-999.0
504,2022-01-03,42810,0.0,0.0
505,2022-01-03,42830,0.1,88905.6
506,2022-01-03,43111,0.0,0.0
507,2022-01-03,43112,0.0,0.0
508,2022-01-03,43113,30.54,27151770.24
509,2022-01-03,43114,5.56,4943151.359999999
510,2022-01-03,43130,89.27,79366029.11999999
511,2022-01-03,43150,0.0,0.0
512,2022-01-03,43150,-999.0,-999.0
513,2022-01-03,43720,1.1,977961.6
514,2022-01-03,43730,14.3,12713500.8
515,2022-01-03,43730,2.1,1867017.6
516,2022-01-03,43730,0.94,835712.6399999999
517,2022-01-03,43740,13.39,11904459.840000004
518,2022-01-03,43740,0.79,702354.2400000001
519,2022-01-03,43745,0.61,542324.16
520,2022-01-03,43750,-999.0,-999.0
521,2022-01-03,43760,2.19,1947032.64
522,2022-01-03,43770,-999.0,-999.0
523,2022-01-03,43800,0.0,0.0
524,2022-01-03,44131,0.71,631229.76
525,2022-01-03,44131,0.39,346731.84
526,2022-01-03,44131,0.22,195592.32
527,2022-01-03,44150,-999.0,-999.0
528,2022-01-03,44180,15.62,13887054.72
529,2022-01-03,44180,0.41,364512.9599999999
530,2022-01-03,44200,78.0,69346368.0
531,2022-01-03,44230,216.42,192409499.52
532,2022-01-03,44250,0.17,151139.52000000002
533,2022-01-03,44270,-999.0,-999.0
534,2022-01-03,44710,10.23,9095042.88
535,2022-01-03,44710,0.33,293388.48000000004
536,2022-01-03,44760,-999.0,-999.0
537,2022-01-03,44770,-999.0,-999.0
538,2022-01-03,44790,-999.0,-999.0
539,2022-01-03,44800,0.35,311169.60000000003
540,2022-01-03,44810,42.14,37464819.84
541,2022-01-03,44810,75.62,67230414.72000001
542,2022-01-03,45111,0.03,26671.67999999999
543,2022-01-03,45113,5.19,4614200.640000001
544,2022-01-03,45130,-999.0,-999.0
545,2022-01-03,45140,0.03,26671.67999999999
546,2022-01-03,45180,2.97,2640496.3200000003
547,2022-01-03,45180,0.0,0.0
548,2022-01-03,45190,8.52,7574757.12
549,2022-01-03,45190,7.66,6810168.960000001
550,2022-01-03,45210,0.0,0.0
551,2022-01-03,45210,0.0,0.0
552,2022-01-03,45710,2.2,1955923.2
553,2022-01-03,45720,8.63,7672553.279999999
554,2022-01-03,45720,0.0,0.0
555,2022-01-03,45730,8.93,7939270.08
556,2022-01-03,45730,1.36,1209116.16
557,2022-01-03,45740,0.9,800150.3999999999
558,2022-01-03,45740,-999.0,-999.0
559,2022-01-03,45740,-999.0,-999.0
560,2022-01-03,45750,4.06,3609567.359999999
561,2022-01-03,45750,0.31,275607.36
562,2022-01-03,45770,6.54,5814426.239999999
563,2022-01-03,45770,1.17,1040195.5199999998
564,2022-01-03,45790,2.13,1893689.28
565,2022-01-03,45800,0.0,0.0
566,2022-01-03,46150,11.1,9868521.6
567,2022-01-03,46150,0.57,506761.9199999999
568,2022-01-03,46150,-999.0,-999.0
569,2022-01-03,46150,0.5,444528.00000000006
570,2022-01-03,46170,0.0,0.0
571,2022-01-03,46230,0.0,0.0
572,2022-01-03,46230,0.3,266716.8
573,2022-01-03,46230,0.87,773478.7199999999
574,2022-01-03,46230,-999.0,-999.0
575,2022-01-03,46710,0.39,346731.84
576,2022-01-03,46720,10.77,9575133.12
577,2022-01-03,46730,19.18,17052094.08
578,2022-01-03,46780,0.2,177811.2
579,2022-01-03,46790,0.65,577886.4
580,2022-01-03,46800,0.09,80015.04
581,2022-01-03,46810,4.01,3565114.56
582,2022-01-03,46830,0.0,0.0
583,2022-01-03,46840,0.0,0.0
584,2022-01-03,46860,0.22,195592.32
585,2022-01-03,46870,0.0,0.0
586,2022-01-03,46880,1.93,1715878.0799999998
587,2022-01-03,47111,40.25,35784503.99999999
588,2022-01-03,47113,-999.0,-999.0
589,2022-01-03,47130,0.7,622339.2000000001
590,2022-01-03,47150,2.39,2124843.840000001
591,2022-01-03,47170,0.0,0.0
592,2022-01-03,47190,66.32,58962193.91999999
593,2022-01-03,47210,6.89,6125595.84
594,2022-01-03,47230,3.72,3307288.3200000003
595,2022-01-03,47250,43.91,39038448.95999999
596,2022-01-03,47280,246.29,218965602.24000004
597,2022-01-03,47290,3.34,2969447.04
598,2022-01-03,47290,25.24,22439773.44
599,2022-01-03,47720,1.91,1698096.96
600,2022-01-03,47730,55.83,49635996.48
601,2022-01-03,47750,0.0,0.0
602,2022-01-03,47750,0.0,0.0
603,2022-01-03,47760,0.0,0.0
604,2022-01-03,47770,0.86,764588.16
605,2022-01-03,47770,0.16,142248.96000000002
606,2022-01-03,47820,0.0,0.0
607,2022-01-03,47820,21.53,19141375.68
608,2022-01-03,47830,0.92,817931.5200000001
609,2022-01-03,47830,0.0,0.0
610,2022-01-03,47840,48.4,43030310.4
611,2022-01-03,47840,0.0,0.0
612,2022-01-03,47850,54.57,48515785.92
613,2022-01-03,47900,36.5,32450544.0
614,2022-01-03,47920,-999.0,-999.0
615,2022-01-03,47920,4.02,3574005.12
616,2022-01-03,47930,329.26,292730578.56
617,2022-01-03,48121,620.87,551988198.72
618,2022-01-03,48170,9.25,8223768.000000001
619,2022-01-03,48250,0.0,0.0
620,2022-01-03,48250,868.91,772509648.96
621,2022-01-03,48250,0.0,0.0
622,2022-01-03,48270,117.56,104517423.36
623,2022-01-03,48310,0.0,0.0
624,2022-01-03,48330,40.29,35820066.239999995
625,2022-01-03,48720,14.85,13202481.6
626,2022-01-03,48730,91.93,81730918.08000001
627,2022-01-03,48730,0.0,0.0
628,2022-01-03,48740,131.21,116653037.76
