YR,MM,DD,PCP,TMAX,TMIN,WDSP,RLTV_HMDT,SLRD
2011,1,1,0.0,-4.01938707992338,-12.0,1.22894039437632,0.62,-99
2011,1,2,0.0,-4.96816799772976,-15.386925204498,4.19874158519671,0.632869718309859,-99
2011,1,3,0.0,-10.0974256668694,-16.1828414410747,3.56554427546575,0.928497677011708,-99
2011,1,4,0.0,-9.17107739917024,-15.7948692762005,2.16821131635379,0.781666666666667,-99
2011,1,5,0.0,-8.51292920934457,-16.1217789537961,2.82226971355005,0.720954520278171,-99
2011,1,6,0.0,-11.2486655565427,-18.4325742525327,3.8,1.0,-99
2011,1,7,0.0,-12.3376570700758,-18.267544600939,3.5,1.0,-99
2011,1,8,0.0,-7.01016058131559,-15.3823757346185,1.55106072006961,0.644934541792548,-99
2011,1,9,0.0,-4.49496412807247,-11.9628172412193,0.8867,0.488811645870469,-99
2011,1,10,0.0,-2.91495671689644,-11.5645315487572,0.8867,0.49,-99
2011,1,11,0.0,-4.93127660437021,-14.0631548482528,2.668036714195,0.6,-99
2011,1,12,0.0,-7.30844596485772,-13.9231856287425,3.2480762577905,0.650929033963262,-99
2011,1,13,0.0,-5.74450315604744,-12.8367908309456,3.47159133459856,0.56,-99
2011,1,14,0.0,-4.19006286113404,-12.0,1.44207944729506,0.498959107806691,-99
2011,1,15,0.0,0.872574517004581,-9.46050496655982,0.3,0.667284608770422,-99
2011,1,16,0.0,-0.884732824427481,-12.1289231534444,2.6,0.53072150860891,-99
2011,1,17,0.0,-5.49454869149642,-18.0636618327677,5.34937231701598,0.715148115467036,-99
2011,1,18,0.0,-9.54090853133079,-17.7730663375501,8.65480900583759,1.0,-99
2011,1,19,0.0,-4.43335505661867,-13.74375,4.17810628869118,0.58629792583281,-99
2011,1,20,0.0,-3.97135311081289,-13.0066666666667,4.03636548154663,0.56,-99
2011,1,21,0.0,-5.00449262092948,-13.6540324727176,4.97521226329151,0.690041350792557,-99
2011,1,22,0.0,-5.18907919817982,-13.4,3.92097527904893,0.664705073086845,-99
2011,1,23,0.0,-4.45371283675123,-12.692215956365,3.5,0.647955689828802,-99
2011,1,24,0.0,-2.0,-11.4143703632335,2.54024299144456,0.611423357664234,-99
2011,1,25,0.0,0.278938134185923,-9.6705117576123,1.40727842915438,0.751764705882353,-99
2011,1,26,0.0,1.85869694938707,-8.52679986388605,0.8867,0.651325492269063,-99
2011,1,27,0.0,0.0147463793762822,-9.16424251693276,2.8,0.44,-99
2011,1,28,0.0,1.07580731976474,-8.69354315674059,0.8867,0.49,-99
2011,1,29,0.0,-2.0,-10.8136497396816,4.93102870261275,0.471594034024703,-99
2011,1,30,0.0,-2.60751003657804,-10.7132733111532,4.47886414486268,0.475439291540434,-99
2011,1,31,0.0,2.01066494608855,-9.29101486263324,2.35387949884532,0.501562709590879,-99
2011,2,1,0.0,-0.224494934707501,-9.507277816655,2.4,0.708825380178291,-99
2011,2,2,0.0,1.41283270453253,-9.04106909004325,0.281832439785549,0.9488,-99
2011,2,3,0.0,3.59314985764818,-6.8575526897429,0.9376,0.77,-99
2011,2,4,0.0,1.29222809238964,-7.76301099520722,0.9376,0.843932442651878,-99
2011,2,5,0.0,3.0,-10.1962340036563,1.3,0.637618283881315,-99
2011,2,6,0.0,-2.14503675555556,-10.5928946225059,2.41866959788373,0.52,-99
2011,2,7,0.0,-0.955540170882442,-10.2730616775012,0.9376,0.876135998572193,-99
2011,2,8,0.0,1.99688461588953,-7.69548161120841,0.9376,0.552836946277097,-99
2011,2,9,0.0,4.18422971146673,-5.48641479099678,0.9376,0.9488,-99
2011,2,10,0.0,4.60890081244797,-5.22642961017029,3.11936585686269,0.691890218737103,-99
2011,2,11,0.0,3.90685673063049,-4.81196250829463,2.4,0.842041845223091,-99
2011,2,12,0.0,4.33702038914886,-3.88855136822528,0.423746260494741,1.0,-99
2011,2,13,0.0,2.61419092759324,-15.7168997257327,5.25589080752685,0.9488,-99
2011,2,14,0.0,-4.88399540602621,-14.9590389754973,2.4,0.698699958728849,-99
2011,2,15,0.0,-3.26575534182472,-11.2635951629053,1.0,0.665311778290993,-99
2011,2,16,0.0,-3.06220733428553,-10.9669654625268,4.67401643504633,0.54212239122745,-99
2011,2,17,0.0,-1.31670275076585,-10.5111794391899,2.5,0.56,-99
2011,2,18,0.0,1.72484100048536,-8.0,1.9,0.690652084193149,-99
2011,2,19,0.0,4.57516986765423,-4.74328301260783,0.543532039924728,0.82,-99
2011,2,20,0.0,5.24592179847009,-3.78283250807414,0.128995758982156,0.844499621880514,-99
2011,2,21,0.0,3.28472594712326,-3.79578445650791,1.5,0.6,-99
2011,2,22,0.0,1.9618595874286,-7.8,2.93004379530314,0.411086283483645,-99
2011,2,23,0.0,0.606102227432806,-7.09336732464213,4.08714836050887,0.215995918403881,-99
2011,2,24,0.0,1.65664962726327,-6.84007430790579,1.8,0.466217825249519,-99
2011,2,25,0.0,1.96070744833449,-6.75698401734732,1.8,0.379263720031814,-99
2011,2,26,0.0,4.52727918550794,-5.10903877295581,1.3,0.487802624671916,-99
2011,2,27,0.0,7.88252853981817,-6.11264927811776,1.5,0.561486631016043,-99
2011,2,28,0.0,0.694867218918634,-11.1998756693384,3.22999840478938,0.246822710144019,-99
2011,3,1,0.0,-2.64654217458842,-11.6996544771758,4.94077663077863,0.314347986021703,-99
2011,3,2,0.0,-1.67354923049192,-10.6032640349243,3.5,0.271171692610149,-99
2011,3,3,0.0,0.38619767479102,-9.14079947623031,2.8,0.415960416553078,-99
2011,3,4,0.0,2.18144161865955,-7.34003837659752,2.07589931445397,0.42,-99
2011,3,5,0.0,3.8,-6.11719497744529,1.4,0.438860138300245,-99
2011,3,6,0.0,4.41606742246882,-6.35079594790159,1.0,0.494898341219905,-99
2011,3,7,0.0,4.95550598255069,-5.37026338922588,1.0,0.491622380531434,-99
2011,3,8,0.0,6.34048624073826,-4.27701496686522,1.6,0.480526777875329,-99
2011,3,9,0.0,6.6222096557574,-4.9813196416141,1.3,0.500030900699717,-99
2011,3,10,0.0,7.5562874888174,-4.76751153942718,0.8,0.58,-99
2011,3,11,0.0,9.03632287582221,-2.22065335974402,1.40583321171079,0.663406878419668,-99
2011,3,12,0.0,6.96387659858173,-1.27418304859663,2.0,0.87,-99
2011,3,13,0.0,8.84287693439212,-3.42415827837556,1.3,0.500351139684395,-99
2011,3,14,0.0,8.35376581692488,-1.0,2.3,0.54,-99
2011,3,15,0.0,7.0,-3.57646363875033,2.4,0.549926825698815,-99
2011,3,16,0.0,7.65849945528835,-4.5,1.3,0.561617939256316,-99
2011,3,17,0.0,9.71511095621279,-1.44346279631525,0.9,0.68,-99
2011,3,18,0.0,12.1798535105418,0.829018132056107,1.0,0.666831876643217,-99
2011,3,19,0.0,12.2837904200694,-1.15457255050386,2.5,0.554723558070092,-99
2011,3,20,0.0,4.26530264279625,-2.23562538580247,1.43508100061298,0.542243524074345,-99
2011,3,21,0.0,11.4869370485036,-1.40309895182304,0.8,0.56928186204939,-99
2011,3,22,6.00000000000001,6.69537004311868,0.477826214935495,3.3,0.944902583854919,-99
2011,3,23,0.0,6.68476708842864,0.725562777967841,3.3,0.75,-99
2011,3,24,0.0,7.85240882485367,-3.17957794417971,1.5,0.50644699006429,-99
2011,3,25,0.0,9.38094449399074,-1.0,1.077,0.65,-99
2011,3,26,1.0,9.60923520519695,1.47866684288782,1.26562800594631,0.83325967876706,-99
2011,3,27,6.0,11.7809475423787,0.568115197543593,0.8,0.846754321291062,-99
2011,3,28,0.0,4.8984372921723,-2.5,4.38882288244237,0.67,-99
2011,3,29,0.0,4.28576300085252,-1.89897422409258,6.15902336303551,0.55837628458498,-99
2011,3,30,0.0,6.4917776420281,-1.46496974411464,2.05939267462092,0.532925958364212,-99
2011,3,31,0.0,9.42577904248206,-1.35877204118244,1.5,0.510391861341372,-99
2011,4,1,0.0,12.5690242643263,-0.513782817571096,1.3,0.477299735714937,-99
2011,4,2,0.0,16.1948148148148,-0.840176518117969,0.885002157329576,0.483825199831721,-99
2011,4,3,0.0,14.4457013574661,2.83429971416905,1.30162055063235,0.670794889300693,-99
2011,4,4,0.0,9.37774653544889,2.77680663807931,0.586416991296074,0.7644581569228,-99
2011,4,5,0.0,9.6,-1.98347573620904,1.0,0.58037078235076,-99
2011,4,6,0.0,13.4647220315717,0.928015346422925,1.32,0.527664985552929,-99
2011,4,7,0.0,17.5464261089405,2.88854926208948,2.4,0.445508837802416,-99
2011,4,8,0.0,12.7004315634215,-0.654934581199246,1.9,0.479486922446004,-99
2011,4,9,0.0,16.7879935794543,4.3,3.44309374365433,0.576906854130053,-99
2011,4,10,0.0,14.64,1.97530447662936,2.4,0.561645676607223,-99
2011,4,11,0.0,15.9191046573829,3.84256441345862,1.5,0.441045659027311,-99
2011,4,12,0.0,14.3153846153846,4.79049221092664,2.0,0.667296156409687,-99
2011,4,13,0.0,14.8765571358509,2.99114255185881,2.1,0.423627040423895,-99
2011,4,14,0.0,17.3760624796616,1.67537660158394,0.956340082038159,0.45417012631393,-99
2011,4,15,0.0,20.3618198988519,4.08167092924126,1.5,0.451785177987811,-99
2011,4,16,0.0,16.3958371766593,4.34250312793244,1.53637745133512,0.293190314856019,-99
2011,4,17,0.0,16.7687319422151,-0.269816459263786,1.09174903251035,0.30379168757189,-99
2011,4,18,0.0,19.5021354166667,2.6288074780474,1.1,0.453375143538557,-99
2011,4,19,3.0,19.7063020833333,6.79484516488223,3.8,0.64,-99
2011,4,20,0.0,12.4019212559627,3.7516277659897,3.93704541431466,0.739333333333333,-99
2011,4,21,0.0,16.3671626228193,2.58596331148228,1.3,0.477846532397704,-99
2011,4,22,0.0,16.6916853932584,6.60128615996977,2.82896842012473,0.622981628181359,-99
2011,4,23,0.0,16.7494703049759,6.43350188598728,0.885823545989019,0.641430111390586,-99
2011,4,24,0.802288518155054,13.1340576847096,7.16995505617978,1.12410569867026,0.82879537225117,-99
2011,4,25,12.9585426101276,14.56,9.21843152990601,0.188636113607432,0.85688904347826,-99
2011,4,26,73.7014196722613,11.1315072539775,7.4678799473631,1.9,1.0,-99
2011,4,27,66.3715145022417,9.8233731293089,6.5303648338692,4.91951101832965,0.921105651105651,-99
2011,4,28,0.0,12.4060678515656,6.4353124083776,5.00793792874038,0.808226338094491,-99
2011,4,29,0.0,13.4647220315717,5.91935213080984,1.8,0.736,-99
2011,4,30,0.3,20.4524648977733,7.87929922171654,0.0086152826255608,0.890392826643894,-99
2011,5,1,0.204593175853018,10.0889684616444,4.14280059854226,0.8804,0.95,-99
2011,5,2,0.0,11.3609703113686,4.27276255154014,0.769811761845021,0.88,-99
2011,5,3,0.0,15.7174663363409,3.77972493192693,0.8,0.89,-99
2011,5,4,0.0,15.0817438692098,3.66989861738969,0.302168778698253,0.81,-99
2011,5,5,2.0,11.704457801152,6.24271920668058,2.6,0.87,-99
2011,5,6,8.0,7.50220155010617,3.91260561000338,3.20223809459877,0.923900797997184,-99
2011,5,7,3.0,6.44699291770178,2.52002137202591,3.0,0.86,-99
2011,5,8,0.0,11.1076329567374,3.92578573842514,0.597636854002134,0.89,-99
2011,5,9,0.0,12.2135716596571,6.18091729791429,1.3,0.9,-99
2011,5,10,0.0,12.7,5.23759884974838,1.5,0.81,-99
2011,5,11,0.0,17.7414615431554,7.89966777408638,1.89532494161182,0.736432506887053,-99
2011,5,12,0.0,23.8874923887026,9.04119213482053,1.5,0.662794697241132,-99
2011,5,13,0.0,25.1406695258518,10.293356470005,0.888675584304148,0.632098262175499,-99
2011,5,14,0.0,27.8908873136152,11.2967741935484,0.898688719184185,0.574154639175258,-99
2011,5,15,0.0,34.66,11.2537634408602,1.5,0.56100234741784,-99
2011,5,16,0.0,25.5905718986016,10.9818181818182,1.90025630698663,0.71,-99
2011,5,17,0.0,25.67420309579,13.6094024691358,2.0,0.608549874266555,-99
2011,5,18,0.0,37.36,13.858562962963,1.4,0.522660887838193,-99
2011,5,19,0.0,35.79,13.8087308641975,1.90115914303295,0.487126852186484,-99
2011,5,20,1.0,25.0689516321182,8.82857142857143,2.96938216153304,0.716371399777224,-99
2011,5,21,5.0,12.5203527815468,7.2,2.6,0.8,-99
2011,5,22,4.27167913534512,12.1676613664416,3.93997972287935,4.1039254447896,0.832559049804292,-99
2011,5,23,0.0,12.6096385542169,5.81755493843852,5.83126300070734,0.669243998566822,-99
2011,5,24,0.0,18.0246928345088,7.34606585788562,2.0,0.606160938809723,-99
2011,5,25,0.0,20.4802043404635,7.6,1.0,0.571268041237113,-99
2011,5,26,0.0,26.5383921334031,11.5613937867338,1.0,0.56293896713615,-99
2011,5,27,1.0,22.2855972648063,9.88527968596663,2.5,0.74,-99
2011,5,28,15.5493511551314,12.74,10.0662288930582,3.3,0.964666666666667,-99
2011,5,29,0.0,15.6728897715988,10.9454545454545,1.0,0.940617571661617,-99
2011,5,30,0.0,19.6288256227758,12.4878985319516,1.87930989717614,0.9,-99
2011,5,31,0.0,22.7,15.3535259259259,1.5,0.87,-99
2011,6,1,0.0,18.610003522367,12.290473017988,1.6,0.89,-99
2011,6,2,0.0,22.9226538329323,12.6646848283499,1.4,0.615682996082378,-99
2011,6,3,0.0,28.1446879214073,14.2384974917024,0.972530723356046,0.501589126953292,-99
2011,6,4,0.0,28.4492970685418,14.2504780389127,1.0,0.614796139884268,-99
2011,6,5,0.0,26.3504864469755,15.0,0.6,0.526731318051304,-99
2011,6,6,0.0,35.98,15.1392712550607,1.4,0.486833543563355,-99
2011,6,7,0.0,37.45,16.2597653958944,1.13608705407225,0.403641159236806,-99
2011,6,8,0.0,38.49,18.0123606098755,1.9,0.428494685613961,-99
2011,6,9,0.0,33.6297340710334,15.9613996112191,1.44888662278669,0.489115990675991,-99
2011,6,10,1.30355272147575,24.2643442468678,14.1,1.3,0.737786202610317,-99
2011,6,11,0.0,26.4785565100816,13.7090909090909,0.8,0.721127235034983,-99
2011,6,12,0.0,31.2595752275567,14.5874734607219,1.30580273201589,0.489818282095263,-99
2011,6,13,0.0,35.028984472604,17.4737614355052,1.42830629461389,0.477615968685403,-99
2011,6,14,0.0,29.8796354714336,16.4675802139037,1.8,0.71701011614837,-99
2011,6,15,0.0,28.3087082314028,14.0,1.3,0.473533899810881,-99
2011,6,16,0.0,35.94,14.4615420343706,0.8,0.437057028542676,-99
2011,6,17,0.0,31.9734784936641,13.7545454545455,0.9,0.463577559737811,-99
2011,6,18,0.3,23.8032776485515,13.5,1.05281469416805,0.53360984203095,-99
2011,6,19,1.0,20.8830541871921,13.7,1.3,0.695979960992772,-99
2011,6,20,0.0,32.8587185436373,15.8735006113964,1.3,0.635864735456069,-99
2011,6,21,3.0,30.2021030494217,16.4174465240642,2.4,0.733684275947794,-99
2011,6,22,5.0,20.2666666666667,14.8718569161218,2.6,0.883970300898789,-99
2011,6,23,2.0,20.315243902439,14.6492385786802,1.9,0.854010416666667,-99
2011,6,24,0.12809272918862,20.8633497536946,15.0,1.5299417260198,0.87,-99
2011,6,25,0.0,25.0504385964912,15.3716723549488,1.9,0.84,-99
2011,6,26,0.0,25.0457393483709,14.8522595753613,2.1,0.794658262981381,-99
2011,6,27,0.0,28.2852767585463,14.6576988155668,1.8,0.649409145319607,-99
2011,6,28,4.0,29.8235541535226,16.0853545639696,2.0,0.73,-99
2011,6,29,0.0,28.6786312120007,18.3031984892992,1.8,0.859479166666667,-99
2011,6,30,1.0,28.723200718678,20.295133681739,1.95349523126964,0.86,-99
2011,7,1,3.0,22.1308853809197,17.7589136111541,2.3,0.88,-99
2011,7,2,6.52438384897745,21.0711260827719,17.9,2.14776475364084,0.91,-99
2011,7,3,5.01095568947182,22.0,18.3384663733501,2.06252515090543,0.92,-99
2011,7,4,0.0,26.0113466695566,18.6260508833922,2.5,0.859433962264151,-99
2011,7,5,0.0,26.3241077464286,19.5,1.8,0.85,-99
2011,7,6,0.0,30.4959199536922,20.075,1.5,0.731677537655534,-99
2011,7,7,0.0,33.58,20.483712321523,1.4,0.650120270066952,-99
2011,7,8,5.86823122453686,24.2933739527799,18.768814968815,2.0,0.864082840236687,-99
2011,7,9,0.0,25.4154978354978,19.6725475342568,0.69027338978053,0.87,-99
2011,7,10,0.0,27.2078099542583,20.4361184558435,1.0,0.85,-99
2011,7,11,0.0,32.3333005689095,21.3154918959668,0.8,0.681755195350075,-99
2011,7,12,10.6313157088905,31.5599410240372,19.6437008101835,2.0,0.755889513728085,-99
2011,7,13,26.8213595983005,21.780688542227,19.7332628239027,2.1,1.0,-99
2011,7,14,0.602021772939348,21.92,18.490452120191,1.17508218559979,0.93,-99
2011,7,15,3.0,24.7333535476046,17.9363867684478,2.0,0.889447740757645,-99
2011,7,16,6.64674008040552,21.8318439984854,18.3,2.3,0.92,-99
2011,7,17,4.28034416826004,24.8788963007884,21.1147674132415,1.8,0.92,-99
2011,7,18,29.3608646060691,24.9,21.2624415456559,2.3,0.94,-99
2011,7,19,28.9674758853763,24.3086062452399,21.767497291441,0.6,0.98884071200365,-99
2011,7,20,9.40687679083094,23.3308823529412,18.5289775367932,1.32,0.94,-99
2011,7,21,0.0,24.2476770753998,18.549194422928,0.828849430039801,0.91,-99
2011,7,22,0.0,25.2322580645161,18.3,0.501244681049085,0.92,-99
2011,7,23,0.0,31.8112828761207,18.7064449064449,0.5,0.89,-99
2011,7,24,0.0,27.9716084843129,17.42,1.0,0.86,-99
2011,7,25,0.0,26.6916022533333,17.910941475827,1.5,0.833186582809225,-99
2011,7,26,0.0,30.0112130512729,21.0006987863185,0.8,0.84,-99
2011,7,27,0.0,32.2752986030441,20.6560611712048,0.8804,0.799391374434389,-99
2011,7,28,0.0,25.532380952381,17.9363867684478,1.0,0.78597577092511,-99
2011,7,29,0.0,26.2671121936594,18.1,1.0,0.760357288689261,-99
2011,7,30,0.653343701399689,24.9,18.8,1.3,0.760561453654553,-99
2011,7,31,0.0,25.4544588744589,20.2622424655056,1.47475683063735,0.830828092243187,-99
2011,8,1,0.718604651162792,25.7909198343699,19.8999162222222,1.9,0.81,-99
2011,8,2,0.301145374449339,25.7345740791955,20.9916932907348,1.5,0.87,-99
2011,8,3,0.0,29.8779487179487,20.0191404519273,0.5,0.78,-99
2011,8,4,0.0,33.6202257761054,20.5206788183532,0.820034709976798,0.646406315946275,-99
2011,8,5,0.0,38.6,20.0723083739477,1.3,0.661303965034745,-99
2011,8,6,0.0,30.5831992522729,19.4749623875799,1.4,0.692063591874675,-99
2011,8,7,0.0,26.4346858196723,19.1,1.5,0.70278148087342,-99
2011,8,8,0.0,26.94,19.3,1.4,0.683960567277759,-99
2011,8,9,0.0,28.2827302639279,20.1,1.3,0.676193747371373,-99
2011,8,10,0.0,28.1678087064677,19.6814936452734,1.3,0.683182289865099,-99
2011,8,11,0.0,28.7068964207536,19.8998743333333,1.4,0.660171996352545,-99
2011,8,12,6.93572632762012,27.7746300211417,21.0,1.8,0.76,-99
2011,8,13,0.531122448979592,26.1571428571429,20.3,2.3,0.81,-99
2011,8,14,0.0,25.9767512690355,19.7,1.4,0.693457910708915,-99
2011,8,15,0.0,27.4180961742449,18.9506186726659,1.0,0.672198233562316,-99
2011,8,16,0.0,27.85,17.8054373522459,1.3,0.661681287928812,-99
2011,8,17,0.0,24.3251046025105,18.0,1.41031311583096,0.676298892471611,-99
2011,8,18,0.0,26.1571428571429,18.1,1.31708359923421,0.669982391598277,-99
2011,8,19,0.0,25.5346584083983,18.6,1.3,0.687333102732618,-99
2011,8,20,0.0,25.7793355323465,19.0882352941176,1.0,0.722152492668622,-99
2011,8,21,0.0,30.1503672359589,19.9455966619964,0.537084052830541,0.702190444918733,-99
2011,8,22,14.0,33.940210338423,19.6533113791924,0.5,0.688457281217572,-99
2011,8,23,0.0,27.3874867123916,19.5405823148682,0.894524860510176,0.78,-99
2011,8,24,0.0,28.7337403167401,18.9,0.8,0.738543689320388,-99
2011,8,25,0.0,29.5898711105325,20.1561403508772,1.3,0.73,-99
2011,8,26,0.200990099009901,27.8333333333333,20.0,1.1,0.742669039145908,-99
2011,8,27,0.0,29.6679859393308,20.6284505552618,1.1,0.758691875034805,-99
2011,8,28,0.0,32.6453884967957,21.0156896296597,1.5,0.679137810178046,-99
2011,8,29,0.0,29.394229895502,20.1122807017544,1.8,0.699035186045876,-99
2011,8,30,18.9191603394373,25.9,19.5969468470303,2.5,0.758190677730133,-99
2011,8,31,0.193449781659387,26.6702987697715,18.9,1.3,0.805078901227353,-99
2011,9,1,0.0,28.7586192985644,18.2307086860697,0.5,0.8,-99
2011,9,2,0.0,30.0424868839962,18.2067205503718,0.387227207457561,0.741578014184397,-99
2011,9,3,0.0,29.3913210169948,19.7762204724409,1.5,0.778631734863915,-99
2011,9,4,0.0,29.2137303259944,20.4237213283122,1.84822893359581,0.814998148833766,-99
2011,9,5,4.07677447680375,31.2856217209991,19.8193871961657,0.5,0.8,-99
2011,9,6,6.0,29.1545334289942,18.3746375002575,1.5,0.82,-99
2011,9,7,1.97542662116041,23.4415873015873,16.5204729952249,1.9,0.846109539727437,-99
2011,9,8,0.0,23.0316856363733,14.9235980011105,1.0,0.78,-99
2011,9,9,0.0,24.3764331210191,14.34914004914,1.0,0.68,-99
2011,9,10,0.0,24.0759386802933,15.8561146869514,0.969385172247956,0.602103248386744,-99
2011,9,11,0.0,25.5190230414747,17.1773195876289,0.219601277331796,0.61,-99
2011,9,12,0.0,27.3333699714223,15.9774971297359,0.5,0.72,-99
2011,9,13,0.0,28.4044034163184,16.6043829223423,0.5,0.693517883390495,-99
2011,9,14,0.0,25.5853824884793,13.8088067349927,0.6,0.689275715623328,-99
2011,9,15,0.0,25.3306748466258,15.177004576519,0.8,0.619067718847495,-99
2011,9,16,0.0,26.8570913367307,17.6426794045768,1.83025406923705,0.581895363991808,-99
2011,9,17,0.0,32.14,15.9516647531573,1.01574422799695,0.55689691903876,-99
2011,9,18,0.0,28.7350049064147,17.3770295710121,1.5,0.7,-99
2011,9,19,0.0,23.9266197704554,16.1849514563107,1.5,0.7,-99
2011,9,20,0.0,25.8478214093599,14.0819092044981,0.6,0.72,-99
2011,9,21,0.0,28.2627170634199,16.1,0.955969828131723,0.655236898514303,-99
2011,9,22,4.09105810039514,23.3781699953553,15.5079919175424,1.5,0.668664395840803,-99
2011,9,23,1.0,20.3487519955864,4.94674194897532,5.79398592863863,0.72,-99
2011,9,24,0.0,17.6038076152305,6.06227010960431,3.18855860744942,0.460876284993858,-99
2011,9,25,0.0,20.4355260479042,8.95628698752228,0.8804,0.533127598805227,-99
2011,9,26,2.2201131363922,19.8,10.3725337605859,0.6,0.61,-99
2011,9,27,0.0,19.6555555555556,8.52770485987939,2.10512193367384,0.625994099494727,-99
2011,9,28,0.0,19.8627218934911,7.31379521765788,2.1,0.594669640960272,-99
2011,9,29,0.0,21.0890648193963,9.5765306122449,0.531802723909689,0.540706469992604,-99
2011,9,30,0.546322521699406,19.7373041531957,10.2214694438087,0.511378377930028,0.7,-99
2011,10,1,0.0,25.7146356575424,10.8138314522197,0.0957732350070492,0.723212208787968,-99
2011,10,2,0.0,22.1633768952611,8.6925123364085,0.5,0.663462658057573,-99
2011,10,3,0.0,21.557357982869,5.1,2.05908196721312,0.355132528825443,-99
