ID,YMD,SGG_CD,FW,POWER
65,2022-11-01,47720,0.54,480090.2400000001
66,2022-11-01,47730,43.04,38264970.24
67,2022-11-01,47150,0.14,124467.84000000004
68,2022-11-01,47190,54.7,48631363.2
69,2022-11-01,47850,55.63,49458185.28000001
70,2022-11-01,47840,61.18,54392446.08000001
71,2022-11-01,47230,2.63,2338217.28
72,2022-11-01,47290,0.16,142248.96000000002
73,2022-11-01,27260,25.47,22644256.32
74,2022-11-01,27140,0.7,622339.2000000001
75,2022-11-01,27230,0.67,595667.5199999999
76,2022-11-01,47830,2.01,1787002.5599999998
77,2022-11-01,27710,799.85,711111441.5999999
78,2022-11-01,48880,1.51,1342474.56
79,2022-11-01,48890,88.7,78859267.19999999
80,2022-11-01,47820,0.0,0.0
81,2022-11-01,48870,0.2,177811.2
82,2022-11-01,48860,10.19,9059480.64
83,2022-11-01,48820,0.14,124467.84000000004
84,2022-11-01,48170,9.84,8748311.04
85,2022-11-01,48720,0.0,0.0
86,2022-11-01,48730,98.38,87465329.28
87,2022-11-01,48740,109.38,97244945.28
88,2022-11-01,48121,615.38,547107281.28
89,2022-11-01,48250,0.0,0.0
90,2022-11-01,43750,-999.0,-999.0
91,2022-11-01,48270,177.67,157958579.51999995
92,2022-11-01,48330,41.17,36602435.52
93,2022-11-01,26320,23.14,20572755.84
94,2022-11-01,47130,19.28,17140999.680000003
95,2022-11-01,47111,16.27,14464941.12
96,2022-11-01,31710,1.52,1351365.12
97,2022-11-01,31140,3.63,3227273.28
98,2022-11-01,31110,3.81,3387303.36
99,2022-11-01,31200,125.28,111380935.68
100,2022-11-01,26260,0.0,0.0
101,2022-11-01,47930,21.58,19185828.48
102,2022-11-01,47770,0.06,53343.35999999998
103,2022-11-01,48310,0.0,0.0
104,2022-11-01,45740,0.6,533433.6
105,2022-11-01,45720,9.18,8161534.08
106,2022-11-01,45730,8.2,7290259.199999998
107,2022-11-01,44710,9.67,8597171.520000001
108,2022-11-01,43740,14.37,12775734.719999995
109,2022-11-01,43730,15.1,13424745.6
110,2022-11-01,43720,1.3,1155772.8
111,2022-11-01,43112,0.0,0.0
112,2022-11-01,43111,0.0,0.0
113,2022-11-01,30230,14.11,12544580.159999996
114,2022-11-01,30140,0.69,613448.6399999999
115,2022-11-01,30110,0.12,106686.71999999996
116,2022-11-01,30170,0.76,675682.56
117,2022-11-01,44250,0.22,195592.32
118,2022-11-01,30200,0.83,737916.4799999999
119,2022-11-01,43745,1.8,1600300.7999999998
120,2022-11-01,43114,3.91,3476208.9599999995
121,2022-11-01,44131,0.63,560105.28
122,2022-11-01,43113,27.16,24146760.96
123,2022-11-01,36110,-999.0,-999.0
124,2022-11-01,44150,-999.0,-999.0
125,2022-11-01,44790,-999.0,-999.0
126,2022-11-01,44230,391.0,347620896.00000006
127,2022-11-01,44760,-999.0,-999.0
128,2022-11-01,44770,-999.0,-999.0
129,2022-11-01,44810,-999.0,-999.0
130,2022-11-01,44800,0.45,400075.2
131,2022-11-01,44200,14.45,12846859.2
132,2022-11-01,44270,-999.0,-999.0
133,2022-11-01,44180,0.09,80015.04
134,2022-11-01,45710,2.92,2596043.52
135,2022-11-01,45111,0.22,195592.32
136,2022-11-01,45113,4.56,4054095.36
137,2022-11-01,45140,0.01,8890.560000000001
138,2022-11-01,45210,0.0,0.0
139,2022-11-01,45180,2.97,2640496.3200000003
140,2022-11-01,45800,0.0,0.0
141,2022-11-01,45750,4.34,3858503.04
142,2022-11-01,45770,5.21,4631981.76
143,2022-11-01,45190,6.42,5707739.5200000005
144,2022-11-01,46720,6.73,5983346.88
145,2022-11-01,46780,0.1,88905.6
146,2022-11-01,46150,0.0,0.0
147,2022-11-01,46730,10.95,9735163.2
148,2022-11-01,46230,6.45,5734411.200000001
149,2022-11-01,48850,79.57,70742185.92
150,2022-11-01,45130,-999.0,-999.0
151,2022-11-01,46710,0.39,346731.84
152,2022-11-01,29170,4.07,3618457.92
153,2022-11-01,29140,0.29,257826.24
154,2022-11-01,29110,0.59,524543.0399999999
155,2022-11-01,46880,0.0,0.0
156,2022-11-01,46790,0.49,435637.44
157,2022-11-01,29200,10.91,9699600.96
158,2022-11-01,46170,0.0,0.0
159,2022-11-01,46860,0.01,8890.560000000001
160,2022-11-01,46840,0.0,0.0
161,2022-11-01,46830,0.0,0.0
162,2022-11-01,46800,0.3,266716.8
163,2022-11-01,46810,235.64,209497155.84
164,2022-11-01,45790,0.99,880165.4399999998
165,2022-11-01,46870,2.96,2631605.76
166,2022-11-02,42760,-999.0,-999.0
167,2022-11-02,42190,0.2,177811.2
168,2022-11-02,42230,0.0,0.0
169,2022-11-02,42770,-999.0,-999.0
170,2022-11-02,42730,1.32,1173553.9200000002
171,2022-11-02,42750,0.56,497871.3600000002
172,2022-11-02,43800,-999.0,-999.0
173,2022-11-02,43150,0.0,0.0
174,2022-11-02,43760,5.3,4711996.800000001
175,2022-11-02,43130,73.95,65745691.20000002
176,2022-11-02,42130,141.14,125481363.84
177,2022-11-02,43770,-999.0,-999.0
178,2022-11-02,41500,-999.0,-999.0
179,2022-11-02,41670,-999.0,-999.0
180,2022-11-02,41830,-999.0,-999.0
181,2022-11-02,42790,0.0,0.0
182,2022-11-02,42800,-999.0,-999.0
183,2022-11-02,42810,0.0,0.0
184,2022-11-02,42110,117.11,104117348.16
185,2022-11-02,42720,-999.0,-999.0
186,2022-11-02,41820,-999.0,-999.0
187,2022-11-02,41461,2.46,2187077.76
188,2022-11-02,41610,-999.0,-999.0
189,2022-11-02,41360,183.56,163195119.35999998
190,2022-11-02,41310,4.0,3556224.0000000005
191,2022-11-02,11215,147.14,130815699.84
192,2022-11-02,41135,3.57,3173929.9200000004
193,2022-11-02,11710,7.87,6996870.719999999
194,2022-11-02,11680,0.59,524543.0399999999
195,2022-11-02,41150,0.89,791259.8400000001
196,2022-11-02,11350,-999.0,-999.0
197,2022-11-02,11230,3.69,3280616.639999999
198,2022-11-02,11170,-999.0,-999.0
199,2022-11-02,11590,-999.0,-999.0
200,2022-11-02,41171,1.18,1049086.0799999998
201,2022-11-02,41210,3.73,3316178.8800000004
202,2022-11-02,11530,0.94,835712.6399999999
203,2022-11-02,11470,3.57,3173929.9200000004
204,2022-11-02,41190,-999.0,-999.0
205,2022-11-02,41281,349.35,310591713.6
206,2022-11-02,28245,-999.0,-999.0
207,2022-11-02,41570,-999.0,-999.0
208,2022-11-02,42780,0.0,0.0
209,2022-11-02,41650,13.3,11824444.799999995
210,2022-11-02,41250,1.45,1289131.2
211,2022-11-02,41800,-999.0,-999.0
212,2022-11-02,41480,0.0,0.0
213,2022-11-02,41590,1.94,1724768.64
214,2022-11-02,41550,1.79,1591410.24
215,2022-11-02,41370,3.0,2667167.9999999995
216,2022-11-02,41220,21.86,19434764.16
217,2022-11-02,28260,-999.0,-999.0
218,2022-11-02,42830,5.73,5094290.880000002
219,2022-11-02,42150,1.97,1751440.32
220,2022-11-02,42170,1.06,942399.36
221,2022-11-02,47113,-999.0,-999.0
222,2022-11-02,47750,0.0,0.0
223,2022-11-02,47760,0.0,0.0
224,2022-11-02,47170,0.0,0.0
225,2022-11-02,47920,0.7,622339.2000000001
226,2022-11-02,47210,7.35,6534561.6
227,2022-11-02,47280,239.61,213026708.16000003
228,2022-11-02,47900,47.41,42150144.96
229,2022-11-02,47250,54.75,48675815.99999999
230,2022-11-02,47720,0.04,35562.240000000005
231,2022-11-02,47730,47.43,42167926.08
232,2022-11-02,47150,0.97,862384.3200000001
233,2022-11-02,47190,53.02,47137749.120000005
234,2022-11-02,47850,64.4,57255206.40000001
235,2022-11-02,47840,65.57,58295401.92
236,2022-11-02,47230,2.2,1955923.2
237,2022-11-02,47290,0.19,168920.64
238,2022-11-02,27260,25.28,22475335.680000003
239,2022-11-02,27140,0.0,0.0
240,2022-11-02,27230,0.66,586776.9600000001
241,2022-11-02,47830,2.07,1840345.92
242,2022-11-02,27710,789.16,701607432.9599999
243,2022-11-02,48880,1.55,1378036.8
244,2022-11-02,48890,94.37,83900214.72000001
245,2022-11-02,47820,0.0,0.0
246,2022-11-02,48870,0.2,177811.2
247,2022-11-02,48860,9.56,8499375.360000003
248,2022-11-02,48820,0.14,124467.84000000004
249,2022-11-02,48170,9.65,8579390.400000002
250,2022-11-02,48720,0.0,0.0
251,2022-11-02,48730,123.84,110100695.04
252,2022-11-02,48740,113.51,100916746.56
253,2022-11-02,48121,644.71,573183293.76
254,2022-11-02,48250,0.0,0.0
255,2022-11-02,43750,-999.0,-999.0
256,2022-11-02,48270,134.97,119995888.32
257,2022-11-02,48330,45.0,40007520.0
258,2022-11-02,26320,60.65,53921246.4
259,2022-11-02,47130,18.78,16696471.68
260,2022-11-02,47111,16.52,14687205.12
261,2022-11-02,31710,1.15,1022414.4
262,2022-11-02,31140,3.61,3209492.16
263,2022-11-02,31110,4.72,4196344.319999999
264,2022-11-02,31200,125.28,111380935.68
265,2022-11-02,26260,0.0,0.0
266,2022-11-02,47930,19.65,17469950.400000002
267,2022-11-02,47770,0.06,53343.35999999998
268,2022-11-02,48310,0.0,0.0
269,2022-11-02,45740,0.6,533433.6
270,2022-11-02,45720,9.04,8037066.239999999
271,2022-11-02,45730,8.25,7334712.000000001
272,2022-11-02,44710,9.6,8534937.6
273,2022-11-02,43740,14.14,12571251.84
274,2022-11-02,43730,14.9,13246934.4
275,2022-11-02,43720,1.28,1137991.6800000002
276,2022-11-02,43112,0.0,0.0
277,2022-11-02,43111,0.0,0.0
278,2022-11-02,30230,14.61,12989108.159999998
279,2022-11-02,30140,0.69,613448.6399999999
280,2022-11-02,30110,0.11,97796.16
281,2022-11-02,30170,0.67,595667.5199999999
282,2022-11-02,44250,0.22,195592.32
283,2022-11-02,30200,0.81,720135.3600000001
284,2022-11-02,43745,1.94,1724768.64
285,2022-11-02,43114,3.81,3387303.36
286,2022-11-02,44131,0.58,515652.4799999999
287,2022-11-02,43113,27.38,24342353.28
288,2022-11-02,36110,-999.0,-999.0
289,2022-11-02,44150,-999.0,-999.0
290,2022-11-02,44790,-999.0,-999.0
291,2022-11-02,44230,326.71,290463485.76
292,2022-11-02,44760,-999.0,-999.0
293,2022-11-02,44770,-999.0,-999.0
294,2022-11-02,44810,-999.0,-999.0
295,2022-11-02,44800,0.35,311169.60000000003
296,2022-11-02,44200,16.91,15033936.96
297,2022-11-02,44270,-999.0,-999.0
298,2022-11-02,44180,0.09,80015.04
299,2022-11-02,45710,2.96,2631605.76
300,2022-11-02,45111,0.22,195592.32
301,2022-11-02,45113,4.56,4054095.36
302,2022-11-02,45140,0.01,8890.560000000001
303,2022-11-02,45210,0.0,0.0
304,2022-11-02,45180,2.97,2640496.3200000003
305,2022-11-02,45800,0.0,0.0
306,2022-11-02,45750,4.19,3725144.6400000006
307,2022-11-02,45770,5.32,4729777.920000001
308,2022-11-02,45190,6.43,5716630.08
309,2022-11-02,46720,6.73,5983346.88
310,2022-11-02,46780,0.1,88905.6
311,2022-11-02,46150,0.0,0.0
312,2022-11-02,46730,10.7,9512899.2
313,2022-11-02,46230,6.3,5601052.800000001
314,2022-11-02,48850,92.15,81926510.4
315,2022-11-02,45130,-999.0,-999.0
316,2022-11-02,46710,0.4,355622.4
317,2022-11-02,29170,3.6,3200601.6
318,2022-11-02,29140,0.27,240045.12
319,2022-11-02,29110,0.57,506761.9199999999
320,2022-11-02,46880,0.0,0.0
321,2022-11-02,46790,0.47,417856.32
322,2022-11-02,29200,10.07,8952793.92
323,2022-11-02,46170,0.0,0.0
324,2022-11-02,46860,0.01,8890.560000000001
325,2022-11-02,46840,0.0,0.0
326,2022-11-02,46830,0.0,0.0
327,2022-11-02,46800,0.11,97796.16
328,2022-11-02,46810,235.64,209497155.84
329,2022-11-02,45790,0.77,684573.1200000001
330,2022-11-02,46870,3.15,2800526.4000000004
331,2022-11-03,42760,-999.0,-999.0
332,2022-11-03,42190,0.2,177811.2
333,2022-11-03,42230,0.0,0.0
334,2022-11-03,42770,-999.0,-999.0
335,2022-11-03,42730,1.32,1173553.9200000002
336,2022-11-03,42750,0.53,471199.68000000005
337,2022-11-03,43800,-999.0,-999.0
338,2022-11-03,43150,0.0,0.0
339,2022-11-03,43760,6.34,5636615.04
340,2022-11-03,43130,77.73,69106322.88000003
341,2022-11-03,42130,146.11,129899972.16
342,2022-11-03,43770,-999.0,-999.0
343,2022-11-03,41500,-999.0,-999.0
344,2022-11-03,41670,-999.0,-999.0
345,2022-11-03,41830,-999.0,-999.0
346,2022-11-03,42790,0.0,0.0
347,2022-11-03,42800,-999.0,-999.0
348,2022-11-03,42810,0.0,0.0
349,2022-11-03,42110,114.73,102001394.88
350,2022-11-03,42720,-999.0,-999.0
351,2022-11-03,41820,-999.0,-999.0
352,2022-11-03,41461,2.46,2187077.76
353,2022-11-03,41610,-999.0,-999.0
354,2022-11-03,41360,189.91,168840624.96
355,2022-11-03,41310,3.98,3538442.8800000004
356,2022-11-03,11215,148.41,131944800.96000002
357,2022-11-03,41135,3.4,3022790.4
358,2022-11-03,11710,7.8,6934636.799999998
359,2022-11-03,11680,0.54,480090.2400000001
360,2022-11-03,41150,0.89,791259.8400000001
361,2022-11-03,11350,-999.0,-999.0
362,2022-11-03,11230,3.77,3351741.1200000006
363,2022-11-03,11170,-999.0,-999.0
364,2022-11-03,11590,-999.0,-999.0
365,2022-11-03,41171,1.13,1004633.28
366,2022-11-03,41210,3.73,3316178.8800000004
367,2022-11-03,11530,0.9,800150.3999999999
368,2022-11-03,11470,3.48,3093914.8799999994
369,2022-11-03,41190,-999.0,-999.0
370,2022-11-03,41281,322.74,286933933.44
371,2022-11-03,28245,-999.0,-999.0
372,2022-11-03,41570,-999.0,-999.0
373,2022-11-03,42780,0.0,0.0
374,2022-11-03,41650,12.9,11468822.400000002
375,2022-11-03,41250,1.45,1289131.2
376,2022-11-03,41800,-999.0,-999.0
377,2022-11-03,41480,0.0,0.0
378,2022-11-03,41590,1.94,1724768.64
379,2022-11-03,41550,1.51,1342474.56
380,2022-11-03,41370,2.9,2578262.4
381,2022-11-03,41220,46.25,41118840.00000001
382,2022-11-03,28260,-999.0,-999.0
383,2022-11-03,42830,5.69,5058728.64
384,2022-11-03,42150,1.41,1253568.96
385,2022-11-03,42170,1.87,1662534.72
386,2022-11-03,47113,-999.0,-999.0
387,2022-11-03,47750,0.0,0.0
388,2022-11-03,47760,0.0,0.0
389,2022-11-03,47170,0.0,0.0
390,2022-11-03,47920,0.7,622339.2000000001
391,2022-11-03,47210,7.95,7067995.2
392,2022-11-03,47280,248.24,220699261.44000003
393,2022-11-03,47900,44.49,39554101.440000005
394,2022-11-03,47250,41.79,37153650.24
395,2022-11-03,47720,0.04,35562.240000000005
396,2022-11-03,47730,36.89,32797275.84
397,2022-11-03,47150,1.05,933508.8
398,2022-11-03,47190,48.37,43003638.72
399,2022-11-03,47850,61.61,54774740.16000001
400,2022-11-03,47840,60.12,53450046.720000006
401,2022-11-03,47230,2.21,1964813.76
402,2022-11-03,47290,0.2,177811.2
403,2022-11-03,27260,25.43,22608694.08
404,2022-11-03,27140,0.0,0.0
405,2022-11-03,27230,0.48,426746.87999999983
406,2022-11-03,47830,1.81,1609191.3600000003
407,2022-11-03,27710,789.63,702025289.2800001
408,2022-11-03,48880,1.47,1306912.32
409,2022-11-03,48890,101.63,90354761.28
410,2022-11-03,47820,0.0,0.0
411,2022-11-03,48870,0.2,177811.2
412,2022-11-03,48860,11.07,9841849.92
413,2022-11-03,48820,0.14,124467.84000000004
414,2022-11-03,48170,9.28,8250439.679999999
415,2022-11-03,48720,0.0,0.0
416,2022-11-03,48730,123.14,109478355.84000003
417,2022-11-03,48740,121.24,107789149.44
418,2022-11-03,48121,674.87,599997222.7199999
419,2022-11-03,48250,0.0,0.0
420,2022-11-03,43750,-999.0,-999.0
421,2022-11-03,48270,172.88,153700001.28
422,2022-11-03,48330,49.01,43572634.56
423,2022-11-03,26320,91.86,81668684.16
424,2022-11-03,47130,18.56,16500879.359999998
425,2022-11-03,47111,11.67,10375283.52
426,2022-11-03,31710,1.19,1057976.64
427,2022-11-03,31140,4.57,4062985.920000001
428,2022-11-03,31110,5.73,5094290.880000002
429,2022-11-03,31200,125.28,111380935.68
430,2022-11-03,26260,0.0,0.0
431,2022-11-03,47930,10.5,9335088.000000002
432,2022-11-03,47770,0.06,53343.35999999998
433,2022-11-03,48310,0.0,0.0
434,2022-11-03,45740,0.6,533433.6
435,2022-11-03,45720,9.14,8125971.840000002
436,2022-11-03,45730,8.28,7361383.68
437,2022-11-03,44710,9.15,8134862.4
438,2022-11-03,43740,14.26,12677938.56
439,2022-11-03,43730,14.9,13246934.4
440,2022-11-03,43720,1.29,1146882.2399999998
441,2022-11-03,43112,0.0,0.0
442,2022-11-03,43111,0.0,0.0
443,2022-11-03,30230,13.84,12304535.040000005
444,2022-11-03,30140,0.69,613448.6399999999
445,2022-11-03,30110,0.11,97796.16
446,2022-11-03,30170,0.63,560105.28
447,2022-11-03,44250,0.22,195592.32
448,2022-11-03,30200,0.8,711244.8
449,2022-11-03,43745,7.64,6792387.84
450,2022-11-03,43114,3.91,3476208.9599999995
451,2022-11-03,44131,0.58,515652.4799999999
452,2022-11-03,43113,27.31,24280119.36
453,2022-11-03,36110,-999.0,-999.0
454,2022-11-03,44150,-999.0,-999.0
455,2022-11-03,44790,-999.0,-999.0
456,2022-11-03,44230,251.15,223286414.4
457,2022-11-03,44760,-999.0,-999.0
458,2022-11-03,44770,-999.0,-999.0
459,2022-11-03,44810,4.34,3858503.04
460,2022-11-03,44800,0.34,302279.04000000004
461,2022-11-03,44200,19.84,17638871.04
462,2022-11-03,44270,-999.0,-999.0
463,2022-11-03,44180,0.1,88905.6
464,2022-11-03,45710,2.96,2631605.76
465,2022-11-03,45111,0.21,186701.76000000004
466,2022-11-03,45113,4.56,4054095.36
467,2022-11-03,45140,0.02,17781.120000000003
468,2022-11-03,45210,0.0,0.0
469,2022-11-03,45180,2.97,2640496.3200000003
470,2022-11-03,45800,0.0,0.0
471,2022-11-03,45750,3.89,3458427.8400000003
472,2022-11-03,45770,4.79,4258578.24
473,2022-11-03,45190,6.43,5716630.08
474,2022-11-03,46720,6.73,5983346.88
475,2022-11-03,46780,0.1,88905.6
476,2022-11-03,46150,0.0,0.0
477,2022-11-03,46730,10.53,9361759.68
478,2022-11-03,46230,6.59,5858879.040000001
479,2022-11-03,48850,62.03,55148143.67999999
480,2022-11-03,45130,-999.0,-999.0
481,2022-11-03,46710,0.4,355622.4
482,2022-11-03,29170,3.57,3173929.9200000004
483,2022-11-03,29140,0.34,302279.04000000004
484,2022-11-03,29110,0.55,488980.8000000001
485,2022-11-03,46880,1.7,1511395.2
486,2022-11-03,46790,0.5,444528.00000000006
487,2022-11-03,29200,10.27,9130605.12
488,2022-11-03,46170,0.0,0.0
489,2022-11-03,46860,0.01,8890.560000000001
490,2022-11-03,46840,0.0,0.0
491,2022-11-03,46830,0.0,0.0
492,2022-11-03,46800,0.05,44452.8
493,2022-11-03,46810,235.64,209497155.84
494,2022-11-03,45790,0.71,631229.76
495,2022-11-03,46870,3.61,3209492.16
496,2022-11-04,42760,-999.0,-999.0
497,2022-11-04,42190,0.2,177811.2
498,2022-11-04,42230,0.0,0.0
499,2022-11-04,42770,-999.0,-999.0
500,2022-11-04,42730,1.32,1173553.9200000002
501,2022-11-04,42750,0.51,453418.56
502,2022-11-04,43800,-999.0,-999.0
503,2022-11-04,43150,0.0,0.0
504,2022-11-04,43760,6.29,5592162.24
505,2022-11-04,43130,75.95,67523803.2
506,2022-11-04,42130,110.62,98347374.72
507,2022-11-04,43770,-999.0,-999.0
508,2022-11-04,41500,-999.0,-999.0
509,2022-11-04,41670,-999.0,-999.0
510,2022-11-04,41830,-999.0,-999.0
511,2022-11-04,42790,0.0,0.0
512,2022-11-04,42800,-999.0,-999.0
513,2022-11-04,42810,0.0,0.0
514,2022-11-04,42110,119.32,106082161.92
515,2022-11-04,42720,-999.0,-999.0
516,2022-11-04,41820,-999.0,-999.0
517,2022-11-04,41461,2.41,2142624.9600000004
518,2022-11-04,41610,-999.0,-999.0
519,2022-11-04,41360,161.13,143253593.28
520,2022-11-04,41310,3.91,3476208.9599999995
521,2022-11-04,11215,151.21,134434157.76
522,2022-11-04,41135,3.42,3040571.52
523,2022-11-04,11710,7.78,6916855.680000001
524,2022-11-04,11680,0.55,488980.8000000001
525,2022-11-04,41150,0.89,791259.8400000001
526,2022-11-04,11350,-999.0,-999.0
527,2022-11-04,11230,3.59,3191711.04
528,2022-11-04,11170,-999.0,-999.0
529,2022-11-04,11590,-999.0,-999.0
530,2022-11-04,41171,1.13,1004633.28
531,2022-11-04,41210,3.72,3307288.3200000003
532,2022-11-04,11530,1.0,889056.0000000001
533,2022-11-04,11470,3.5,3111696.0
534,2022-11-04,41190,-999.0,-999.0
535,2022-11-04,41281,328.96,292463861.75999993
536,2022-11-04,28245,-999.0,-999.0
537,2022-11-04,41570,-999.0,-999.0
538,2022-11-04,42780,0.0,0.0
539,2022-11-04,41650,13.1,11646633.599999998
540,2022-11-04,41250,1.45,1289131.2
541,2022-11-04,41800,-999.0,-999.0
542,2022-11-04,41480,0.0,0.0
543,2022-11-04,41590,2.22,1973704.3200000003
544,2022-11-04,41550,0.99,880165.4399999998
545,2022-11-04,41370,1.29,1146882.2399999998
546,2022-11-04,41220,18.96,16856501.759999998
547,2022-11-04,28260,-999.0,-999.0
548,2022-11-04,42830,5.56,4943151.359999999
549,2022-11-04,42150,0.63,560105.28
550,2022-11-04,42170,2.07,1840345.92
551,2022-11-04,47113,-999.0,-999.0
552,2022-11-04,47750,0.0,0.0
553,2022-11-04,47760,0.0,0.0
554,2022-11-04,47170,0.0,0.0
555,2022-11-04,47920,0.7,622339.2000000001
556,2022-11-04,47210,7.42,6596795.52
557,2022-11-04,47280,249.51,221828362.56
558,2022-11-04,47900,45.65,40585406.400000006
559,2022-11-04,47250,45.57,40514281.92
560,2022-11-04,47720,0.08,71124.48000000001
561,2022-11-04,47730,40.53,36033439.68
562,2022-11-04,47150,1.16,1031304.9599999998
563,2022-11-04,47190,45.19,40176440.64
564,2022-11-04,47850,46.46,41305541.760000005
565,2022-11-04,47840,47.51,42239050.56
566,2022-11-04,47230,2.06,1831455.36
567,2022-11-04,47290,0.18,160030.08
568,2022-11-04,27260,25.24,22439773.44
569,2022-11-04,27140,0.0,0.0
570,2022-11-04,27230,0.48,426746.87999999983
571,2022-11-04,47830,1.8,1600300.7999999998
572,2022-11-04,27710,786.36,699118076.1600001
573,2022-11-04,48880,1.44,1280240.64
574,2022-11-04,48890,83.11,73889444.16
575,2022-11-04,47820,0.0,0.0
576,2022-11-04,48870,0.1,88905.6
577,2022-11-04,48860,14.2,12624595.2
578,2022-11-04,48820,0.14,124467.84000000004
579,2022-11-04,48170,9.28,8250439.679999999
580,2022-11-04,48720,0.0,0.0
581,2022-11-04,48730,149.36,132789404.16000004
582,2022-11-04,48740,121.98,108447050.88
583,2022-11-04,48121,671.31,596832183.3599999
584,2022-11-04,48250,0.0,0.0
585,2022-11-04,43750,-999.0,-999.0
586,2022-11-04,48270,155.32,138088177.92
587,2022-11-04,48330,48.79,43377042.24
588,2022-11-04,26320,60.4,53698982.400000006
589,2022-11-04,47130,19.28,17140999.680000003
590,2022-11-04,47111,16.53,14696095.680000002
591,2022-11-04,31710,1.19,1057976.64
592,2022-11-04,31140,4.59,4080767.04
593,2022-11-04,31110,3.52,3129477.12
594,2022-11-04,31200,125.28,111380935.68
595,2022-11-04,26260,0.0,0.0
596,2022-11-04,47930,16.64,14793891.840000004
597,2022-11-04,47770,0.05,44452.8
598,2022-11-04,48310,0.0,0.0
599,2022-11-04,45740,0.6,533433.6
600,2022-11-04,45720,8.79,7814802.239999999
601,2022-11-04,45730,7.93,7050214.08
602,2022-11-04,44710,8.92,7930379.520000001
603,2022-11-04,43740,13.84,12304535.040000005
604,2022-11-04,43730,14.0,12446784.0
605,2022-11-04,43720,1.22,1084648.32
606,2022-11-04,43112,0.0,0.0
607,2022-11-04,43111,0.0,0.0
608,2022-11-04,30230,13.67,12153395.519999998
609,2022-11-04,30140,0.68,604558.0800000001
610,2022-11-04,30110,0.11,97796.16
611,2022-11-04,30170,0.62,551214.72
612,2022-11-04,44250,0.21,186701.76000000004
613,2022-11-04,30200,0.75,666791.9999999999
614,2022-11-04,43745,19.16,17034312.96
615,2022-11-04,43114,3.84,3413975.039999998
616,2022-11-04,44131,0.58,515652.4799999999
617,2022-11-04,43113,27.31,24280119.36
618,2022-11-04,36110,-999.0,-999.0
619,2022-11-04,44150,-999.0,-999.0
620,2022-11-04,44790,-999.0,-999.0
621,2022-11-04,44230,353.84,314583575.04
622,2022-11-04,44760,-999.0,-999.0
623,2022-11-04,44770,-999.0,-999.0
624,2022-11-04,44810,4.84,4303031.04
625,2022-11-04,44800,0.34,302279.04000000004
