ID,YMD,SGG_CD,FW,POWER
19232,2022-04-01,42230,0.0,0.0
19233,2022-04-01,42230,2.4,2133734.4
19234,2022-04-01,42230,-999.0,-999.0
19235,2022-04-01,42720,-999.0,-999.0
19236,2022-04-01,42730,3.24,2880541.4400000004
19237,2022-04-01,42730,3.86,3431756.16
19238,2022-04-01,42750,6.14,5458803.840000001
19239,2022-04-01,42760,-999.0,-999.0
19240,2022-04-01,42760,11.85,10535313.6
19241,2022-04-01,42760,-999.0,-999.0
19242,2022-04-01,42770,-999.0,-999.0
19243,2022-04-01,42780,0.0,0.0
19244,2022-04-01,42790,0.0,0.0
19245,2022-04-01,42790,-999.0,-999.0
19246,2022-04-01,42800,-999.0,-999.0
19247,2022-04-01,42800,-999.0,-999.0
19248,2022-04-01,42810,0.0,0.0
19249,2022-04-01,42830,8.64,7681443.840000001
19250,2022-04-01,43111,0.0,0.0
19251,2022-04-01,43112,0.0,0.0
19252,2022-04-01,43113,29.49,26218261.440000005
19253,2022-04-01,43114,6.43,5716630.08
19254,2022-04-01,43130,81.88,72795905.27999999
19255,2022-04-01,43150,0.0,0.0
19256,2022-04-01,43150,-999.0,-999.0
19257,2022-04-01,43720,2.61,2320436.16
19258,2022-04-01,43730,23.2,20626099.2
19259,2022-04-01,43730,3.7,3289507.2
19260,2022-04-01,43730,1.13,1004633.28
19261,2022-04-01,43740,19.87,17665542.720000003
19262,2022-04-01,43740,5.12,4551966.720000001
19263,2022-04-01,43745,1.07,951289.9200000002
19264,2022-04-01,43750,-999.0,-999.0
19265,2022-04-01,43760,8.92,7930379.520000001
19266,2022-04-01,43770,-999.0,-999.0
19267,2022-04-01,43800,0.0,0.0
19268,2022-04-01,44131,1.05,933508.8
19269,2022-04-01,44131,0.51,453418.56
19270,2022-04-01,44131,0.29,257826.24
19271,2022-04-01,44150,-999.0,-999.0
19272,2022-04-01,44180,23.36,20768348.16
19273,2022-04-01,44180,0.31,275607.36
19274,2022-04-01,44200,118.01,104917498.56
19275,2022-04-01,44230,47.33,42079020.48
19276,2022-04-01,44250,0.87,773478.7199999999
19277,2022-04-01,44270,-999.0,-999.0
19278,2022-04-01,44710,15.86,14100428.16
19279,2022-04-01,44710,1.07,951289.9200000002
19280,2022-04-01,44760,-999.0,-999.0
19281,2022-04-01,44770,-999.0,-999.0
19282,2022-04-01,44790,-999.0,-999.0
19283,2022-04-01,44800,0.3,266716.8
19284,2022-04-01,44810,70.47,62651776.32
19285,2022-04-01,44810,99.17,88167683.52000001
19286,2022-04-01,45111,4.39,3902955.84
19287,2022-04-01,45113,10.57,9397321.92
19288,2022-04-01,45130,-999.0,-999.0
19289,2022-04-01,45140,0.04,35562.240000000005
19290,2022-04-01,45180,25.63,22786505.28
19291,2022-04-01,45180,0.0,0.0
19292,2022-04-01,45190,11.7,10401955.2
19293,2022-04-01,45190,1.35,1200225.6
19294,2022-04-01,45210,0.0,0.0
19295,2022-04-01,45210,0.0,0.0
19296,2022-04-01,45710,5.22,4640872.319999999
19297,2022-04-01,45720,9.39,8348235.84
19298,2022-04-01,45720,0.0,0.0
19299,2022-04-01,45730,9.99,8881669.44
19300,2022-04-01,45730,3.58,3182820.48
19301,2022-04-01,45740,1.4,1244678.4
19302,2022-04-01,45740,-999.0,-999.0
19303,2022-04-01,45740,-999.0,-999.0
19304,2022-04-01,45750,2.85,2533809.6
19305,2022-04-01,45750,0.19,168920.64
19306,2022-04-01,45770,8.31,7388055.360000001
19307,2022-04-01,45770,1.63,1449161.2799999998
19308,2022-04-01,45790,4.42,3929627.52
19309,2022-04-01,45800,0.0,0.0
19310,2022-04-01,46150,5.1,4534185.600000001
19311,2022-04-01,46150,1.07,951289.9200000002
19312,2022-04-01,46150,-999.0,-999.0
19313,2022-04-01,46150,0.68,604558.0800000001
19314,2022-04-01,46170,0.0,0.0
19315,2022-04-01,46230,0.0,0.0
19316,2022-04-01,46230,0.18,160030.08
19317,2022-04-01,46230,1.5,1333583.9999999998
19318,2022-04-01,46230,-999.0,-999.0
19319,2022-04-01,46710,3.07,2729401.9200000004
19320,2022-04-01,46720,15.24,13549213.44
19321,2022-04-01,46730,25.49,22662037.44
19322,2022-04-01,46780,0.1,88905.6
19323,2022-04-01,46790,2.18,1938142.0800000003
19324,2022-04-01,46800,1.31,1164663.36
19325,2022-04-01,46810,1.86,1653644.16
19326,2022-04-01,46830,0.0,0.0
19327,2022-04-01,46840,0.0,0.0
19328,2022-04-01,46860,0.72,640120.32
19329,2022-04-01,46870,0.0,0.0
19330,2022-04-01,46880,0.0,0.0
19331,2022-04-01,47111,15.01,13344730.56
19332,2022-04-01,47113,-999.0,-999.0
19333,2022-04-01,47130,19.77,17576637.12
19334,2022-04-01,47150,2.04,1813674.24
19335,2022-04-01,47170,0.0,0.0
19336,2022-04-01,47190,88.37,78565878.72000001
19337,2022-04-01,47210,7.32,6507889.92
19338,2022-04-01,47230,5.49,4880917.44
19339,2022-04-01,47250,85.74,76227661.44000001
19340,2022-04-01,47280,293.34,260795687.03999996
19341,2022-04-01,47290,0.32,284497.92000000004
19342,2022-04-01,47290,24.73,21986354.88
19343,2022-04-01,47720,1.01,897946.56
19344,2022-04-01,47730,84.1,74769609.59999998
19345,2022-04-01,47750,0.0,0.0
19346,2022-04-01,47750,0.0,0.0
19347,2022-04-01,47760,0.0,0.0
19348,2022-04-01,47770,0.1,88905.6
19349,2022-04-01,47770,3.37,2996118.7199999997
19350,2022-04-01,47820,0.0,0.0
19351,2022-04-01,47820,39.0,34673184.0
19352,2022-04-01,47830,3.1,2756073.6
19353,2022-04-01,47830,0.0,0.0
19354,2022-04-01,47840,60.72,53983480.32
19355,2022-04-01,47840,-999.0,-999.0
19356,2022-04-01,47850,78.17,69497507.52
19357,2022-04-01,47900,53.86,47884556.16
19358,2022-04-01,47920,1.16,1031304.9599999998
19359,2022-04-01,47920,18.04,16038570.24
19360,2022-04-01,47930,21.38,19008017.28
19361,2022-04-01,48121,623.47,554299744.3199999
19362,2022-04-01,48170,61.45,54632491.2
19363,2022-04-01,48250,0.0,0.0
19364,2022-04-01,48250,827.89,736040571.84
19365,2022-04-01,48250,0.0,0.0
19366,2022-04-01,48270,230.54,204962970.24
19367,2022-04-01,48310,0.0,0.0
19368,2022-04-01,48330,38.98,34655402.88
19369,2022-04-01,48720,14.85,13202481.6
19370,2022-04-01,48730,219.92,195521195.51999995
19371,2022-04-01,48730,0.0,0.0
19372,2022-04-01,48740,262.53,233403871.68
19373,2022-04-01,48820,0.86,764588.16
19374,2022-04-01,48850,39.28,34922119.68000001
19375,2022-04-01,48850,0.25,222264.00000000003
19376,2022-04-01,48860,12.68,11273230.08
19377,2022-04-01,48860,4.7,4178563.2
19378,2022-04-01,48870,1.5,1333583.9999999998
19379,2022-04-01,48870,3.8,3378412.8
19380,2022-04-01,48880,5.06,4498623.359999999
19381,2022-04-01,48880,0.0,0.0
19382,2022-04-01,48890,152.94,135972224.64
19383,2022-04-01,48890,0.1,88905.6
19384,2022-04-02,11170,-999.0,-999.0
19385,2022-04-02,11215,181.97,161781520.32
19386,2022-04-02,11230,3.84,3413975.039999998
19387,2022-04-02,11350,-999.0,-999.0
19388,2022-04-02,11470,4.48,3982970.8800000018
19389,2022-04-02,11530,0.56,497871.3600000002
19390,2022-04-02,11590,-999.0,-999.0
19391,2022-04-02,11680,0.42,373403.5200000001
19392,2022-04-02,11710,5.56,4943151.359999999
19393,2022-04-02,26260,0.0,0.0
19394,2022-04-02,26320,131.06,116519679.36
19395,2022-04-02,27140,9.09,8081519.04
19396,2022-04-02,27230,0.1,88905.6
19397,2022-04-02,27260,14.46,12855749.760000002
19398,2022-04-02,27710,799.97,711218128.32
19399,2022-04-02,28245,-999.0,-999.0
19400,2022-04-02,28260,-999.0,-999.0
19401,2022-04-02,29110,0.75,666791.9999999999
19402,2022-04-02,29140,0.8,711244.8
19403,2022-04-02,29170,5.27,4685325.119999999
19404,2022-04-02,29200,11.17,9930755.52
19405,2022-04-02,30110,0.24,213373.43999999992
19406,2022-04-02,30140,1.88,1671425.2799999998
19407,2022-04-02,30170,1.27,1129101.1200000003
19408,2022-04-02,30200,2.01,1787002.5599999998
19409,2022-04-02,30230,13.15,11691086.400000002
19410,2022-04-02,31110,0.38,337841.28
19411,2022-04-02,31140,2.53,2249311.68
19412,2022-04-02,31200,136.29,121169442.24
19413,2022-04-02,31710,2.19,1947032.64
19414,2022-04-02,36110,-999.0,-999.0
19415,2022-04-02,41135,0.6,533433.6
19416,2022-04-02,41150,0.74,657901.44
19417,2022-04-02,41171,0.66,586776.9600000001
19418,2022-04-02,41190,-999.0,-999.0
19419,2022-04-02,41210,3.32,2951665.9199999995
19420,2022-04-02,41220,14.01,12455674.56
19421,2022-04-02,41250,1.61,1431380.16
19422,2022-04-02,41281,705.24,626997853.44
19423,2022-04-02,41310,3.22,2862760.32
19424,2022-04-02,41360,195.61,173908244.16000003
19425,2022-04-02,41370,3.59,3191711.04
19426,2022-04-02,41461,2.29,2035938.24
19427,2022-04-02,41480,-999.0,-999.0
19428,2022-04-02,41500,-999.0,-999.0
19429,2022-04-02,41550,0.0,0.0
19430,2022-04-02,41570,-999.0,-999.0
19431,2022-04-02,41590,2.08,1849236.480000001
19432,2022-04-02,41610,-999.0,-999.0
19433,2022-04-02,41650,19.0,16892063.999999996
19434,2022-04-02,41650,5.68,5049838.08
19435,2022-04-02,41670,-999.0,-999.0
19436,2022-04-02,41800,-999.0,-999.0
19437,2022-04-02,41820,-999.0,-999.0
19438,2022-04-02,41830,-999.0,-999.0
19439,2022-04-02,42110,96.76,86025058.56
19440,2022-04-02,42130,97.47,86656288.32
19441,2022-04-02,42150,0.28,248935.6800000001
19442,2022-04-02,42170,0.18,160030.08
19443,2022-04-02,42190,0.1,88905.6
19444,2022-04-02,42190,0.0,0.0
19445,2022-04-02,42230,0.0,0.0
19446,2022-04-02,42230,2.26,2009266.56
19447,2022-04-02,42230,-999.0,-999.0
19448,2022-04-02,42720,-999.0,-999.0
19449,2022-04-02,42730,2.89,2569371.84
19450,2022-04-02,42730,2.95,2622715.2
19451,2022-04-02,42750,5.4,4800902.4
19452,2022-04-02,42760,-999.0,-999.0
19453,2022-04-02,42760,10.39,9237291.840000002
19454,2022-04-02,42760,-999.0,-999.0
19455,2022-04-02,42770,-999.0,-999.0
19456,2022-04-02,42780,0.0,0.0
19457,2022-04-02,42790,0.0,0.0
19458,2022-04-02,42790,-999.0,-999.0
19459,2022-04-02,42800,-999.0,-999.0
19460,2022-04-02,42800,-999.0,-999.0
19461,2022-04-02,42810,0.0,0.0
19462,2022-04-02,42830,8.24,7325821.44
19463,2022-04-02,43111,0.0,0.0
19464,2022-04-02,43112,0.0,0.0
19465,2022-04-02,43113,28.87,25667046.720000006
19466,2022-04-02,43114,6.0,5334335.999999999
19467,2022-04-02,43130,87.64,77916867.83999999
19468,2022-04-02,43150,0.0,0.0
19469,2022-04-02,43150,-999.0,-999.0
19470,2022-04-02,43720,2.13,1893689.28
19471,2022-04-02,43730,20.7,18403459.2
19472,2022-04-02,43730,2.9,2578262.4
19473,2022-04-02,43730,1.02,906837.12
19474,2022-04-02,43740,18.24,16216381.439999998
19475,2022-04-02,43740,3.97,3529552.3200000003
19476,2022-04-02,43745,1.03,915727.68
19477,2022-04-02,43750,-999.0,-999.0
19478,2022-04-02,43760,8.01,7121338.56
19479,2022-04-02,43770,-999.0,-999.0
19480,2022-04-02,43800,0.0,0.0
19481,2022-04-02,44131,0.95,844603.1999999998
19482,2022-04-02,44131,0.46,408965.76000000007
19483,2022-04-02,44131,0.26,231154.56000000008
19484,2022-04-02,44150,-999.0,-999.0
19485,2022-04-02,44180,22.53,20030431.68
19486,2022-04-02,44180,0.31,275607.36
19487,2022-04-02,44200,122.25,108687096.0
19488,2022-04-02,44230,84.34,74982983.03999999
19489,2022-04-02,44250,4.13,3671801.28
19490,2022-04-02,44270,-999.0,-999.0
19491,2022-04-02,44710,13.89,12348987.84
19492,2022-04-02,44710,0.92,817931.5200000001
19493,2022-04-02,44760,-999.0,-999.0
19494,2022-04-02,44770,-999.0,-999.0
19495,2022-04-02,44790,-999.0,-999.0
19496,2022-04-02,44800,0.29,257826.24
19497,2022-04-02,44810,73.17,65052227.52000001
19498,2022-04-02,44810,101.58,90310308.48
19499,2022-04-02,45111,3.73,3316178.8800000004
19500,2022-04-02,45113,9.37,8330454.719999999
19501,2022-04-02,45130,-999.0,-999.0
19502,2022-04-02,45140,0.03,26671.67999999999
19503,2022-04-02,45180,30.63,27231785.28
19504,2022-04-02,45180,0.0,0.0
19505,2022-04-02,45190,10.42,9263963.52
19506,2022-04-02,45190,1.55,1378036.8
19507,2022-04-02,45210,0.0,0.0
19508,2022-04-02,45210,0.0,0.0
19509,2022-04-02,45710,4.31,3831831.36
19510,2022-04-02,45720,9.39,8348235.84
19511,2022-04-02,45720,0.0,0.0
19512,2022-04-02,45730,9.97,8863888.32
19513,2022-04-02,45730,2.89,2569371.84
19514,2022-04-02,45740,1.1,977961.6
19515,2022-04-02,45740,-999.0,-999.0
19516,2022-04-02,45740,-999.0,-999.0
19517,2022-04-02,45750,3.07,2729401.9200000004
19518,2022-04-02,45750,0.18,160030.08
19519,2022-04-02,45770,7.64,6792387.84
19520,2022-04-02,45770,1.46,1298021.76
19521,2022-04-02,45790,2.53,2249311.68
19522,2022-04-02,45800,0.0,0.0
19523,2022-04-02,46150,10.2,9068371.2
19524,2022-04-02,46150,0.97,862384.3200000001
19525,2022-04-02,46150,-999.0,-999.0
19526,2022-04-02,46150,0.66,586776.9600000001
19527,2022-04-02,46170,0.0,0.0
19528,2022-04-02,46230,0.0,0.0
19529,2022-04-02,46230,0.13,115577.28000000004
19530,2022-04-02,46230,1.34,1191335.0399999998
19531,2022-04-02,46230,-999.0,-999.0
19532,2022-04-02,46710,0.51,453418.56
19533,2022-04-02,46720,13.49,11993365.439999998
19534,2022-04-02,46730,22.59,20083775.039999995
19535,2022-04-02,46780,0.1,88905.6
19536,2022-04-02,46790,1.88,1671425.2799999998
19537,2022-04-02,46800,1.13,1004633.28
19538,2022-04-02,46810,0.73,649010.88
19539,2022-04-02,46830,0.0,0.0
19540,2022-04-02,46840,0.0,0.0
19541,2022-04-02,46860,0.62,551214.72
19542,2022-04-02,46870,0.0,0.0
19543,2022-04-02,46880,0.0,0.0
19544,2022-04-02,47111,3.93,3493990.08
19545,2022-04-02,47113,-999.0,-999.0
19546,2022-04-02,47130,19.22,17087656.32
19547,2022-04-02,47150,2.07,1840345.92
19548,2022-04-02,47170,0.0,0.0
19549,2022-04-02,47190,82.65,73480478.4
19550,2022-04-02,47210,6.37,5663286.720000001
19551,2022-04-02,47230,4.88,4338593.28
19552,2022-04-02,47250,81.63,72573641.27999999
19553,2022-04-02,47280,266.57,236995657.92
19554,2022-04-02,47290,0.31,275607.36
19555,2022-04-02,47290,24.16,21479592.96
19556,2022-04-02,47720,1.49,1324693.44
19557,2022-04-02,47730,79.94,71071136.64000002
19558,2022-04-02,47750,0.0,0.0
19559,2022-04-02,47750,0.0,0.0
19560,2022-04-02,47760,0.0,0.0
19561,2022-04-02,47770,0.1,88905.6
19562,2022-04-02,47770,3.16,2809416.9600000004
19563,2022-04-02,47820,0.0,0.0
19564,2022-04-02,47820,39.0,34673184.0
19565,2022-04-02,47830,3.02,2684949.12
19566,2022-04-02,47830,0.0,0.0
19567,2022-04-02,47840,67.77,60251325.11999999
19568,2022-04-02,47840,-999.0,-999.0
19569,2022-04-02,47850,79.21,70422125.75999999
19570,2022-04-02,47900,50.38,44790641.28
19571,2022-04-02,47920,0.96,853493.7599999997
19572,2022-04-02,47920,16.52,14687205.12
19573,2022-04-02,47930,21.95,19514779.2
19574,2022-04-02,48121,605.55,538367860.8000001
19575,2022-04-02,48170,54.03,48035695.67999999
19576,2022-04-02,48250,0.0,0.0
19577,2022-04-02,48250,790.86,703118828.16
19578,2022-04-02,48250,0.0,0.0
19579,2022-04-02,48270,154.63,137474729.28
19580,2022-04-02,48310,0.0,0.0
19581,2022-04-02,48330,37.9,33695222.400000006
19582,2022-04-02,48720,14.85,13202481.6
19583,2022-04-02,48730,154.02,136932405.12
19584,2022-04-02,48730,0.0,0.0
19585,2022-04-02,48740,153.82,136754593.92000002
19586,2022-04-02,48820,0.73,649010.88
19587,2022-04-02,48850,33.44,29730032.639999997
19588,2022-04-02,48850,0.25,222264.00000000003
19589,2022-04-02,48860,9.94,8837216.639999999
19590,2022-04-02,48860,4.2,3734035.2
19591,2022-04-02,48870,1.3,1155772.8
19592,2022-04-02,48870,3.8,3378412.8
19593,2022-04-02,48880,4.73,4205234.880000001
19594,2022-04-02,48880,0.0,0.0
19595,2022-04-02,48890,111.06,98738559.36
19596,2022-04-02,48890,0.1,88905.6
19597,2022-04-03,11170,-999.0,-999.0
19598,2022-04-03,11215,175.87,156358278.72
19599,2022-04-03,11230,3.82,3396193.92
19600,2022-04-03,11350,-999.0,-999.0
19601,2022-04-03,11470,4.31,3831831.36
19602,2022-04-03,11530,0.55,488980.8000000001
19603,2022-04-03,11590,-999.0,-999.0
19604,2022-04-03,11680,0.41,364512.9599999999
19605,2022-04-03,11710,5.54,4925370.24
19606,2022-04-03,26260,0.0,0.0
19607,2022-04-03,26320,77.58,68972964.47999999
19608,2022-04-03,27140,12.18,10828702.079999998
19609,2022-04-03,27230,0.29,257826.24
19610,2022-04-03,27260,14.45,12846859.2
19611,2022-04-03,27710,793.84,705768215.04
19612,2022-04-03,28245,-999.0,-999.0
19613,2022-04-03,28260,-999.0,-999.0
19614,2022-04-03,29110,0.78,693463.68
19615,2022-04-03,29140,0.78,693463.68
19616,2022-04-03,29170,4.48,3982970.8800000018
19617,2022-04-03,29200,12.7,11291011.2
19618,2022-04-03,30110,0.21,186701.76000000004
19619,2022-04-03,30140,1.57,1395817.9200000002
19620,2022-04-03,30170,1.16,1031304.9599999998
19621,2022-04-03,30200,1.64,1458051.8399999996
19622,2022-04-03,30230,13.52,12020037.12
19623,2022-04-03,31110,1.04,924618.2400000005
19624,2022-04-03,31140,2.42,2151515.52
19625,2022-04-03,31200,136.29,121169442.24
19626,2022-04-03,31710,2.13,1893689.28
19627,2022-04-03,36110,-999.0,-999.0
19628,2022-04-03,41135,0.58,515652.4799999999
19629,2022-04-03,41150,0.74,657901.44
19630,2022-04-03,41171,0.65,577886.4
19631,2022-04-03,41190,-999.0,-999.0
19632,2022-04-03,41210,3.25,2889432.0000000005
19633,2022-04-03,41220,15.9,14135990.4
19634,2022-04-03,41250,1.68,1493614.0800000003
19635,2022-04-03,41281,649.62,577548558.7199999
19636,2022-04-03,41310,3.1,2756073.6
19637,2022-04-03,41360,216.55,192525076.8
19638,2022-04-03,41370,3.58,3182820.48
19639,2022-04-03,41461,2.16,1920360.96
19640,2022-04-03,41480,-999.0,-999.0
19641,2022-04-03,41500,-999.0,-999.0
19642,2022-04-03,41550,0.0,0.0
19643,2022-04-03,41570,-999.0,-999.0
19644,2022-04-03,41590,2.13,1893689.28
19645,2022-04-03,41610,-999.0,-999.0
19646,2022-04-03,41650,17.2,15291763.2
19647,2022-04-03,41650,5.22,4640872.319999999
19648,2022-04-03,41670,-999.0,-999.0
19649,2022-04-03,41800,-999.0,-999.0
19650,2022-04-03,41820,-999.0,-999.0
19651,2022-04-03,41830,-999.0,-999.0
19652,2022-04-03,42110,100.87,89679078.72000003
19653,2022-04-03,42130,92.65,82371038.4
19654,2022-04-03,42150,0.2,177811.2
19655,2022-04-03,42170,0.19,168920.64
19656,2022-04-03,42190,0.1,88905.6
19657,2022-04-03,42190,0.0,0.0
19658,2022-04-03,42230,0.0,0.0
19659,2022-04-03,42230,2.02,1795893.12
19660,2022-04-03,42230,-999.0,-999.0
19661,2022-04-03,42720,-999.0,-999.0
19662,2022-04-03,42730,2.65,2355998.4000000004
19663,2022-04-03,42730,2.71,2409341.76
19664,2022-04-03,42750,4.68,4160782.079999999
19665,2022-04-03,42760,-999.0,-999.0
19666,2022-04-03,42760,9.46,8410469.760000002
19667,2022-04-03,42760,-999.0,-999.0
19668,2022-04-03,42770,-999.0,-999.0
19669,2022-04-03,42780,0.0,0.0
19670,2022-04-03,42790,0.0,0.0
19671,2022-04-03,42790,-999.0,-999.0
19672,2022-04-03,42800,-999.0,-999.0
19673,2022-04-03,42800,-999.0,-999.0
19674,2022-04-03,42810,0.0,0.0
19675,2022-04-03,42830,6.98,6205610.88
19676,2022-04-03,43111,0.0,0.0
19677,2022-04-03,43112,0.0,0.0
19678,2022-04-03,43113,28.61,25435892.160000004
19679,2022-04-03,43114,5.73,5094290.880000002
19680,2022-04-03,43130,83.54,74271738.24000001
19681,2022-04-03,43150,0.0,0.0
19682,2022-04-03,43150,-999.0,-999.0
19683,2022-04-03,43720,2.04,1813674.24
19684,2022-04-03,43730,19.0,16892063.999999996
19685,2022-04-03,43730,2.5,2222640.0
19686,2022-04-03,43730,0.95,844603.1999999998
19687,2022-04-03,43740,16.56,14722767.36
19688,2022-04-03,43740,3.05,2711620.8
19689,2022-04-03,43745,1.01,897946.56
19690,2022-04-03,43750,-999.0,-999.0
19691,2022-04-03,43760,8.0,7112448.000000001
19692,2022-04-03,43770,-999.0,-999.0
19693,2022-04-03,43800,0.0,0.0
19694,2022-04-03,44131,0.94,835712.6399999999
19695,2022-04-03,44131,0.39,346731.84
19696,2022-04-03,44131,0.25,222264.00000000003
19697,2022-04-03,44150,-999.0,-999.0
19698,2022-04-03,44180,21.84,19416983.04
19699,2022-04-03,44180,0.3,266716.8
19700,2022-04-03,44200,126.69,112634504.64000002
19701,2022-04-03,44230,132.79,118057746.24
19702,2022-04-03,44250,4.12,3662910.72
19703,2022-04-03,44270,-999.0,-999.0
19704,2022-04-03,44710,13.37,11886678.72
19705,2022-04-03,44710,0.83,737916.4799999999
19706,2022-04-03,44760,-999.0,-999.0
19707,2022-04-03,44770,-999.0,-999.0
19708,2022-04-03,44790,-999.0,-999.0
19709,2022-04-03,44800,0.27,240045.12
19710,2022-04-03,44810,75.83,67417116.48
19711,2022-04-03,44810,106.52,94702245.12
19712,2022-04-03,45111,3.28,2916103.6799999992
19713,2022-04-03,45113,8.53,7583647.68
19714,2022-04-03,45130,-999.0,-999.0
19715,2022-04-03,45140,0.03,26671.67999999999
19716,2022-04-03,45180,34.96,31081397.76
19717,2022-04-03,45180,0.0,0.0
19718,2022-04-03,45190,9.86,8766092.16
19719,2022-04-03,45190,2.1,1867017.6
19720,2022-04-03,45210,0.0,0.0
19721,2022-04-03,45210,0.0,0.0
19722,2022-04-03,45710,3.98,3538442.8800000004
19723,2022-04-03,45720,9.33,8294892.48
19724,2022-04-03,45720,0.02,17781.120000000003
19725,2022-04-03,45730,9.96,8854997.760000002
19726,2022-04-03,45730,2.68,2382670.08
19727,2022-04-03,45740,0.9,800150.3999999999
19728,2022-04-03,45740,-999.0,-999.0
19729,2022-04-03,45740,-999.0,-999.0
19730,2022-04-03,45750,2.95,2622715.2
19731,2022-04-03,45750,0.47,417856.32
19732,2022-04-03,45770,7.11,6321188.160000002
19733,2022-04-03,45770,1.4,1244678.4
19734,2022-04-03,45790,2.08,1849236.480000001
19735,2022-04-03,45800,0.0,0.0
19736,2022-04-03,46150,10.8,9601804.8
19737,2022-04-03,46150,0.87,773478.7199999999
19738,2022-04-03,46150,-999.0,-999.0
19739,2022-04-03,46150,0.74,657901.44
19740,2022-04-03,46170,0.0,0.0
19741,2022-04-03,46230,0.0,0.0
19742,2022-04-03,46230,0.1,88905.6
19743,2022-04-03,46230,1.24,1102429.44
19744,2022-04-03,46230,-999.0,-999.0
19745,2022-04-03,46710,0.39,346731.84
19746,2022-04-03,46720,12.81,11388807.36
19747,2022-04-03,46730,21.23,18874658.880000003
19748,2022-04-03,46780,0.1,88905.6
19749,2022-04-03,46790,1.66,1475832.9599999995
19750,2022-04-03,46800,0.95,844603.1999999998
19751,2022-04-03,46810,0.41,364512.9599999999
19752,2022-04-03,46830,0.0,0.0
19753,2022-04-03,46840,0.0,0.0
19754,2022-04-03,46860,0.54,480090.2400000001
19755,2022-04-03,46870,0.0,0.0
19756,2022-04-03,46880,0.0,0.0
19757,2022-04-03,47111,3.71,3298397.76
19758,2022-04-03,47113,-999.0,-999.0
19759,2022-04-03,47130,18.34,16305287.04
19760,2022-04-03,47150,2.07,1840345.92
19761,2022-04-03,47170,0.0,0.0
19762,2022-04-03,47190,85.39,75916491.84
19763,2022-04-03,47210,6.01,5343226.5600000005
19764,2022-04-03,47230,5.01,4454170.56
19765,2022-04-03,47250,79.42,70608827.52000001
19766,2022-04-03,47280,271.53,241405375.67999995
19767,2022-04-03,47290,0.3,266716.8
19768,2022-04-03,47290,23.83,21186204.48
19769,2022-04-03,47720,1.48,1315802.88
19770,2022-04-03,47730,82.71,73533821.75999999
19771,2022-04-03,47750,0.0,0.0
19772,2022-04-03,47750,0.0,0.0
