YR,MM,DD,PCP,TMAX,TMIN,WDSP,RLTV_HMDT,SLRD
2011,1,1,0.0,-3.19877813504823,-15.9272866632601,3.13427915852606,0.540719370550768,-99
2011,1,2,0.0,-10.3829613551536,-15.2950535673581,2.61441404304289,0.26715434386559,-99
2011,1,3,0.0,-6.90604431823843,-12.4979272286635,3.40077649026401,0.428372879390965,-99
2011,1,4,0.0,-2.0,-11.0,0.8867,0.44,-99
2011,1,5,0.0,4.12659258859701,-6.30787792068422,2.11032502616616,0.412773704010712,-99
2011,1,6,0.0,1.73199589998902,-10.5363847045191,4.08554705087798,0.34602986224537,-99
2011,1,7,0.0,-3.62726368749614,-19.5186481613133,0.43518225862455,0.5,-99
2011,1,8,0.0,4.15658341873888,-14.2261001923151,4.99890988760443,0.353655551659381,-99
2011,1,9,0.0,1.05936415229489,-14.136221696427,6.03532494947227,0.272308095176754,-99
2011,1,10,0.0,-10.2596194085558,-14.2848281781418,5.46589077859357,0.67,-99
2011,1,11,0.0,-10.7529871949469,-14.2084817965671,3.47197467447139,0.52,-99
2011,1,12,0.0,-1.06598359442092,-13.7283464566929,0.930614356947973,0.421383369803064,-99
2011,1,13,0.0,1.58687723022623,-11.83,2.0,0.591638438880707,-99
2011,1,14,0.0,-0.569868786081949,-8.7797422942081,5.43417110586596,0.875921629327902,-99
2011,1,15,0.0,0.358679789580859,-8.56888888888889,1.91379739770536,0.874005539714868,-99
2011,1,16,0.0,4.80259405509813,-7.27690005034807,6.63540610322653,0.254218541860084,-99
2011,1,17,0.0,-1.69830588235294,-8.70085048888889,5.46467796757752,0.344537058152794,-99
2011,1,18,0.0,2.98975810538546,-7.93483588621444,0.8867,0.41,-99
2011,1,19,0.0,7.67434865974385,-7.69126175548589,4.0,0.429784944158906,-99
2011,1,20,0.0,-1.45017092848352,-11.4537179882752,4.84176802815749,0.44,-99
2011,1,21,0.0,-7.25664367816092,-13.2013806706114,4.5,0.5,-99
2011,1,22,0.0,-6.64565871729567,-14.583601048412,4.5,0.258296200098302,-99
2011,1,23,0.0,-8.74715658691857,-13.8746478873239,3.862558137593,0.498163265306122,-99
2011,1,24,0.0,-5.98299359074566,-12.1487091222031,3.08340687572317,0.450206067544362,-99
2011,1,25,0.0,0.345774647887324,-8.95579830808194,1.3,0.49,-99
2011,1,26,0.886521134041115,1.77095112933338,-8.11471309465424,0.8,0.804904570127823,-99
2011,1,27,0.0,0.109376740097202,-11.947194546408,2.59828920570265,0.551662701890573,-99
2011,1,28,0.0,-1.69577734855136,-10.7542490066225,1.1,0.44,-99
2011,1,29,0.0,0.90050353969821,-10.3860167622408,0.457962558532715,0.51,-99
2011,1,30,0.0,4.03666222563702,-8.85114307039213,0.63760223760713,0.5824504084014,-99
2011,1,31,17.5638133101697,5.82187225634663,-4.66114871477507,3.0,1.0,-99
2011,2,1,0.1,3.34602311820559,-13.5193474456095,10.6162215532285,0.78490296594654,-99
2011,2,2,0.0,-9.16508454209939,-15.2298949924127,7.24120849949053,0.65,-99
2011,2,3,0.0,-13.5,-17.3823154967842,8.57840516960772,0.65,-99
2011,2,4,0.0,-13.5,-16.4872919619244,7.65761117862739,0.9488,-99
2011,2,5,0.0,-6.33265306122449,-12.9912536443149,6.13243634908412,0.767794533459001,-99
2011,2,6,0.0,-0.2290846385975,-8.98941018766756,3.98588191002071,0.77,-99
2011,2,7,0.0,0.934774234966831,-8.42016269610692,1.97941976427924,0.727287449392713,-99
2011,2,8,0.0,0.441650846947213,-7.8,0.705343217946099,0.632040023314552,-99
2011,2,9,0.0,-2.42966906775238,-8.92406166219839,1.88311931699868,0.43,-99
2011,2,10,4.01458852234027,-2.1184457366174,-8.19532328136979,2.8,0.861298400185486,-99
