ID,YMD,SGG_CD,FW,POWER
51886,2022-09-01,45720,8.7,7734787.2
51887,2022-09-01,45720,3.07,2729401.9200000004
51888,2022-09-01,45730,8.96,7965941.7600000035
51889,2022-09-01,45730,5.02,4463061.119999999
51890,2022-09-01,45740,3.4,3022790.4
51891,2022-09-01,45740,-999.0,-999.0
51892,2022-09-01,45740,-999.0,-999.0
51893,2022-09-01,45750,3.34,2969447.04
51894,2022-09-01,45750,0.79,702354.2400000001
51895,2022-09-01,45770,7.48,6650138.88
51896,2022-09-01,45770,1.51,1342474.56
51897,2022-09-01,45790,0.49,435637.44
51898,2022-09-01,45800,0.0,0.0
51899,2022-09-01,46150,0.0,0.0
51900,2022-09-01,46150,1.2,1066867.2
51901,2022-09-01,46150,34.79,30930258.24
51902,2022-09-01,46150,0.6,533433.6
51903,2022-09-01,46170,0.0,0.0
51904,2022-09-01,46230,19.74,17549965.44
51905,2022-09-01,46230,0.72,640120.32
51906,2022-09-01,46230,2.46,2187077.76
51907,2022-09-01,46230,-999.0,-999.0
51908,2022-09-01,46710,1.6,1422489.6
51909,2022-09-01,46720,13.39,11904459.840000004
51910,2022-09-01,46730,23.12,20554974.72
51911,2022-09-01,46780,0.1,88905.6
51912,2022-09-01,46790,2.3,2044828.8000000005
51913,2022-09-01,46800,0.42,373403.5200000001
51914,2022-09-01,46810,235.64,209497155.84
51915,2022-09-01,46830,0.0,0.0
51916,2022-09-01,46840,0.0,0.0
51917,2022-09-01,46860,0.17,151139.52000000002
51918,2022-09-01,46870,20.98,18652394.880000003
51919,2022-09-01,46880,2.43,2160406.08
51920,2022-09-01,47111,26.78,23808919.680000007
51921,2022-09-01,47113,-999.0,-999.0
51922,2022-09-01,47130,139.44,123969968.64
51923,2022-09-01,47150,3.82,3396193.92
51924,2022-09-01,47170,0.0,0.0
51925,2022-09-01,47190,478.69,425582216.64
51926,2022-09-01,47210,58.73,52214258.87999999
51927,2022-09-01,47230,30.07,26733913.92
51928,2022-09-01,47250,422.71,375812861.75999993
51929,2022-09-01,47280,1049.19,932788664.64
51930,2022-09-01,47290,2.58,2293764.4799999995
51931,2022-09-01,47290,84.76,75356386.56
51932,2022-09-01,47720,27.47,24422368.32
51933,2022-09-01,47730,455.74,405178381.44
51934,2022-09-01,47750,0.0,0.0
51935,2022-09-01,47750,0.0,0.0
51936,2022-09-01,47760,110.6,98329593.6
51937,2022-09-01,47770,0.39,346731.84
51938,2022-09-01,47770,19.32,17176561.92
51939,2022-09-01,47820,0.0,0.0
51940,2022-09-01,47820,76.17,67719395.52000001
51941,2022-09-01,47830,5.88,5227649.28
51942,2022-09-01,47830,0.0,0.0
51943,2022-09-01,47840,584.79,519911058.24
51944,2022-09-01,47840,0.0,0.0
51945,2022-09-01,47850,546.38,485762417.28
51946,2022-09-01,47900,354.21,314912525.76
51947,2022-09-01,47920,10.41,9255072.96
51948,2022-09-01,47920,205.05,182300932.80000004
51949,2022-09-01,47930,73.24,65114461.43999998
51950,2022-09-01,48121,680.17,604709219.52
51951,2022-09-01,48170,80.0,71124480.0
51952,2022-09-01,48250,0.0,0.0
51953,2022-09-01,48250,894.37,795145014.72
51954,2022-09-01,48250,0.0,0.0
51955,2022-09-01,48270,813.6,723335961.6
51956,2022-09-01,48310,0.0,0.0
51957,2022-09-01,48330,42.16,37482600.95999999
51958,2022-09-01,48720,0.0,0.0
51959,2022-09-01,48730,859.83,764437020.48
51960,2022-09-01,48730,0.0,0.0
51961,2022-09-01,48740,803.6,714445401.6000001
51962,2022-09-01,48820,3.45,3067243.2
51963,2022-09-01,48850,51.55,45830836.8
51964,2022-09-01,48850,2.31,2053719.36
51965,2022-09-01,48860,17.3,15380668.8
51966,2022-09-01,48860,2.7,2400451.2
51967,2022-09-01,48870,0.9,800150.3999999999
51968,2022-09-01,48870,4.2,3734035.2
51969,2022-09-01,48880,8.81,7832583.359999999
51970,2022-09-01,48880,0.0,0.0
51971,2022-09-01,48890,694.77,617689437.12
51972,2022-09-01,48890,0.9,800150.3999999999
51973,2022-09-02,11170,-999.0,-999.0
51974,2022-09-02,11215,1360.4,1209471782.4000003
51975,2022-09-02,11230,6.16,5476584.960000001
51976,2022-09-02,11350,-999.0,-999.0
51977,2022-09-02,11470,7.42,6596795.52
51978,2022-09-02,11530,1.61,1431380.16
51979,2022-09-02,11590,-999.0,-999.0
51980,2022-09-02,11680,1.41,1253568.96
51981,2022-09-02,11710,12.51,11122090.560000002
51982,2022-09-02,26260,0.0,0.0
51983,2022-09-02,26320,715.34,635977319.04
51984,2022-09-02,27140,36.12,32112702.719999995
51985,2022-09-02,27230,0.4,355622.4
51986,2022-09-02,27260,39.12,34779870.72
51987,2022-09-02,27710,817.6,726892185.6000001
51988,2022-09-02,28245,-999.0,-999.0
51989,2022-09-02,28260,-999.0,-999.0
51990,2022-09-02,29110,0.76,675682.56
51991,2022-09-02,29140,0.07,62233.92000000003
51992,2022-09-02,29170,10.04,8926122.239999998
51993,2022-09-02,29200,12.95,11513275.200000005
51994,2022-09-02,30110,1.15,1022414.4
51995,2022-09-02,30140,4.86,4320812.159999999
51996,2022-09-02,30170,1.73,1538066.8800000004
51997,2022-09-02,30200,50.97,45315184.32000001
51998,2022-09-02,30230,-999.0,-999.0
51999,2022-09-02,31110,9.81,8721639.36
52000,2022-09-02,31140,11.12,9886302.72
52001,2022-09-02,31200,156.21,138879437.76
52002,2022-09-02,31710,6.99,6214501.440000001
52003,2022-09-02,36110,-999.0,-999.0
52004,2022-09-02,41135,5.9,5245430.4
52005,2022-09-02,41150,1.68,1493614.0800000003
52006,2022-09-02,41171,2.13,1893689.28
52007,2022-09-02,41190,-999.0,-999.0
52008,2022-09-02,41210,4.77,4240797.119999999
52009,2022-09-02,41220,96.83,86087292.48
52010,2022-09-02,41250,2.77,2462685.12
52011,2022-09-02,41281,1797.43,1598015926.08
52012,2022-09-02,41310,7.84,6970199.04
52013,2022-09-02,41360,1411.23,1254662498.88
52014,2022-09-02,41370,5.68,5049838.08
52015,2022-09-02,41461,7.65,6801278.4
52016,2022-09-02,41480,0.0,0.0
52017,2022-09-02,41500,0.64,568995.8400000001
52018,2022-09-02,41550,20.14,17905587.84
52019,2022-09-02,41570,-999.0,-999.0
52020,2022-09-02,41590,4.02,3574005.12
52021,2022-09-02,41610,-999.0,-999.0
52022,2022-09-02,41650,26.7,23737795.200000003
52023,2022-09-02,41650,13.75,12224520.0
52024,2022-09-02,41670,-999.0,-999.0
52025,2022-09-02,41800,-999.0,-999.0
52026,2022-09-02,41820,-999.0,-999.0
52027,2022-09-02,41830,-999.0,-999.0
52028,2022-09-02,42110,200.67,178406867.51999998
52029,2022-09-02,42130,992.1,882032457.6
52030,2022-09-02,42150,10.0,8890560.0
52031,2022-09-02,42170,1.82,1618081.9200000002
52032,2022-09-02,42190,5.5,4889808.0
52033,2022-09-02,42190,0.0,0.0
52034,2022-09-02,42230,0.0,0.0
52035,2022-09-02,42230,2.87,2551590.72
52036,2022-09-02,42230,-999.0,-999.0
52037,2022-09-02,42720,-999.0,-999.0
52038,2022-09-02,42730,11.22,9975208.320000002
52039,2022-09-02,42730,30.45,27071755.2
52040,2022-09-02,42750,28.31,25169175.36
52041,2022-09-02,42760,-999.0,-999.0
52042,2022-09-02,42760,45.22,40203112.32000001
52043,2022-09-02,42760,-999.0,-999.0
52044,2022-09-02,42770,-999.0,-999.0
52045,2022-09-02,42780,0.0,0.0
52046,2022-09-02,42790,0.0,0.0
52047,2022-09-02,42790,-999.0,-999.0
52048,2022-09-02,42800,-999.0,-999.0
52049,2022-09-02,42800,-999.0,-999.0
52050,2022-09-02,42810,0.0,0.0
52051,2022-09-02,42830,16.03,14251567.68
52052,2022-09-02,43111,0.0,0.0
52053,2022-09-02,43112,0.0,0.0
52054,2022-09-02,43113,85.89,76361019.83999999
52055,2022-09-02,43114,43.57,38736169.92
52056,2022-09-02,43130,939.56,835321455.3599999
52057,2022-09-02,43150,0.0,0.0
52058,2022-09-02,43150,-999.0,-999.0
52059,2022-09-02,43720,12.31,10944279.36
52060,2022-09-02,43730,39.7,35295523.2
52061,2022-09-02,43730,20.9,18581270.4
52062,2022-09-02,43730,3.73,3316178.8800000004
52063,2022-09-02,43740,24.07,21399577.92
52064,2022-09-02,43740,13.28,11806663.679999998
52065,2022-09-02,43745,5.58,4960932.48
52066,2022-09-02,43750,-999.0,-999.0
52067,2022-09-02,43760,44.34,39420743.04
52068,2022-09-02,43770,-999.0,-999.0
52069,2022-09-02,43800,0.0,0.0
52070,2022-09-02,44131,6.96,6187829.759999999
52071,2022-09-02,44131,-999.0,-999.0
52072,2022-09-02,44131,1.11,986852.1600000004
52073,2022-09-02,44150,-999.0,-999.0
52074,2022-09-02,44180,3.28,2916103.6799999992
52075,2022-09-02,44180,-999.0,-999.0
52076,2022-09-02,44200,33.18,29498878.08
52077,2022-09-02,44230,98.4,87483110.4
52078,2022-09-02,44250,4.68,4160782.079999999
52079,2022-09-02,44270,-999.0,-999.0
52080,2022-09-02,44710,14.63,13006889.280000005
52081,2022-09-02,44710,2.64,2347107.8400000003
52082,2022-09-02,44760,-999.0,-999.0
52083,2022-09-02,44770,-999.0,-999.0
52084,2022-09-02,44790,-999.0,-999.0
52085,2022-09-02,44800,1.11,986852.1600000004
52086,2022-09-02,44810,7.88,7005761.28
52087,2022-09-02,44810,66.24,58891069.44
52088,2022-09-02,45111,1.16,1031304.9599999998
52089,2022-09-02,45113,11.92,10597547.52
52090,2022-09-02,45130,-999.0,-999.0
52091,2022-09-02,45140,1.39,1235787.84
52092,2022-09-02,45180,68.11,60553604.16
52093,2022-09-02,45180,0.0,0.0
52094,2022-09-02,45190,9.8,8712748.800000003
52095,2022-09-02,45190,16.31,14500503.36
52096,2022-09-02,45210,0.0,0.0
52097,2022-09-02,45210,0.0,0.0
52098,2022-09-02,45710,5.54,4925370.24
52099,2022-09-02,45720,8.64,7681443.840000001
52100,2022-09-02,45720,2.6,2311545.6
52101,2022-09-02,45730,8.96,7965941.7600000035
52102,2022-09-02,45730,3.94,3502880.64
52103,2022-09-02,45740,3.1,2756073.6
52104,2022-09-02,45740,-999.0,-999.0
52105,2022-09-02,45740,-999.0,-999.0
52106,2022-09-02,45750,3.08,2738292.4800000004
52107,2022-09-02,45750,0.78,693463.68
52108,2022-09-02,45770,6.9,6134486.4
52109,2022-09-02,45770,2.16,1920360.96
52110,2022-09-02,45790,1.59,1413599.0400000005
52111,2022-09-02,45800,0.0,0.0
52112,2022-09-02,46150,0.0,0.0
52113,2022-09-02,46150,1.09,969071.0400000002
52114,2022-09-02,46150,35.61,31659284.160000004
52115,2022-09-02,46150,0.99,880165.4399999998
52116,2022-09-02,46170,0.0,0.0
52117,2022-09-02,46230,19.87,17665542.720000003
52118,2022-09-02,46230,2.0,1778112.0000000002
52119,2022-09-02,46230,2.54,2258202.2400000007
52120,2022-09-02,46230,-999.0,-999.0
52121,2022-09-02,46710,1.84,1635863.0400000005
52122,2022-09-02,46720,12.85,11424369.599999998
52123,2022-09-02,46730,24.72,21977464.32
52124,2022-09-02,46780,0.7,622339.2000000001
52125,2022-09-02,46790,3.29,2924994.24
52126,2022-09-02,46800,0.99,880165.4399999998
52127,2022-09-02,46810,235.64,209497155.84
52128,2022-09-02,46830,0.0,0.0
52129,2022-09-02,46840,0.0,0.0
52130,2022-09-02,46860,0.13,115577.28000000004
52131,2022-09-02,46870,20.98,18652394.880000003
52132,2022-09-02,46880,2.35,2089281.6
52133,2022-09-02,47111,31.42,27934139.520000003
52134,2022-09-02,47113,-999.0,-999.0
52135,2022-09-02,47130,138.19,122858648.64000002
52136,2022-09-02,47150,3.58,3182820.48
52137,2022-09-02,47170,0.0,0.0
52138,2022-09-02,47190,300.5,267161328.0
52139,2022-09-02,47210,45.01,40016410.56
52140,2022-09-02,47230,17.71,15745181.76
52141,2022-09-02,47250,257.77,229171965.12
52142,2022-09-02,47280,754.35,670659393.6
52143,2022-09-02,47290,1.65,1466942.4
52144,2022-09-02,47290,70.03,62260591.68000001
52145,2022-09-02,47720,10.8,9601804.8
52146,2022-09-02,47730,292.71,260235581.76
52147,2022-09-02,47750,0.0,0.0
52148,2022-09-02,47750,0.0,0.0
52149,2022-09-02,47760,38.6,34317561.60000001
52150,2022-09-02,47770,0.18,160030.08
52151,2022-09-02,47770,9.97,8863888.32
52152,2022-09-02,47820,0.0,0.0
52153,2022-09-02,47820,74.78,66483607.68
52154,2022-09-02,47830,5.33,4738668.48
52155,2022-09-02,47830,0.0,0.0
52156,2022-09-02,47840,313.95,279119131.20000005
52157,2022-09-02,47840,0.0,0.0
52158,2022-09-02,47850,330.43,293770774.08
52159,2022-09-02,47900,137.5,122245200.0
52160,2022-09-02,47920,8.44,7503632.64
52161,2022-09-02,47920,96.02,85367157.11999999
52162,2022-09-02,47930,41.5,36895824.0
52163,2022-09-02,48121,652.35,579975681.6
52164,2022-09-02,48170,105.65,93928766.4
52165,2022-09-02,48250,0.0,0.0
52166,2022-09-02,48250,838.73,745677938.88
52167,2022-09-02,48250,0.0,0.0
52168,2022-09-02,48270,711.28,632367751.6799998
52169,2022-09-02,48310,0.0,0.0
52170,2022-09-02,48330,40.22,35757832.32
52171,2022-09-02,48720,0.0,0.0
52172,2022-09-02,48730,657.56,584607663.36
52173,2022-09-02,48730,0.0,0.0
52174,2022-09-02,48740,642.94,571609664.6400001
52175,2022-09-02,48820,3.79,3369522.2400000007
52176,2022-09-02,48850,35.97,31979344.320000004
52177,2022-09-02,48850,2.26,2009266.56
52178,2022-09-02,48860,15.93,14162662.079999998
52179,2022-09-02,48860,3.5,3111696.0
52180,2022-09-02,48870,0.9,800150.3999999999
52181,2022-09-02,48870,3.5,3111696.0
52182,2022-09-02,48880,8.35,7423617.6
52183,2022-09-02,48880,0.0,0.0
52184,2022-09-02,48890,421.94,375128288.6400001
52185,2022-09-02,48890,0.7,622339.2000000001
52186,2022-09-03,11170,-999.0,-999.0
52187,2022-09-03,11215,1587.3,1411198588.8
52188,2022-09-03,11230,5.67,5040947.52
52189,2022-09-03,11350,-999.0,-999.0
52190,2022-09-03,11470,5.94,5280992.640000001
52191,2022-09-03,11530,1.26,1120210.56
52192,2022-09-03,11590,-999.0,-999.0
52193,2022-09-03,11680,1.24,1102429.44
52194,2022-09-03,11710,11.67,10375283.52
52195,2022-09-03,26260,0.0,0.0
52196,2022-09-03,26320,557.92,496022123.5199999
52197,2022-09-03,27140,29.36,26102684.160000004
52198,2022-09-03,27230,0.33,293388.48000000004
52199,2022-09-03,27260,38.98,34655402.88
52200,2022-09-03,27710,821.82,730644001.92
52201,2022-09-03,28245,-999.0,-999.0
52202,2022-09-03,28260,-999.0,-999.0
52203,2022-09-03,29110,0.76,675682.56
52204,2022-09-03,29140,0.12,106686.71999999996
52205,2022-09-03,29170,9.44,8392688.639999999
52206,2022-09-03,29200,16.01,14233786.560000002
52207,2022-09-03,30110,0.91,809040.9600000001
52208,2022-09-03,30140,4.07,3618457.92
52209,2022-09-03,30170,1.72,1529176.32
52210,2022-09-03,30200,96.24,85562749.43999998
52211,2022-09-03,30230,-999.0,-999.0
52212,2022-09-03,31110,6.92,6152267.520000001
52213,2022-09-03,31140,13.33,11851116.48
52214,2022-09-03,31200,184.53,164057503.68
52215,2022-09-03,31710,12.99,11548837.44
52216,2022-09-03,36110,-999.0,-999.0
52217,2022-09-03,41135,5.82,5174305.920000001
52218,2022-09-03,41150,1.56,1386927.36
52219,2022-09-03,41171,2.08,1849236.480000001
52220,2022-09-03,41190,-999.0,-999.0
52221,2022-09-03,41210,4.61,4098548.16
52222,2022-09-03,41220,73.26,65132242.55999998
52223,2022-09-03,41250,2.45,2178187.2000000007
52224,2022-09-03,41281,1670.13,1484839097.2800002
52225,2022-09-03,41310,7.1,6312297.6
52226,2022-09-03,41360,1655.47,1471805536.32
52227,2022-09-03,41370,29.85,26538321.600000005
52228,2022-09-03,41461,6.66,5921112.959999999
52229,2022-09-03,41480,0.0,0.0
52230,2022-09-03,41500,0.4,355622.4
52231,2022-09-03,41550,16.33,14518284.48
52232,2022-09-03,41570,-999.0,-999.0
52233,2022-09-03,41590,3.85,3422865.6
52234,2022-09-03,41610,-999.0,-999.0
52235,2022-09-03,41650,23.4,20803910.4
52236,2022-09-03,41650,11.59,10304159.04
52237,2022-09-03,41670,-999.0,-999.0
52238,2022-09-03,41800,-999.0,-999.0
52239,2022-09-03,41820,-999.0,-999.0
52240,2022-09-03,41830,-999.0,-999.0
52241,2022-09-03,42110,450.77,400759773.12
52242,2022-09-03,42130,1014.21,901689485.76
52243,2022-09-03,42150,4.81,4276359.359999999
52244,2022-09-03,42170,1.33,1182444.4800000002
52245,2022-09-03,42190,3.2,2844979.2
52246,2022-09-03,42190,0.0,0.0
52247,2022-09-03,42230,0.0,0.0
52248,2022-09-03,42230,2.66,2364888.9600000004
52249,2022-09-03,42230,-999.0,-999.0
52250,2022-09-03,42720,-999.0,-999.0
52251,2022-09-03,42730,8.87,7885926.720000002
52252,2022-09-03,42730,38.99,34664293.44
52253,2022-09-03,42750,19.93,17718886.08
52254,2022-09-03,42760,-999.0,-999.0
52255,2022-09-03,42760,33.62,29890062.720000003
52256,2022-09-03,42760,-999.0,-999.0
52257,2022-09-03,42770,-999.0,-999.0
52258,2022-09-03,42780,0.0,0.0
52259,2022-09-03,42790,0.0,0.0
52260,2022-09-03,42790,-999.0,-999.0
52261,2022-09-03,42800,-999.0,-999.0
52262,2022-09-03,42800,-999.0,-999.0
52263,2022-09-03,42810,0.0,0.0
52264,2022-09-03,42830,15.15,13469198.4
52265,2022-09-03,43111,0.0,0.0
52266,2022-09-03,43112,0.0,0.0
52267,2022-09-03,43113,87.02,77365653.11999999
52268,2022-09-03,43114,50.02,44470581.120000005
52269,2022-09-03,43130,999.77,888851517.1200001
52270,2022-09-03,43150,0.0,0.0
52271,2022-09-03,43150,-999.0,-999.0
52272,2022-09-03,43720,11.99,10659781.44
52273,2022-09-03,43730,34.4,30583526.4
52274,2022-09-03,43730,16.6,14758329.6
52275,2022-09-03,43730,3.28,2916103.6799999992
52276,2022-09-03,43740,22.84,20306039.040000003
52277,2022-09-03,43740,9.34,8303783.039999999
52278,2022-09-03,43745,5.26,4676434.56
52279,2022-09-03,43750,-999.0,-999.0
52280,2022-09-03,43760,34.83,30965820.48
52281,2022-09-03,43770,-999.0,-999.0
52282,2022-09-03,43800,0.0,0.0
52283,2022-09-03,44131,4.78,4249687.680000002
52284,2022-09-03,44131,-999.0,-999.0
52285,2022-09-03,44131,0.78,693463.68
52286,2022-09-03,44150,-999.0,-999.0
52287,2022-09-03,44180,9.82,8730529.920000002
52288,2022-09-03,44180,-999.0,-999.0
52289,2022-09-03,44200,14.95,13291387.199999996
52290,2022-09-03,44230,37.18,33055102.08
52291,2022-09-03,44250,4.5,4000752.0
52292,2022-09-03,44270,-999.0,-999.0
52293,2022-09-03,44710,13.58,12073380.48
52294,2022-09-03,44710,2.24,1991485.4400000009
52295,2022-09-03,44760,-999.0,-999.0
52296,2022-09-03,44770,-999.0,-999.0
52297,2022-09-03,44790,-999.0,-999.0
52298,2022-09-03,44800,0.89,791259.8400000001
52299,2022-09-03,44810,-999.0,-999.0
52300,2022-09-03,44810,64.8,57610828.79999999
52301,2022-09-03,45111,2.43,2160406.08
52302,2022-09-03,45113,12.71,11299901.760000002
52303,2022-09-03,45130,-999.0,-999.0
52304,2022-09-03,45140,0.42,373403.5200000001
52305,2022-09-03,45180,65.12,57895326.720000006
52306,2022-09-03,45180,0.0,0.0
52307,2022-09-03,45190,10.46,9299525.76
52308,2022-09-03,45190,16.89,15016155.840000002
52309,2022-09-03,45210,0.0,0.0
52310,2022-09-03,45210,0.0,0.0
52311,2022-09-03,45710,7.11,6321188.160000002
52312,2022-09-03,45720,8.63,7672553.279999999
52313,2022-09-03,45720,2.83,2516028.4799999995
52314,2022-09-03,45730,9.21,8188205.76
52315,2022-09-03,45730,3.85,3422865.6
52316,2022-09-03,45740,3.0,2667167.9999999995
52317,2022-09-03,45740,-999.0,-999.0
52318,2022-09-03,45740,-999.0,-999.0
52319,2022-09-03,45750,3.02,2684949.12
52320,2022-09-03,45750,0.77,684573.1200000001
52321,2022-09-03,45770,7.0,6223392.0
52322,2022-09-03,45770,2.84,2524919.04
52323,2022-09-03,45790,2.13,1893689.28
52324,2022-09-03,45800,0.0,0.0
52325,2022-09-03,46150,0.0,0.0
52326,2022-09-03,46150,1.09,969071.0400000002
52327,2022-09-03,46150,35.86,31881548.16
52328,2022-09-03,46150,1.02,906837.12
52329,2022-09-03,46170,0.0,0.0
52330,2022-09-03,46230,22.4,19914854.4
52331,2022-09-03,46230,2.04,1813674.24
52332,2022-09-03,46230,2.71,2409341.76
52333,2022-09-03,46230,-999.0,-999.0
52334,2022-09-03,46710,1.33,1182444.4800000002
52335,2022-09-03,46720,13.17,11708867.52
52336,2022-09-03,46730,27.21,24191213.76
52337,2022-09-03,46780,1.4,1244678.4
52338,2022-09-03,46790,3.04,2702730.24
52339,2022-09-03,46800,1.57,1395817.9200000002
52340,2022-09-03,46810,235.64,209497155.84
52341,2022-09-03,46830,0.0,0.0
52342,2022-09-03,46840,0.0,0.0
52343,2022-09-03,46860,0.3,266716.8
52344,2022-09-03,46870,22.24,19772605.44
52345,2022-09-03,46880,2.53,2249311.68
52346,2022-09-03,47111,33.52,29801157.120000005
52347,2022-09-03,47113,-999.0,-999.0
52348,2022-09-03,47130,138.27,122929773.12
52349,2022-09-03,47150,3.16,2809416.9600000004
52350,2022-09-03,47170,0.0,0.0
52351,2022-09-03,47190,197.54,175624122.24
52352,2022-09-03,47210,40.43,35944534.08
52353,2022-09-03,47230,13.42,11931131.52
52354,2022-09-03,47250,159.74,142017805.44
52355,2022-09-03,47280,601.87,535096134.7199999
52356,2022-09-03,47290,1.24,1102429.44
52357,2022-09-03,47290,58.02,51583029.120000005
