YR,MM,DD,PCP,TMAX,TMIN,WDSP,RLTV_HMDT,SLRD
2011,3,14,0.0,3.89041902516073,-3.07043029400363,8.69060098597393,0.47143431835113,-99
2011,3,15,0.0,4.42822573218039,-4.37698782698783,2.80069198957239,0.420782416224842,-99
2011,3,16,0.0,10.1465781771156,-1.18191743921136,0.8,0.322678269476636,-99
2011,3,17,0.0,13.7798140524516,1.90663888141973,0.3,0.645909404460796,-99
2011,3,18,0.0,9.93281296626107,1.52693295667348,0.12536909815774,0.918290698294243,-99
2011,3,19,0.0,7.01241596814369,-6.09670734515312,7.46705148358948,0.59,-99
2011,3,20,0.0,-1.28110884481032,-4.94359776324519,6.021962147747,0.25672722785658,-99
2011,3,21,0.0,3.89455371092106,-2.5670541403299,4.37088667029111,0.404166612725743,-99
2011,3,22,0.0,7.0,-1.13850209912453,2.3,0.422944355793483,-99
2011,3,23,0.0,10.4853592280211,-1.07133709623868,1.4,0.68,-99
2011,3,24,0.0,12.6904784128665,0.490790755135222,0.6,0.864321815368747,-99
2011,3,25,0.0,10.8784650906498,3.18973034600701,1.1,1.0,-99
2011,3,26,3.0,9.27292467756301,-0.0585085129329394,3.52304019414531,0.54,-99
2011,3,27,0.0,10.064231103759,1.62401249473541,3.43817227421796,0.49,-99
2011,3,28,0.0,13.2559668903958,-0.536365611196874,3.74240833894897,0.55776379843551,-99
2011,3,29,0.0,6.9335047454626,-0.702299456054967,1.077,0.545187601957585,-99
2011,3,30,0.0,6.07559695626046,-0.854248722316866,3.1,0.371977449389254,-99
2011,3,31,0.0,9.26225657007489,0.943146788990826,1.077,0.629971683729035,-99
2011,4,1,4.60657758027163,11.0972617417383,3.70719797855631,0.8,1.0,-99
2011,4,2,5.25986217254936,4.63338894294937,-3.18796551023799,3.5,0.907076977338859,-99
2011,4,3,0.0,2.8,-4.21713190709908,9.85507454750254,0.47,-99
2011,4,4,0.0,3.4319230521338,-7.57663165599268,4.85845960643075,0.528135824613851,-99
2011,4,5,0.0,7.7463386699791,-1.81840257242112,0.9,0.46269167233505,-99
2011,4,6,0.0,7.5059131397339,0.713097753024774,0.5,0.688277923941641,-99
2011,4,7,0.0,9.0,-2.13423981293033,2.0,0.484157728247828,-99
2011,4,8,0.0,5.74951203520241,-2.60221617283756,2.3,0.446578906612978,-99
2011,4,9,0.0,7.63159316479087,-0.8,1.08766844440826,0.81,-99
2011,4,10,0.0,12.0,1.28881817291687,1.1,0.833716222490482,-99
2011,4,11,0.0,15.994314228259,2.90147948014039,2.3,0.85348417721519,-99
2011,4,12,0.2,14.9937293406188,1.46880202001309,5.67725522231952,0.82,-99
2011,4,13,0.0,9.30567890807919,0.0694097673025067,3.2300905979918,0.488411809620769,-99
2011,4,14,0.0,13.2455101121508,2.99106925669806,1.3,0.84,-99
2011,4,15,0.0,11.9432210433671,6.3631881943859,2.96881615150088,0.930326942963965,-99
2011,4,16,11.0,11.993865947598,1.90037076982721,2.86382237139353,0.89732249107497,-99
2011,4,17,0.0,10.8315147140672,3.38699908878319,1.1,0.7815824279641,-99
2011,4,18,31.7574366140947,9.2,5.91477761736921,3.8,0.94897233201581,-99
2011,4,19,0.77507218479307,6.59257001772238,0.106401846794854,4.65983334746652,0.916448523543496,-99
2011,4,20,0.0,10.5754459313204,1.65010552574208,1.4,0.72,-99
2011,4,21,0.0,18.6334485749519,6.59336761333589,2.1,0.858854255630301,-99
2011,4,22,0.0,13.3078592998598,3.51916167664671,3.20930790654315,0.64,-99
2011,4,23,0.0,16.3718748180003,5.98696202424465,1.5,0.667020609744515,-99
2011,4,24,0.0,24.1551307037837,7.35393684504681,1.32,0.8,-99
2011,4,25,0.0,12.4193859064065,3.55439889451866,5.04905362119593,0.353746777306916,-99
2011,4,26,3.17366536315303,14.9994782587269,2.71924188347631,4.15695969405899,0.845139676649881,-99
2011,4,27,0.0,8.00043455688925,2.19781605143442,12.6112494198528,0.459168750919523,-99
2011,4,28,0.0,12.0920205770962,1.77449441455482,2.5,0.590602454444031,-99
2011,4,29,0.0,18.1121553189326,6.68623665753323,1.5,0.83,-99
2011,4,30,0.0,20.4362177192458,4.80087715052742,1.1,0.792878092134499,-99
2011,5,1,0.0,25.0085268773287,10.8707547169811,2.79846997881348,0.648509988659164,-99
2011,5,2,0.0,21.4476426453546,5.55741045095346,3.58290223407825,0.477376109467456,-99
2011,5,3,0.0,14.6742827226849,6.31435601101531,1.5,0.557512358651056,-99
2011,5,4,0.0,18.757268564333,9.0,1.8,0.86,-99
2011,5,5,2.83556481571211,20.8112532827435,3.91651743598433,2.1,0.87,-99
2011,5,6,0.0,7.47557365598961,4.02650812906055,10.1106794669211,0.338008864515644,-99
2011,5,7,0.0,9.96015661103329,3.90219260435038,4.67021484826534,0.461427514792899,-99
2011,5,8,2.1176902173913,21.598257321256,9.00216337448876,3.0,0.61,-99
2011,5,9,0.0,10.9487673268681,6.0,1.8,0.873378613723441,-99
2011,5,10,0.0,13.7154317400302,3.88741991645599,2.0,0.603747105141269,-99
2011,5,11,0.660127028934368,16.2711889596083,10.0573337397754,2.3,0.87,-99
2011,5,12,0.0,18.3061446690959,6.64148426099646,2.0,0.644191747361075,-99
2011,5,13,0.0,18.2698438394592,5.04711902822538,2.5,0.484163491513682,-99
2011,5,14,0.0,17.3588796942232,7.57777777777778,1.8,0.71,-99
2011,5,15,0.0,21.434740207665,8.04481946218505,2.1,0.88,-99
2011,5,16,4.0,19.6622008489855,8.9,1.3,0.872856147683734,-99
2011,5,17,2.0,13.1291841392258,6.14971810330781,3.3,0.84,-99
2011,5,18,0.0,13.4630287688299,4.03992983225524,2.6,0.647986565471517,-99
2011,5,19,0.0,20.9477319976086,6.81297990849413,1.8,0.757974410862328,-99
2011,5,20,0.0,22.2207582370927,9.08557745727874,1.0,0.873901079763149,-99
2011,5,21,0.0,22.0674237165166,11.0112687217688,1.0,0.86,-99
2011,5,22,0.0,18.8572932962964,9.0,1.9,0.604441871236684,-99
2011,5,23,0.0,21.0065273442703,10.422745959876,1.3366919440302,0.84,-99
2011,5,24,0.0,21.1911003069877,10.6140186915888,0.8,0.92,-99
2011,5,25,0.0,21.8880368391458,9.21772202309837,1.3,0.606410375173691,-99
2011,5,26,0.0,17.8446635810706,6.95374047941685,2.1,0.38059771419289,-99
2011,5,27,0.0,21.5158144524227,9.82184109928712,1.4,0.78,-99
2011,5,28,0.423853114115576,21.1820351892127,11.3549654238255,1.1,0.880889679715302,-99
2011,5,29,1.0,19.6279843690342,12.1784962761556,1.8,0.923627242322895,-99
2011,5,30,0.0,22.4353334213596,10.4559810923993,0.8,0.86,-99
2011,5,31,0.0,29.876652260606,11.0540613360805,1.0,0.86,-99
2011,6,1,0.2,20.2852241740757,14.7200856734888,1.8,0.95,-99
2011,6,2,29.5510056844471,16.2822040346606,11.6620883697308,3.0515885963942,0.96,-99
2011,6,3,2.0,13.0076896318625,10.1468036633708,3.28255262981791,0.81,-99
2011,6,4,0.0,18.1162297136998,10.0992062386854,2.8,0.73,-99
2011,6,5,0.0,19.7790866376288,12.0,0.975161787739343,0.84,-99
2011,6,6,0.0,18.1122588671867,13.9483309143686,2.1,0.93,-99
2011,6,7,1.4937689969605,18.5736042326293,15.204268990857,2.1,0.95,-99
2011,6,8,0.1,17.5313375668141,14.7914802475012,1.0,0.97,-99
2011,6,9,23.1344289928361,16.5424372346238,16.4003009027081,3.20255899870084,0.99,-99
2011,6,10,0.0,20.4393878119508,12.0694149819526,2.92815254948324,0.764404345868375,-99
2011,6,11,0.0,26.8930942694149,14.8461179700488,2.3,0.708912363910747,-99
2011,6,12,0.0,27.2083228209284,15.5464690496949,0.65532404553487,0.81,-99
2011,6,13,14.3519970138111,20.7678814111071,13.9483309143686,3.47853987742375,0.917137195300169,-99
2011,6,14,0.4,18.8798327632847,12.5,3.58784520698183,0.484490203725864,-99
2011,6,15,0.0,18.6485019386873,11.1010533823449,2.76609445506078,0.749565468179197,-99
2011,6,16,1.99087450728756,17.0379911353815,11.3,1.8,0.839034157110443,-99
2011,6,17,0.0,13.9872959051491,10.7262517445972,3.09673017365336,0.81781533429152,-99
2011,6,18,0.0,14.3556728588081,9.30523985011304,2.47776125697747,0.814098230658671,-99
2011,6,19,0.0,16.241862046256,10.586116408454,1.8,0.85,-99
2011,6,20,0.0,19.5,13.0035074105958,2.0,0.9,-99
2011,6,21,0.0,19.3479442704898,12.0,0.811106289750226,0.87,-99
2011,6,22,0.0,23.0898985845714,12.939127456074,1.4,0.84,-99
2011,6,23,0.0,21.2963878020193,15.0955180014695,2.3,0.9,-99
2011,6,24,0.0,25.0149417481523,17.6998042804844,1.23511830504566,0.906743891832055,-99
2011,6,25,0.0,25.2906790106756,13.3435938759065,2.51717012157317,0.813800862368043,-99
2011,6,26,4.059862501017,20.6459311950431,15.1,1.8058363719373,0.796728004600345,-99
2011,6,27,0.2,17.0817298779876,11.9,5.81446119045435,0.85,-99
2011,6,28,0.0,17.4667573226859,11.5,2.74513834245982,0.706972081491862,-99
2011,6,29,0.437617180841998,18.6371354979955,14.6800916284881,0.8,0.790690051753882,-99
2011,6,30,22.9700800674252,17.6312263172719,14.1601999523923,0.8,0.96,-99
2011,7,1,4.14060796378811,15.6744496463537,12.0797215770012,0.54977710624462,1.0,-99
2011,7,2,0.0,19.1518706274982,11.6915230456747,1.32,0.852666516778146,-99
2011,7,3,0.0,24.7022581094409,15.8781818181818,1.58389284200665,0.86,-99
2011,7,4,0.0,28.6276180989671,17.6774807614419,1.0,0.89,-99
2011,7,5,0.0,28.2833221949777,18.1724783204016,0.617515662901617,0.89,-99
2011,7,6,1.0,28.0352587232274,18.0,1.1,0.91,-99
2011,7,7,0.0,18.3373330199821,15.8,1.5,0.957786822691427,-99
2011,7,8,0.0,18.2878425394922,15.8672727272727,1.3,0.94,-99
2011,7,9,0.0,19.8007677889359,17.9,1.8,0.91565453557849,-99
2011,7,10,4.0,26.452630353839,19.4370488807675,0.917898806746219,0.91,-99
2011,7,11,2.0,22.1324948665924,18.1,0.354743488555643,0.96,-99
2011,7,12,19.058970511773,19.2149320233552,18.2546325878594,1.5,0.96,-99
2011,7,13,4.00718975882312,19.084033339515,16.5313916986397,1.4,0.97,-99
2011,7,14,0.0,18.0400616350859,13.5860934166973,3.0,0.86,-99
2011,7,15,0.0,16.3861016849006,12.4881607446809,2.0,0.86,-99
2011,7,16,0.0,18.1338046120016,14.205325443787,1.0,0.847476708074534,-99
2011,7,17,0.0,19.0,14.6821153397152,2.0,0.89,-99
2011,7,18,0.0,17.4092270719016,14.8630996309963,2.3,0.93,-99
2011,7,19,0.0,18.9553007304591,16.0,1.86938306944569,0.94,-99
2011,7,20,0.0,28.5727596764532,20.8589928057554,1.1,0.89,-99
2011,7,21,0.0,30.1040981911034,22.036463654224,2.3,0.827451388039623,-99
2011,7,22,0.437154845695723,27.8212614301881,23.0455327804725,1.06860017389144,0.889776448362721,-99
2011,7,23,0.0,24.1546439876059,20.1456459985464,2.3,0.9,-99
2011,7,24,0.0,25.14482240552,15.1666666666667,2.99328673162065,0.708280622405376,-99
2011,7,25,0.0,21.8440885037652,17.3363452786855,0.50398194510854,0.799046955931052,-99
2011,7,26,0.0,23.045895503254,16.2888212110355,2.1,0.87,-99
2011,7,27,0.3,20.7238044043196,19.7446162998215,2.3,0.94,-99
2011,7,28,0.0,26.295331050766,21.8435729847495,2.5522441462773,0.89,-99
2011,7,29,0.0,30.2063995872664,23.5697074010327,2.1,0.804866705101483,-99
2011,7,30,0.0,26.4442587599577,17.4054054054054,2.34102254913783,0.87,-99
2011,7,31,0.0,26.3885061081302,16.8944978246145,2.0,0.792365571311313,-99
2011,8,1,0.0,31.1666761346586,22.1976924735821,1.49860482526287,0.662257906048511,-99
2011,8,2,1.0,29.0254370763397,22.8109877883311,1.47512505529656,0.891148171905067,-99
2011,8,3,0.0,37.0280351497326,24.9078290150594,1.8,0.771599610399341,-99
2011,8,4,2.0,35.9804280960327,24.047292114863,0.145749976536229,0.867649323233577,-99
2011,8,5,11.6896830748483,30.4598809562746,24.8704143672248,0.6,0.928645856232139,-99
2011,8,6,0.0,30.9330356447078,25.61,2.22269606205693,0.87,-99
2011,8,7,48.5466723034183,24.8474965364356,18.7632881085395,1.8,0.97,-99
2011,8,8,55.2448965848966,19.860749564354,19.0099099099099,0.562781068857888,0.990720609186932,-99
2011,8,9,0.0,21.8619073745274,18.9715949530896,0.8,0.92,-99
2011,8,10,0.0,26.2861181336926,21.0,1.2472308067578,0.908547449967721,-99
2011,8,11,0.0,26.8151190195146,22.5378413951958,2.42394308924064,0.93,-99
2011,8,12,1.59986217908316,25.3995003147711,17.7943923030507,1.44092625991084,0.880180418571085,-99
2011,8,13,35.8244740134197,18.1606327895674,16.0,0.8,0.980439105870793,-99
2011,8,14,1.0,19.4904134409818,17.2124146619044,0.8804,0.973004741348808,-99
2011,8,15,0.0,23.9987940323455,18.9,1.0,0.93,-99
2011,8,16,0.493938570263659,25.0350660063694,20.2555555555556,1.79248388007208,0.9,-99
2011,8,17,34.9782827463074,22.2042442697093,21.9567361200984,2.74074085089298,1.0,-99
2011,8,18,0.0,27.1071711694518,19.0,0.6,0.92,-99
2011,8,19,6.94174265450862,26.4,21.3596441947566,1.02796571486534,0.874928588152657,-99
2011,8,20,0.0,23.7589221530977,18.8383615084525,1.76708278152884,0.82,-99
2011,8,21,0.0,23.8148635354088,17.7725441331182,0.909044993775564,0.89,-99
2011,8,22,0.0,24.0207005249477,17.1666666666667,0.9,0.864296535452626,-99
2011,8,23,0.0,23.9984555829833,16.3631578947368,1.0,0.8,-99
2011,8,24,0.0,26.5136297066648,18.818855656697,0.8,0.84,-99
2011,8,25,0.8,26.4617332409112,17.6914417231762,0.5,0.926517079332996,-99
2011,8,26,0.773913043478262,24.9,18.7632881085395,1.0,0.920309398686205,-99
2011,8,27,0.1,23.5565986172872,20.0,1.8,0.915894955079475,-99
2011,8,28,5.167112024666,22.0632594575668,16.3052631578947,0.290406264661152,0.96,-99
2011,8,29,0.0,22.0224321255228,15.4848140485192,1.4,0.91,-99
2011,8,30,0.0,23.0877772734288,15.7543337645537,0.5,0.775645463400015,-99
2011,8,31,0.0,23.9983684799056,15.7,1.0,0.844842820730671,-99
2011,9,1,0.0,26.7665608139783,15.0,1.0,0.85,-99
2011,9,2,0.0,29.3595815100996,18.0750297745436,0.45982791964321,0.83,-99
2011,9,3,0.0,28.4932656471822,19.70104240579,1.1,0.86,-99
2011,9,4,3.0,23.7393585773461,19.2616636503701,0.8804,0.921105050438669,-99
2011,9,5,26.972487943711,22.1,18.3340136224632,0.306811768333528,0.987049695549158,-99
2011,9,6,9.0,23.0166040937551,17.3770080265002,1.3,0.897921784264351,-99
2011,9,7,26.1542414420112,20.0,16.7261581369405,0.6,1.0,-99
2011,9,8,0.0,24.4318534902775,10.764166468887,1.5,0.797514161946018,-99
2011,9,9,0.0,23.7315145358136,15.6917545807885,1.5,0.85,-99
2011,9,10,0.0,22.4361537342145,13.1841605068638,1.4,0.733891684795745,-99
2011,9,11,0.0,20.6786375348693,13.1260823653643,0.3,0.648942829322576,-99
2011,9,12,0.0,21.924723203938,12.1512987012987,0.8,0.822766320359746,-99
2011,9,13,0.0,23.0410062265914,11.3348634514817,0.9,0.772494733949995,-99
2011,9,14,0.0,21.7,11.9396857373086,0.5,0.594400021728502,-99
2011,9,15,2.0,19.0017959200035,9.03204322358039,0.5,0.90905029001211,-99
2011,9,16,0.0,20.1071121599911,8.34167171745,2.12169793837013,0.78,-99
2011,9,17,0.0,21.0,8.83650640116159,1.1,0.660188284518828,-99
2011,9,18,0.0,22.8970533391731,13.0,1.0,0.82,-99
2011,9,19,0.0,21.7036806276682,10.1626405898525,1.5,0.791516161279573,-99
2011,9,20,0.0,20.9945900665997,7.48506466984343,1.8,0.76,-99
2011,9,21,0.0,21.5032365019168,15.6917545807885,0.9,0.84,-99
2011,9,22,3.88962753418198,23.4926690495409,14.2187652315191,1.3,0.9,-99
2011,9,23,0.0,21.0,7.40991150442478,1.87020543974025,0.76,-99
2011,9,24,0.0,22.8287358073741,8.08812795531719,0.887249501592423,0.73,-99
2011,9,25,0.0,22.7972911169498,15.6554529751498,1.1,0.85,-99
2011,9,26,0.0,21.318318216736,12.0057781573309,1.0,0.88,-99
2011,9,27,0.300234971607597,20.9259653342558,13.5492066666667,0.5,0.86,-99
2011,9,28,0.0,21.9749246917487,10.1542051987003,1.0,0.84,-99
2011,9,29,0.0,22.3041185814509,7.82163645038168,2.0,0.670780439121757,-99
2011,9,30,0.3,18.2288399635405,9.0496964185412,1.3,0.76045109975095,-99
2011,10,1,9.0,19.2109432482826,12.8119615373288,1.6,0.844126256220119,-99
2011,10,2,11.2885670992666,15.6601722287971,8.16443577717436,1.59011497565052,1.0,-99
2011,10,3,0.0,20.8354618942735,8.82851195662697,1.4,0.84,-99
2011,10,4,5.32396216500261,20.3677485284845,9.09755457696992,0.428027941518307,0.865943620178042,-99
2011,10,5,0.0,17.5,3.70709527020863,1.4,0.7,-99
2011,10,6,0.0,16.0,2.26591392170289,0.9,0.606796733212341,-99
2011,10,7,0.0,16.9207754634913,3.52796763944871,0.34380721090977,0.631317128321086,-99
2011,10,8,0.0,19.289223990423,5.73303290164508,1.1,0.81,-99
2011,10,9,0.0,21.1305864806615,6.73010397943164,1.0,0.78,-99
2011,10,10,0.0,19.6053711090234,9.83894013703407,1.0,0.85,-99
2011,10,11,0.0,17.290422582953,6.0,1.1,0.659885285370344,-99
2011,10,12,1.0,11.6781214779878,5.15521780431538,0.3,0.76,-99
2011,10,13,0.0,14.8700788166372,7.13326130930489,0.8,0.746016042780749,-99
2011,10,14,0.0,15.7315108891821,8.83286862232549,0.6,0.840613718411552,-99
2011,10,15,0.0,17.3514699218182,9.40689980187239,0.0718477372246425,0.84,-99
2011,10,16,4.0,17.6929026976065,7.06572795949848,1.0,0.892078224290701,-99
2011,10,17,0.0,10.6886118859691,-0.218556899546023,2.04166199937348,0.83,-99
2011,10,18,0.0,14.0058053049649,4.43497532649971,0.950166495901637,0.599227244324099,-99
2011,10,19,0.0,18.5211491218973,4.83482337549062,1.8,0.862827893175074,-99
2011,10,20,0.0,16.5,8.79852921513571,0.684036175445787,0.84,-99
2011,10,21,1.84330597275585,12.6513114718423,6.77583672726445,1.27932189011337,1.0,-99
2011,10,22,0.0,10.5715333337003,2.61465920473115,7.81669735771913,0.539129355105726,-99
2011,10,23,0.0,10.3535727230059,0.15580367111786,6.02015134759693,0.465068440331598,-99
2011,10,24,0.0,11.2011051668365,0.232143204591887,1.4,0.572308325614902,-99
2011,10,25,0.0,16.2140041652628,5.84721565980425,1.8,0.780121648753986,-99
2011,10,26,0.0,15.3299696296423,1.68335517440291,1.6,0.572462694247196,-99
2011,10,27,0.0,13.0659566989751,2.06548599794419,3.08307689645027,0.633295647258338,-99
2011,10,28,0.0,15.4486328946334,6.28825105499364,3.1,0.672059736229635,-99
2011,10,29,0.0,17.0,7.09183245659139,1.0,0.799859673741449,-99
2011,10,30,0.0,17.7,1.43805468698024,2.78485806516024,0.84,-99
2011,10,31,0.0,2.57068395986172,-2.85246087229334,5.07347456495616,0.268327547439025,-99
2011,11,1,0.0,6.40260978351105,-1.19876824407349,4.10718533538369,0.45,-99
2011,11,2,0.0,7.69736732828964,-2.66313976848752,4.19115033409088,0.426355026711996,-99
2011,11,3,0.0,2.39380550517616,-3.46414950419527,6.46094356606029,0.455227167773791,-99
2011,11,4,0.0,5.36465881508824,-3.14210896251859,2.76569226432983,0.694313490478093,-99
2011,11,5,0.0,5.73744669651174,-1.09987223786986,1.3,0.691650019976029,-99
2011,11,6,0.0,5.33684613230878,-4.17341089430435,2.0,0.630285824642719,-99
2011,11,7,0.0,9.02543221738852,-1.22946380901533,0.5,0.62,-99
2011,11,8,0.0,8.84968377031068,-0.991843343312763,2.51676324695193,0.587085363936488,-99
2011,11,9,0.0,13.0850753270589,0.717321419852546,1.31294783225283,0.74,-99
2011,11,10,0.0,6.62551136527296,-2.5,2.3,0.68333108148863,-99
2011,11,11,0.0,9.21471996696436,0.649824488953127,1.3,0.66678256401473,-99
2011,11,12,0.0,13.1220210990209,-0.0788954644018824,2.3,0.81,-99
2011,11,13,0.0,4.1185265283256,-3.68748709609416,5.18502166780808,0.4,-99
2011,11,14,0.0,3.67167936766154,-2.61913326317803,3.89704263768567,0.395934680266771,-99
2011,11,15,0.0,4.16835825797001,-4.78748375515394,4.96057464466031,0.433013417140094,-99
2011,11,16,0.0,2.50722988752813,-3.66325691807695,3.14195518602288,0.39,-99
2011,11,17,0.0,5.55930861176347,-1.4459758158887,2.8,0.491662110442865,-99
2011,11,18,0.0,5.03316267281827,-3.66907216080108,3.83662265765824,0.461668290781524,-99
2011,11,19,0.0,7.16327172698874,-2.17532196310477,2.98339648536564,0.6,-99
2011,11,20,0.0,9.63596245618918,-0.0432092518973629,1.8,0.581661688413771,-99
2011,11,21,0.0,4.69966783664168,-4.0,3.53018631367175,0.56,-99
2011,11,22,0.0,3.89563923704564,-4.29923267316386,2.3,0.495762711864407,-99
2011,11,23,0.0,-1.41373246787467,-5.82189205579139,4.96798414348105,0.427265662943176,-99
2011,11,24,0.0,3.04941508765582,-5.89466343238326,2.0,0.46,-99
2011,11,25,0.0,5.78513930116014,-4.6950621881284,0.357713253840862,0.435007856883839,-99
